season,week,posteam,plays,pass_rate,xpass_rate,proe
2023,6,ATL,76,0.6315789473684209,0.713094787770196,-8.151584040177507
2023,6,BAL,68,0.5294117647058824,0.5715514956151738,-4.213973090929146
2023,6,BUF,59,0.542372881355932,0.5756003195577759,-3.322743820184393
2023,6,CAR,64,0.609375,0.6502292999066412,-4.0854299906641245
2023,6,CHI,59,0.457627118644068,0.6564748100305008,-19.88476913864328
2023,6,CIN,49,0.7346938775510204,0.5262062850655341,20.84875924854863
2023,6,CLE,67,0.5223880597014923,0.5972601544501177,-7.487209474862544
2023,6,DAL,54,0.6111111111111114,0.6431665657847015,-3.2055454673590167
2023,6,DEN,46,0.5434782608695653,0.6302235026074493,-8.6745241737884
2023,6,DET,65,0.6923076923076925,0.5578232392095603,13.448445309813216
2023,6,HOU,57,0.4912280701754388,0.5271657802033842,-3.5937710027945435
2023,6,IND,72,0.7916666666666667,0.7264260850432847,6.524058162338209
2023,6,JAX,55,0.5818181818181817,0.5219298484650525,5.988833335312915
2023,6,KC,65,0.6769230769230772,0.5758302089113456,10.109286801173155
2023,6,LA,50,0.45999999999999974,0.5532929101586341,-9.32929101586344
2023,6,LAC,60,0.7000000000000002,0.6504174056152503,4.958259438474988
2023,6,LV,62,0.5322580645161294,0.6489665558741938,-11.670849135806439
2023,6,MIA,62,0.5161290322580648,0.5025563821677239,1.357265009034092
2023,6,MIN,52,0.596153846153846,0.5858786600785185,1.0275186075327514
2023,6,NE,51,0.6470588235294118,0.6311675666594038,1.589125687000803
2023,6,NO,76,0.6710526315789477,0.6944618813301388,-2.3409249751191075
2023,6,NYG,68,0.5735294117647056,0.6720140813028112,-9.848466953810552
2023,6,NYJ,53,0.6792452830188678,0.6391970101954803,4.004827282338752
2023,6,PHI,67,0.716417910447761,0.5948809198479155,12.153699059984557
2023,6,SEA,66,0.6666666666666669,0.6703776358203455,-0.3710969153678634
2023,6,SF,50,0.5400000000000003,0.6641952580213546,-12.419525802135434
2023,6,TB,53,0.7358490566037735,0.7265276582735889,0.9321398330184638
2023,6,TEN,40,0.6000000000000001,0.6415122471749782,-4.151224717497815
2023,6,WAS,43,0.558139534883721,0.5143245943756991,4.381494050802193
2023,7,ARI,59,0.593220338983051,0.7115175640684063,-11.829722508535523
2023,7,ATL,63,0.4285714285714284,0.571159562184697,-14.258813361326862
2023,7,BAL,54,0.6111111111111114,0.4868287092971581,12.428240181395328
2023,7,BUF,65,0.6923076923076925,0.6400134651706769,5.22942271370156
2023,7,CHI,65,0.4769230769230769,0.5199547908053949,-4.303171388231797
2023,7,CLE,69,0.5362318840579711,0.70480792073236,-16.85760366743889
2023,7,DEN,54,0.5555555555555557,0.58154774967719,-2.5992194121634338
2023,7,DET,68,0.7941176470588234,0.7520587505663142,4.205889649250915
2023,7,GB,61,0.5573770491803277,0.6411397501093442,-8.376270092901649
2023,7,IND,63,0.4126984126984125,0.6124425036093546,-19.97440909109421
2023,7,JAX,53,0.6603773584905662,0.6003642487076093,6.0013109782956935
2023,7,KC,61,0.7213114754098361,0.584324046114429,13.698742929540709
2023,7,LA,61,0.5081967213114751,0.6604357752643648,-15.223905395288973
2023,7,LAC,55,0.5636363636363634,0.6736304862932725,-10.99941226569091
2023,7,LV,60,0.7666666666666666,0.719421474635601,4.724519203106558
2023,7,MIA,44,0.7272727272727272,0.7099067094651136,1.7366017807613598
2023,7,MIN,64,0.6875,0.5794689895119518,10.80310104880482
2023,7,NE,55,0.5818181818181817,0.5840692354874177,-0.22510536692360583
2023,7,NO,87,0.6781609195402304,0.6772561593987476,0.09047601414827744
2023,7,NYG,58,0.5517241379310347,0.5817761133457051,-3.0051975414670418
2023,7,PHI,62,0.5322580645161294,0.5256306502607562,0.6627414255373276
2023,7,PIT,50,0.5200000000000004,0.57712535738945,-5.712535738944968
2023,7,SEA,54,0.48148148148148173,0.5427741561498906,-6.129267466840882
2023,7,SF,50,0.6200000000000002,0.6066293352842331,1.3370664715767089
2023,7,TB,61,0.7049180327868851,0.6644106145764961,4.050741821038906
2023,7,WAS,61,0.7049180327868851,0.677505045640664,2.741298714622109
2023,8,ARI,70,0.5714285714285715,0.6305589663130896,-5.91303948845181
2023,8,ATL,59,0.6271186440677969,0.6641686114214235,-3.7049967353626534
2023,8,BAL,55,0.5090909090909089,0.5451948482881892,-3.6103939197280277
2023,8,BUF,65,0.6615384615384617,0.5200226085690351,14.15158529694266
2023,8,CAR,55,0.6181818181818185,0.5826821378686211,3.549968031319739
2023,8,CHI,61,0.6393442622950816,0.7134602780713409,-7.411601577625937
2023,8,CIN,58,0.6034482758620686,0.5074189755551773,9.602930030689127
2023,8,CLE,71,0.4788732394366195,0.5605329936239081,-8.165975418728856
2023,8,DAL,57,0.6666666666666667,0.5202633065351269,14.640336013153988
2023,8,DEN,59,0.40677966101694896,0.4952305730242849,-8.845091200733595
2023,8,DET,78,0.4743589743589743,0.5800262467983441,-10.566727243936985
2023,8,GB,58,0.7758620689655172,0.7401888283162281,3.5673240649289117
2023,8,HOU,55,0.4727272727272728,0.5871560738845304,-11.442880115725762
2023,8,IND,65,0.6461538461538463,0.6725811747404246,-2.642732858657826
2023,8,JAX,63,0.5238095238095238,0.5490603397881227,-2.5250815978598906
2023,8,KC,54,0.7592592592592591,0.6788772537752434,8.038200548401564
2023,8,LA,58,0.6034482758620686,0.7208778755418186,-11.742959967974997
2023,8,LAC,65,0.6307692307692311,0.6057774693920064,2.4991761377224697
2023,8,LV,39,0.5641025641025642,0.6010100642840068,-3.690750018144262
2023,8,MIA,68,0.6911764705882351,0.5787929287728142,11.238354181542087
2023,8,MIN,64,0.5625,0.5096210525953211,5.287894740467891
2023,8,NE,47,0.6170212765957446,0.6585659613000586,-4.154468470431405
2023,8,NO,64,0.46875,0.4893076167209074,-2.055761672090739
2023,8,NYG,66,0.3030303030303032,0.6004655591466209,-29.74352561163177
2023,8,NYJ,57,0.6666666666666667,0.6470725918025301,1.9594074864136668
2023,8,PHI,58,0.6724137931034482,0.6520612853868254,2.035250771662278
2023,8,PIT,60,0.7666666666666666,0.736533276240031,3.0133390426635653
2023,8,SEA,53,0.6981132075471698,0.6770727789064623,2.104042864070743
2023,8,SF,54,0.6851851851851852,0.6375357199598242,4.764946522536107
2023,8,TB,59,0.7627118644067796,0.745474496130216,1.7237368276563636
2023,8,TEN,62,0.48387096774193517,0.5484143740707828,-6.454340632884758
2023,8,WAS,68,0.7941176470588234,0.6181845774545389,17.593306960428446
2023,9,ARI,41,0.6097560975609757,0.6477888066594193,-3.8032709098443584
2023,9,ATL,65,0.6153846153846158,0.6850243375851558,-6.963972220054004
2023,9,BAL,71,0.5070422535211269,0.5146266563047824,-0.7584402783655575
2023,9,BUF,55,0.8,0.6472375636751002,15.276243632489983
2023,9,CAR,67,0.6567164179104481,0.7086662614523475,-5.194984354189936
2023,9,CHI,62,0.5645161290322581,0.647276669019653,-8.276053998739485
2023,9,CIN,63,0.7142857142857145,0.5308973678047695,18.338834648094505
2023,9,CLE,69,0.4637681159420289,0.6261232155712617,-16.235509962923285
2023,9,DAL,65,0.7384615384615382,0.6734118624375417,6.504967602399647
2023,9,GB,61,0.4262295081967213,0.5182503193433656,-9.202081114664434
2023,9,HOU,61,0.6885245901639342,0.682170525681777,0.635406448215714
2023,9,IND,53,0.5094339622641512,0.5574098899960518,-4.797592773190063
2023,9,KC,51,0.6274509803921572,0.5381360328664966,8.93149475256606
2023,9,LA,54,0.5740740740740738,0.6776278217633565,-10.355374768928261
2023,9,LAC,50,0.6399999999999999,0.6656477910280229,-2.564779102802295
2023,9,LV,59,0.4237288135593222,0.5367366172752137,-11.300780371589154
2023,9,MIA,55,0.6363636363636361,0.72656062082810835,-9.019698446447222
2023,9,MIN,69,0.6376811594202901,0.6708035248777141,-3.3122365457423975
2023,9,NE,62,0.7419354838709675,0.6797714723694709,6.2164011501496645
2023,9,NO,61,0.5901639344262297,0.5950702823332099,-0.4906347906980191
2023,9,NYG,55,0.6363636363636361,0.7050410864028064,-6.867745003917025
2023,9,NYJ,69,0.7246376811594205,0.7187255560487941,0.5912125110626443
2023,9,PHI,56,0.517857142857143,0.5661212889078472,-4.826414605070417
2023,9,PIT,59,0.5084745762711861,0.588184860298189,-7.971028402700286
2023,9,SEA,42,0.6904761904761904,0.7190595581417992,-2.858336766560887
2023,9,TB,61,0.524590163934426,0.6191373838752996,-9.454721994087356
2023,9,TEN,63,0.6349206349206352,0.6997591254730073,-6.4838490552372114
2023,9,WAS,73,0.6575342465753429,0.582242439870965,7.5291806704377855
2023,10,ARI,58,0.6034482758620686,0.610941364590464,-0.7493088728395381
2023,10,ATL,62,0.4032258064516132,0.6343125001557411,-23.108669370412795
2023,10,BAL,47,0.5744680851063829,0.5794241751762146,-0.49560900698316646
2023,10,BUF,53,0.5283018867924526,0.6114287457938464,-8.312685900139382
2023,10,CAR,54,0.7592592592592591,0.6769935209993962,8.226573825986282
2023,10,CHI,69,0.5362318840579711,0.6100057253371114,-7.377384127914032
2023,10,CIN,55,0.7818181818181817,0.6912578561089255,9.05603257092562
2023,10,CLE,71,0.5915492957746479,0.676942034086711,-8.539273831206318
2023,10,DAL,76,0.6052631578947371,0.5095177747701343,9.574538312460279
2023,10,DEN,65,0.5076923076923077,0.6675201736963712,-15.982786600406351
2023,10,DET,61,0.5409836065573769,0.5634411993573923,-2.245759280001547
2023,10,GB,63,0.6507936507936509,0.6944081861348379,-4.361453534118698
2023,10,HOU,73,0.5479452054794519,0.5633670523354452,-1.5421846855993238
2023,10,IND,53,0.5283018867924526,0.5971867742965807,-6.888488750412813
2023,10,JAX,49,0.6938775510204079,0.6247207820415497,6.915676897885826
2023,10,LAC,68,0.6029411764705881,0.6089252671774696,-0.5984090706881551
2023,10,LV,59,0.457627118644068,0.6372561706072193,-17.962905196315127
2023,10,MIN,67,0.5970149253731343,0.5730930966561409,2.392182871699333
2023,10,NE,63,0.4603174603174602,0.6319107455866678,-17.159328526920763
2023,10,NO,60,0.7333333333333335,0.7243681974709034,0.8965135862430085
2023,10,NYG,49,0.6530612244897958,0.6913785691163978,-3.831734462660208
2023,10,NYJ,61,0.7213114754098361,0.7102183665408462,1.1093108868989843
2023,10,PIT,59,0.4237288135593222,0.5345227473368079,-11.079393377748575
2023,10,SEA,72,0.6527777777777775,0.6478240042924881,0.4953773485289359
2023,10,SF,55,0.5090909090909089,0.5364305318756536,-2.7339622784744666
2023,10,TB,57,0.5438596491228072,0.5717980755133588,-2.7938426390551663
2023,10,TEN,55,0.7090909090909092,0.7230023432861674,-1.3911434195258199
2023,10,WAS,58,0.7586206896551723,0.6484006281042921,11.022006155088015
2023,11,ARI,56,0.607142857142857,0.6882953340453761,-8.115247690251914
2023,11,BAL,57,0.526315789473684,0.5545084438564484,-2.8192654382764415
2023,11,BUF,68,0.5,0.5824829939314549,-8.248299393145487
2023,11,CAR,51,0.5882352941176473,0.628165998003062,-3.9930703885414753
2023,11,CHI,68,0.39705882352941196,0.5392331989372477,-14.217437540783578
2023,11,CIN,54,0.6666666666666667,0.6772383084451711,-1.0571641778504337
2023,11,CLE,70,0.6000000000000001,0.6839928631271635,-8.399286312716336
2023,11,DAL,65,0.6461538461538463,0.6070721299602435,3.908171619360279
2023,11,DEN,50,0.7000000000000001,0.7174251765012741,-1.7425176501274064
2023,11,DET,57,0.6491228070175437,0.7619989090844205,-11.287610206687681
2023,11,GB,67,0.6119402985074625,0.6005292415841301,1.141105692333233
2023,11,HOU,62,0.6129032258064514,0.6288206341766541,-1.5917408370202724
2023,11,JAX,68,0.5,0.5494264798677142,-4.94264798677142
2023,11,KC,72,0.6666666666666669,0.6786211021244526,-1.195443545778574
2023,11,LA,57,0.5614035087719298,0.651936955096429,-9.053344632449923
2023,11,LAC,59,0.7118644067796611,0.6704103964365136,4.145401034314755
2023,11,LV,57,0.7192982456140353,0.6993919174399292,1.9906328174106092
2023,11,MIA,66,0.6060606060606063,0.5492310126622517,5.682959339835458
2023,11,MIN,68,0.5294117647058824,0.5705813989043236,-4.116963419844122
2023,11,NYG,45,0.6000000000000002,0.5751747608184814,2.48252391815188
2023,11,NYJ,49,0.6938775510204079,0.7286058299395503,-3.472827891914232
2023,11,PHI,46,0.5,0.5571998877693778,-5.719988776937779
2023,11,PIT,53,0.5660377358490567,0.6471088972856414,-8.107116143658466
2023,11,SEA,59,0.661016949152542,0.6182734941021871,4.274345505035493
2023,11,SF,53,0.5094339622641512,0.5340192274383777,-2.4585265174226545
2023,11,TB,62,0.7419354838709675,0.6677391336810203,7.419635018994719
2023,11,TEN,34,0.5294117647058824,0.6650533759418655,-13.564161123598318
2023,11,WAS,73,0.6575342465753429,0.6844480290804824,-2.691378250513954
2023,12,ARI,62,0.7419354838709675,0.7358995781790826,0.6035905691884946
2023,12,ATL,61,0.3934426229508194,0.5562040154806904,-16.276139252987104
2023,12,BAL,65,0.5230769230769231,0.5495498266357642,-2.647290355884113
2023,12,BUF,90,0.6222222222222221,0.6409689779082934,-1.8746755686071315
2023,12,CAR,63,0.5396825396825398,0.664449443892827,-12.476690421028724
2023,12,CHI,62,0.6612903225806449,0.6681503177650513,-0.6859995184406387
2023,12,CIN,36,0.7777777777777779,0.6488088096181552,12.896896815962267
2023,12,CLE,66,0.6666666666666669,0.6876049475236372,-2.093828085697036
2023,12,DAL,51,0.6666666666666667,0.6029087576796026,6.375790898706413
2023,12,DEN,57,0.4210526315789477,0.5297259264870694,-10.867329490812171
2023,12,DET,76,0.6315789473684209,0.7197571069394287,-8.817815957100784
2023,12,GB,54,0.6296296296296295,0.5030628640756563,12.656676555397329
2023,12,HOU,54,0.7777777777777778,0.6928735712060222,8.490420657175557
2023,12,IND,67,0.641791044776119,0.5785395138299286,6.32515309461904
2023,12,JAX,68,0.5735294117647056,0.5732124960597824,0.03169157049232041
2023,12,KC,55,0.672727272727273,0.5528594961897892,11.986777653748371
2023,12,LA,66,0.5151515151515148,0.5415088060227308,-2.6357290871215966
2023,12,LAC,63,0.7619047619047616,0.6942302007523795,6.767456115238213
2023,12,LV,57,0.5964912280701757,0.6695525803064045,-7.306135223622878
2023,12,MIA,65,0.4615384615384615,0.5719471066043927,-11.040864506593124
2023,12,MIN,49,0.6938775510204079,0.7066884676412661,-1.2810916620858204
2023,12,NE,66,0.5303030303030299,0.6299048860867817,-9.96018557837518
2023,12,NO,65,0.6000000000000002,0.7040132247484646,-10.401322474846442
2023,12,NYG,43,0.627906976744186,0.6309942963511446,-0.3087319606958516
2023,12,NYJ,48,0.7916666666666665,0.7470590180406969,4.4607648625969665
2023,12,PHI,62,0.5806451612903227,0.6833521596366359,-10.270699834631314
2023,12,PIT,63,0.5555555555555557,0.6159422241506123,-6.038666859505659
2023,12,SEA,48,0.6041666666666667,0.6346015675614278,-3.0434900894761086
2023,12,SF,62,0.5161290322580648,0.5409142950609805,-2.478526280291571
2023,12,TB,50,0.6399999999999999,0.6766572716832161,-3.6657271683216197
2023,12,TEN,48,0.5625,0.5783041537118454,-1.5804153711845403
2023,12,WAS,71,0.6338028169014087,0.6290996991832492,0.4703117718159566
2023,13,ARI,58,0.4310344827586205,0.5662533134735864,-13.521883071496593
2023,13,ATL,60,0.4500000000000003,0.6441236458718776,-19.412364587187735
2023,13,CAR,66,0.4696969696969701,0.6475207760478512,-17.782380635088106
2023,13,CIN,70,0.5714285714285715,0.5926266123141561,-2.1198040885584635
2023,13,CLE,67,0.6567164179104481,0.6361262533646911,2.0590164545757017
2023,13,DAL,74,0.5810810810810814,0.5744833682437201,0.6597712837361214
2023,13,DEN,55,0.5818181818181817,0.6811209185556932,-9.930273673751156
2023,13,DET,54,0.48148148148148173,0.6082998988804993,-12.681841739901756
2023,13,GB,61,0.6065573770491807,0.519923062598119,8.663431445106163
2023,13,HOU,58,0.5344827586206894,0.5960804159785138,-6.159765735782441
2023,13,IND,65,0.6923076923076925,0.6176982223987579,7.460946990893458
2023,13,JAX,64,0.65625,0.6228878104593605,3.336218954063952
2023,13,KC,58,0.6206896551724135,0.6625958172411753,-4.190616206876186
2023,13,LA,61,0.6065573770491807,0.6213717699417325,-1.481439289255182
2023,13,LAC,59,0.6440677966101694,0.5816855974874253,6.2382199122744115
2023,13,MIA,59,0.4237288135593222,0.5371227491710144,-11.339393561169226
2023,13,NE,57,0.4912280701754388,0.611709716288667,-12.04816461132282
2023,13,NO,64,0.453125,0.6276516919024289,-17.452669190242887
2023,13,NYJ,63,0.6190476190476194,0.712981987567175,-9.393436851955562
2023,13,PHI,67,0.8059701492537312,0.7146990472701059,9.127110198362532
2023,13,PIT,57,0.526315789473684,0.6669574390377915,-14.064164956410751
2023,13,SEA,62,0.6612903225806449,0.6684572401065981,-0.716691752595322
2023,13,SF,54,0.5185185185185184,0.5262496069901519,-0.7731088471633507
2023,13,TB,55,0.5272727272727272,0.5959312512116,-6.865852393887273
2023,13,TEN,74,0.4594594594594594,0.5977859434646529,-13.832648400519348
2023,13,WAS,52,0.5192307692307689,0.6494379098025652,-13.020714057179628
2023,14,ATL,66,0.6363636363636361,0.6850631964026075,-4.869956003897135
2023,14,BAL,69,0.7536231884057973,0.6979886565519416,5.563453185385569
2023,14,BUF,67,0.6716417910447763,0.6131147986917354,5.852699235304093
2023,14,CAR,75,0.5200000000000004,0.6674507121245067,-14.745071212450632
2023,14,CHI,62,0.6129032258064514,0.5733817196000488,3.95215062064026
2023,14,CIN,57,0.47368421052631604,0.5328397444988553,-5.915553397253925
2023,14,CLE,70,0.642857142857143,0.5834444269537926,5.94127159033504
2023,14,DAL,71,0.5633802816901412,0.5649977135931101,-0.16174319029689244
2023,14,DEN,61,0.5573770491803277,0.5588098814497228,-0.14328322693950568
2023,14,DET,59,0.593220338983051,0.7344614709332837,-14.12411319502327
2023,14,GB,65,0.6153846153846158,0.6673529005967653,-5.196828521214957
2023,14,HOU,47,0.5957446808510636,0.7078948870618292,-11.215020621076565
2023,14,IND,57,0.7192982456140353,0.6810500446641654,3.8248200949869915
2023,14,JAX,70,0.7571428571428575,0.7074051143867629,4.973774275609455
2023,14,KC,61,0.7213114754098361,0.6547138883930738,6.659758701676233
2023,14,LA,71,0.5915492957746479,0.625093925377013,-3.354462960236515
2023,14,LAC,61,0.6885245901639342,0.6899703582290743,-0.1445768065140074
2023,14,LV,49,0.6530612244897958,0.6448364563438357,0.8224768145960071
2023,14,MIA,64,0.5625,0.6066055435221642,-4.410554352216423
2023,14,MIN,66,0.6212121212121213,0.6562130608680573,-3.500093965593598
2023,14,NE,53,0.5660377358490567,0.5423425299660215,2.3695205883035197
2023,14,NO,49,0.5306122448979591,0.5544399606938264,-2.382771579586729
2023,14,NYG,54,0.5,0.5522248540763502,-5.222485407635025
2023,14,NYJ,61,0.6229508196721314,0.56057232270231,6.237849696982134
2023,14,PHI,51,0.5490196078431374,0.6601226546016394,-11.110304675850202
2023,14,PIT,64,0.640625,0.6757096995133907,-3.508469951339066
2023,14,SEA,52,0.653846153846154,0.6381357008448014,1.5710453001352542
2023,14,SF,49,0.5714285714285716,0.5700123297924897,0.1416241636081894
2023,14,TB,66,0.4545454545454543,0.6374789250619483,-18.293347051649395
2023,14,TEN,67,0.6119402985074625,0.6841511761964256,-7.221087768896317
2023,15,ARI,70,0.6142857142857145,0.6937439260738237,-7.9458211788109185
2023,15,ATL,50,0.42000000000000004,0.6174178338050842,-19.741783380508416
2023,15,BAL,66,0.42424242424242453,0.4729647761436576,-4.872235190123309
2023,15,BUF,61,0.2950819672131148,0.46896543213334246,-17.388346492022766
2023,15,CAR,57,0.4385964912280701,0.6406322074563878,-20.203571622831774
2023,15,CHI,67,0.6268656716417907,0.6708195004890213,-4.395382884723054
2023,15,CIN,62,0.6774193548387095,0.6528229833610596,2.4596371477649925
2023,15,CLE,63,0.7142857142857145,0.6633227652027494,5.096294908296517
2023,15,DAL,54,0.7037037037037034,0.7069583706281803,-0.32546669244769566
2023,15,DEN,59,0.5593220338983053,0.6342338406938618,-7.4911806795556535
2023,15,DET,62,0.5483870967741932,0.5157058247995954,3.2681271974597803
2023,15,GB,55,0.7090909090909092,0.6766733825206757,3.2417526570233557
2023,15,HOU,68,0.5294117647058824,0.6849542641464401,-15.554249944055776
2023,15,IND,61,0.47540983606557397,0.5307705759635715,-5.53607398979975
2023,15,JAX,60,0.7833333333333334,0.7360641176501911,4.726921568314236
2023,15,KC,55,0.6909090909090906,0.5637497449463064,12.715934596278423
2023,15,LA,71,0.4788732394366195,0.5368618529919587,-5.798861355533913
2023,15,LAC,60,0.5499999999999998,0.711457663277785,-16.14576632777852
2023,15,LV,62,0.5806451612903227,0.5040408280347625,7.660433325556026
2023,15,MIA,52,0.5,0.5980502326901144,-9.805023269011437
2023,15,MIN,64,0.5625,0.5342845690902323,2.8215430909767747
2023,15,NE,47,0.6595744680851067,0.6879343472896738,-2.8359879204567173
2023,15,NO,54,0.5370370370370373,0.5494972591598828,-1.2460222122845477
2023,15,NYG,53,0.7358490566037735,0.772763303990634,-3.6914247386860444
2023,15,NYJ,49,0.7551020408163266,0.7234833873048121,3.1618653511514494
2023,15,PHI,69,0.5362318840579711,0.6196622492178626,-8.343036515989155
2023,15,PIT,50,0.5200000000000004,0.6595332330465318,-13.953323304653143
2023,15,SEA,56,0.5892857142857145,0.6740257332899742,-8.474001900425964
2023,15,SF,51,0.5294117647058825,0.5245975350924568,0.48142296134257023
2023,15,TB,53,0.5283018867924526,0.5777282415766201,-4.9426354784167454
2023,15,TEN,56,0.517857142857143,0.6367937720247678,-11.893662916762482
2023,15,WAS,57,0.701754385964912,0.7096927448322898,-0.7938358867377815
2023,16,ARI,58,0.6896551724137928,0.7745572482717449,-8.490207585795206
2023,16,ATL,62,0.5322580645161294,0.5508533093717791,-1.8595244855649673
2023,16,BAL,60,0.6166666666666664,0.5533930506246786,6.327361604198778
2023,16,BUF,51,0.4313725490196077,0.6009902997928508,-16.961775077324308
2023,16,CAR,61,0.6065573770491807,0.6624403998988574,-5.588302284967672
2023,16,CHI,66,0.4848484848484852,0.52530842059941,-4.045993575092477
2023,16,CIN,59,0.7288135593220337,0.6668834504434618,6.193010887857198
2023,16,CLE,76,0.5921052631578952,0.5664302562608532,2.567500689704205
2023,16,DAL,56,0.607142857142857,0.5896037388592958,1.753911828356114
2023,16,DEN,61,0.6393442622950816,0.6753447920572563,-3.6000529762174716
2023,16,DET,74,0.5405405405405407,0.5451703597162222,-0.46298191756815044
2023,16,GB,62,0.46774193548387094,0.5629114491804954,-9.516951369662447
2023,16,HOU,65,0.769230769230769,0.7928502298318423,-2.3619460601073228
2023,16,IND,61,0.6557377049180325,0.6709809002817655,-1.5243195363732975
2023,16,JAX,59,0.8474576271186443,0.7324429098832406,11.50147172354037
2023,16,KC,70,0.7714285714285712,0.7251814552715847,4.624711615698651
2023,16,LA,65,0.5230769230769231,0.5407062929410201,-1.7629369864097022
2023,16,LAC,60,0.5666666666666669,0.5993281858662765,-3.266151919960958
2023,16,LV,48,0.4375,0.5170025936483096,-7.950259364830958
2023,16,MIA,61,0.6065573770491807,0.6006840169429779,0.5873360106202763
2023,16,MIN,46,0.782608695652174,0.7332898527383804,4.931884291379351
2023,16,NE,53,0.6226415094339625,0.6483204839926846,-2.5678974558722145
2023,16,NO,56,0.75,0.7317916692367622,1.82083307632378
2023,16,NYG,57,0.5614035087719298,0.6563107151734202,-9.490720640149043
2023,16,NYJ,85,0.5999999999999999,0.5878167486366103,1.2183251363389602
2023,16,PHI,73,0.5479452054794519,0.572639695381465,-2.469448990201306
2023,16,PIT,57,0.4912280701754388,0.4752333957636565,1.5994674411782317
2023,16,SEA,56,0.6607142857142855,0.6940472322915282,-3.333294657724273
2023,16,SF,64,0.734375,0.7346877227537334,-0.03127227537333965
2023,16,TB,68,0.5441176470588232,0.5654163423596937,-2.1298695300870585
2023,16,TEN,57,0.4912280701754388,0.597272758421145,-10.604468824570624
2023,16,WAS,57,0.6315789473684209,0.640018348631106,-0.8439401262685053
2023,17,ARI,71,0.46478873239436613,0.5839650845023947,-11.917635210802857
2023,17,ATL,57,0.6491228070175437,0.6912929687583655,-4.217016174082189
2023,17,BAL,52,0.48076923076923106,0.5074490281538321,-2.6679797384601023
2023,17,BUF,65,0.5076923076923077,0.5403997993239991,-3.27074916316914
2023,17,CAR,47,0.7021276595744681,0.7366409308098733,-3.451327123540515
2023,17,CHI,69,0.5072463768115946,0.5485881258450126,-4.134174903341803
2023,17,CIN,65,0.5846153846153849,0.6146432970578853,-3.002791244250047
2023,17,CLE,57,0.5087719298245612,0.5287047271665773,-1.993279734201614
2023,17,DAL,58,0.6551724137931036,0.5841783475259255,7.099406626717819
2023,17,DEN,63,0.5396825396825398,0.5436906069517136,-0.40080672691737984
2023,17,DET,64,0.515625,0.6511223861016333,-13.549738610163331
2023,17,GB,71,0.4788732394366195,0.4515733323256734,2.72999071109461
2023,17,HOU,60,0.5499999999999998,0.5009560199454428,4.904398005455701
2023,17,IND,51,0.4705882352941176,0.5213602772530388,-5.077204195892121
2023,17,JAX,55,0.4727272727272728,0.5675915325229818,-9.4864259795709
2023,17,KC,49,0.6326530612244898,0.6120274325414579,2.062562868303197
2023,17,LA,56,0.607142857142857,0.5531633493623562,5.397950778050076
2023,17,LAC,61,0.6065573770491807,0.7084184293864203,-10.186105233723964
2023,17,LV,72,0.6527777777777775,0.6753039571146171,-2.2526179336839647
2023,17,MIA,64,0.640625,0.7094262228347361,-6.880122283473611
2023,17,MIN,47,0.7234042553191488,0.7302117160660155,-0.6807460746866778
2023,17,NE,49,0.5714285714285716,0.5782097657116092,-0.6781194283037584
2023,17,NO,66,0.5151515151515148,0.560853347916043,-4.570183276452822
2023,17,NYG,61,0.7213114754098361,0.6972125758890245,2.4098899520811567
2023,17,NYJ,66,0.7272727272727274,0.7307050239407656,-0.3432296668038237
2023,17,PHI,47,0.5319148936170216,0.6626909495668208,-13.077605594979925
2023,17,PIT,69,0.36231884057970987,0.522103162833314,-15.978432225360418
2023,17,SEA,48,0.75,0.7098808406541746,4.011915934582544
2023,17,SF,65,0.446153846153846,0.4864396984187455,-4.02858522648995
2023,17,TB,48,0.7083333333333334,0.740157101303339,-3.1823767970005634
2023,17,TEN,47,0.5531914893617024,0.7026133936770419,-14.942190431533952
2023,17,WAS,42,0.6666666666666666,0.6249997484542075,4.166691821245916
2023,18,ARI,68,0.45588235294117674,0.6023063195102354,-14.642396656905865
2023,18,ATL,59,0.593220338983051,0.6737529132830895,-8.053257430003846
2023,18,BAL,52,0.653846153846154,0.7341213134618906,-8.02751596157366
2023,18,BUF,72,0.5833333333333333,0.5744533465347358,0.8879986798597472
2023,18,CAR,47,0.4255319148936172,0.6581114175471854,-23.25795026535682
2023,18,CHI,41,0.4634146341463416,0.6225064516794391,-15.909181753309747
2023,18,CIN,58,0.5172413793103446,0.5261967109580491,-0.8955331647704456
2023,18,CLE,49,0.5918367346938773,0.7541779115491984,-16.234117685532112
2023,18,DAL,69,0.5797101449275359,0.510467617408089,6.924252751944692
2023,18,DEN,53,0.6603773584905662,0.6702267204253178,-0.984936193475161
2023,18,DET,55,0.5818181818181817,0.48266271874308586,9.915546307509581
2023,18,GB,57,0.5789473684210523,0.5278602982952929,5.108707012575941
2023,18,HOU,54,0.5370370370370373,0.5524933833490918,-1.5456346312054503
2023,18,IND,62,0.4193548387096772,0.658030278980732,-23.867544027105474
2023,18,JAX,66,0.6818181818181819,0.6873087720437483,-0.5490590225566416
2023,18,KC,57,0.5964912280701757,0.6550916564046292,-5.860042833445345
2023,18,LA,60,0.4833333333333333,0.5956269572178523,-11.229362388451902
2023,18,LAC,77,0.7012987012987018,0.6475752921073467,5.37234091913551
2023,18,LV,60,0.5333333333333334,0.5627024599661429,-2.936912663280944
2023,18,MIA,47,0.5957446808510636,0.6676964690076544,-7.195178815659087
