"season","posteam","week","game_id","player_id","full_name","position","pass_attempt","rec_attempt","rush_attempt","pass_air_yards","rec_air_yards","pass_completions","receptions","pass_completions_exp","receptions_exp","pass_yards_gained","rec_yards_gained","rush_yards_gained","pass_yards_gained_exp","rec_yards_gained_exp","rush_yards_gained_exp","pass_touchdown","rec_touchdown","rush_touchdown","pass_touchdown_exp","rec_touchdown_exp","rush_touchdown_exp","pass_two_point_conv","rec_two_point_conv","rush_two_point_conv","pass_two_point_conv_exp","rec_two_point_conv_exp","rush_two_point_conv_exp","pass_first_down","rec_first_down","rush_first_down","pass_first_down_exp","rec_first_down_exp","rush_first_down_exp","pass_interception","rec_interception","pass_interception_exp","rec_interception_exp","rec_fumble_lost","rush_fumble_lost","pass_fantasy_points_exp","rec_fantasy_points_exp","rush_fantasy_points_exp","pass_fantasy_points","rec_fantasy_points","rush_fantasy_points","total_yards_gained","total_yards_gained_exp","total_touchdown","total_touchdown_exp","total_first_down","total_first_down_exp","total_fantasy_points","total_fantasy_points_exp","pass_completions_diff","receptions_diff","pass_yards_gained_diff","rec_yards_gained_diff","rush_yards_gained_diff","pass_touchdown_diff","rec_touchdown_diff","rush_touchdown_diff","pass_two_point_conv_diff","rec_two_point_conv_diff","rush_two_point_conv_diff","pass_first_down_diff","rec_first_down_diff","rush_first_down_diff","pass_interception_diff","rec_interception_diff","pass_fantasy_points_diff","rec_fantasy_points_diff","rush_fantasy_points_diff","total_yards_gained_diff","total_touchdown_diff","total_first_down_diff","total_fantasy_points_diff","pass_attempt_team","rec_attempt_team","rush_attempt_team","pass_air_yards_team","rec_air_yards_team","pass_completions_team","receptions_team","pass_completions_exp_team","receptions_exp_team","pass_yards_gained_team","rec_yards_gained_team","rush_yards_gained_team","pass_yards_gained_exp_team","rec_yards_gained_exp_team","rush_yards_gained_exp_team","pass_touchdown_team","rec_touchdown_team","rush_touchdown_team","pass_touchdown_exp_team","rec_touchdown_exp_team","rush_touchdown_exp_team","pass_two_point_conv_team","rec_two_point_conv_team","rush_two_point_conv_team","pass_two_point_conv_exp_team","rec_two_point_conv_exp_team","rush_two_point_conv_exp_team","pass_first_down_team","rec_first_down_team","rush_first_down_team","pass_first_down_exp_team","rec_first_down_exp_team","rush_first_down_exp_team","pass_interception_team","rec_interception_team","pass_interception_exp_team","rec_interception_exp_team","rec_fumble_lost_team","rush_fumble_lost_team","pass_fantasy_points_exp_team","rec_fantasy_points_exp_team","rush_fantasy_points_exp_team","pass_fantasy_points_team","rec_fantasy_points_team","rush_fantasy_points_team","pass_completions_diff_team","receptions_diff_team","pass_yards_gained_diff_team","rec_yards_gained_diff_team","rush_yards_gained_diff_team","pass_touchdown_diff_team","rec_touchdown_diff_team","rush_touchdown_diff_team","pass_two_point_conv_diff_team","rec_two_point_conv_diff_team","rush_two_point_conv_diff_team","pass_first_down_diff_team","rec_first_down_diff_team","rush_first_down_diff_team","pass_interception_diff_team","rec_interception_diff_team","pass_fantasy_points_diff_team","rec_fantasy_points_diff_team","rush_fantasy_points_diff_team","total_yards_gained_team","total_yards_gained_exp_team","total_yards_gained_diff_team","total_touchdown_team","total_touchdown_exp_team","total_touchdown_diff_team","total_first_down_team","total_first_down_exp_team","total_first_down_diff_team","total_fantasy_points_team","total_fantasy_points_exp_team","total_fantasy_points_diff_team"
"2022","BAL",12,"2022_12_BAL_JAX","00-0036331","Devin Duvernay","WR",0,5,2,0,53,0,3,0,3.52,0,23,16,0,40.9,12.16,0,0,0,0,0.12,0.13,0,0,0,0,0,0,0,1,1,0,1.47,1,0,0,0,0.15,0,0,0,8.35,2,0,5.3,1.6,39,53.06,0,0.25,2,2.47,6.9,10.35,0,-0.52,0,-17.9,3.84,0,-0.12,-0.13,0,0,0,0,-0.47,0,0,-0.15,0,-3.05,-0.4,-14.06,-0.25,-0.47,-3.45,32,32,35,376,376,16,16,19.34,19.32,254,254,162,249.95,249.96,152.32,1,1,1,2.64,2.63,1.86,1,1,0,0.58,0.58,0,10,10,13,10.96,10.97,12.82,0,0,0.85,0.85,0,2,20.02,61.32,26.42,16.16,49.4,18.2,-3.34,-3.32,4.05000000000001,4.04,9.68,-1.64,-1.63,-0.86,0.42,0.42,0,-0.960000000000001,-0.97,0.18,-0.85,-0.85,-3.86,-11.92,-8.22,416,402.28,13.72,2,4.49,-2.49,23,23.79,-0.79,67.6,87.74,-20.14
"2022","JAX",12,"2022_12_BAL_JAX","00-0034775","Christian Kirk","WR",0,9,1,0,63,0,4,0,5.9,0,46,-5,0,59.49,5.95,0,0,0,0,0.45,0.01,0,0,0,0,0,0,0,2,0,0,3.47,0.23,0,0,0,0.24,0,0,0,14.55,0.63,0,8.6,-0.5,41,65.44,0,0.46,2,3.7,8.1,15.18,0,-1.9,0,-13.49,-10.95,0,-0.45,-0.01,0,0,0,0,-1.47,-0.23,0,-0.24,0,-5.95,-1.13,-24.44,-0.46,-1.7,-7.08,37,37,20,256,256,29,29,24.11,24.11,321,321,38,234.26,234.25,79.24,3,3,0,1.64,1.65,1.1,1,1,0,0.52,0.52,0,16,16,1,12.85,12.85,5.07,0,0,1.12,1.11,0,0,14.73,58.41,14.5,26.84,81.1,3.8,4.89,4.89,86.74,86.75,-41.24,1.36,1.35,-1.1,0.48,0.48,0,3.15,3.15,-4.07,-1.12,-1.11,12.11,22.69,-10.7,359,313.49,45.51,3,2.75,0.25,17,17.92,-0.92,84.9,72.91,11.99
"2022","BAL",12,"2022_12_BAL_JAX","00-0033376","Patrick Ricard","RB",0,3,0,0,-3,0,2,0,2.35,0,14,0,0,15.45,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0.37,0,0,0,0,0.02,0,0,0,4,0,0,3.4,0,14,15.45,0,0.02,0,0.37,3.4,4,0,-0.35,0,-1.45,0,0,-0.02,0,0,0,0,0,-0.37,0,0,-0.02,0,-0.6,0,-1.45,-0.02,-0.37,-0.6,32,32,35,376,376,16,16,19.34,19.32,254,254,162,249.95,249.96,152.32,1,1,1,2.64,2.63,1.86,1,1,0,0.58,0.58,0,10,10,13,10.96,10.97,12.82,0,0,0.85,0.85,0,2,20.02,61.32,26.42,16.16,49.4,18.2,-3.34,-3.32,4.05000000000001,4.04,9.68,-1.64,-1.63,-0.86,0.42,0.42,0,-0.960000000000001,-0.97,0.18,-0.85,-0.85,-3.86,-11.92,-8.22,416,402.28,13.72,2,4.49,-2.49,23,23.79,-0.79,67.6,87.74,-20.14
"2022","JAX",12,"2022_12_BAL_JAX","00-0035806","Jamycal Hasty","RB",0,5,12,0,23,0,5,0,3.24,0,67,28,0,27.7,41.94,0,1,0,0,0.23,1.05,0,0,0,0,0,0,0,3,1,0,1.85,3.14,0,0,0,0.09,0,0,0,7.37,10.47,0,17.7,2.8,95,69.64,1,1.28,4,4.99,20.5,17.84,0,1.76,0,39.3,-13.94,0,0.77,-1.05,0,0,0,0,1.15,-2.14,0,-0.09,0,10.33,-7.67,25.36,-0.28,-0.99,2.66,37,37,20,256,256,29,29,24.11,24.11,321,321,38,234.26,234.25,79.24,3,3,0,1.64,1.65,1.1,1,1,0,0.52,0.52,0,16,16,1,12.85,12.85,5.07,0,0,1.12,1.11,0,0,14.73,58.41,14.5,26.84,81.1,3.8,4.89,4.89,86.74,86.75,-41.24,1.36,1.35,-1.1,0.48,0.48,0,3.15,3.15,-4.07,-1.12,-1.11,12.11,22.69,-10.7,359,313.49,45.51,3,2.75,0.25,17,17.92,-0.92,84.9,72.91,11.99
"2022","BAL",12,"2022_12_BAL_JAX","00-0026189","DeSean Jackson","WR",0,3,0,0,79,0,2,0,1.34,0,74,0,0,31.75,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,2,0,0,1.31,0,0,0,0,0.18,0,0,0,4.73,0,0,9.4,0,74,31.75,0,0.03,2,1.31,9.4,4.73,0,0.66,0,42.25,0,0,-0.03,0,0,0,0,0,0.69,0,0,-0.18,0,4.67,0,42.25,-0.03,0.69,4.67,32,32,35,376,376,16,16,19.34,19.32,254,254,162,249.95,249.96,152.32,1,1,1,2.64,2.63,1.86,1,1,0,0.58,0.58,0,10,10,13,10.96,10.97,12.82,0,0,0.85,0.85,0,2,20.02,61.32,26.42,16.16,49.4,18.2,-3.34,-3.32,4.05000000000001,4.04,9.68,-1.64,-1.63,-0.86,0.42,0.42,0,-0.960000000000001,-0.97,0.18,-0.85,-0.85,-3.86,-11.92,-8.22,416,402.28,13.72,2,4.49,-2.49,23,23.79,-0.79,67.6,87.74,-20.14
"2022","JAX",12,"2022_12_BAL_JAX","00-0033572","Jamal Agnew","WR",0,5,0,0,16,0,5,0,3.72,0,37,0,0,27.01,0,0,1,0,0,0.6,0,0,0,0,0,0,0,0,2,0,0,1.45,0,0,0,0,0.13,0,0,0,9.99,0,0,14.7,0,37,27.01,1,0.6,2,1.45,14.7,9.99,0,1.28,0,9.99,0,0,0.4,0,0,0,0,0,0.55,0,0,-0.13,0,4.71,0,9.99,0.4,0.55,4.71,37,37,20,256,256,29,29,24.11,24.11,321,321,38,234.26,234.25,79.24,3,3,0,1.64,1.65,1.1,1,1,0,0.52,0.52,0,16,16,1,12.85,12.85,5.07,0,0,1.12,1.11,0,0,14.73,58.41,14.5,26.84,81.1,3.8,4.89,4.89,86.74,86.75,-41.24,1.36,1.35,-1.1,0.48,0.48,0,3.15,3.15,-4.07,-1.12,-1.11,12.11,22.69,-10.7,359,313.49,45.51,3,2.75,0.25,17,17.92,-0.92,84.9,72.91,11.99
"2022","JAX",12,"2022_12_BAL_JAX","00-0029293","Marvin Jones","WR",0,3,0,0,18,0,3,0,1.64,0,22,0,0,14.41,0,0,1,0,0,0.25,0,0,0,0,0,0,0,0,2,0,0,1.23,0,0,0,0,0.11,0,0,0,4.59,0,0,11.2,0,22,14.41,1,0.25,2,1.23,11.2,4.59,0,1.36,0,7.59,0,0,0.75,0,0,0,0,0,0.77,0,0,-0.11,0,6.61,0,7.59,0.75,0.77,6.61,37,37,20,256,256,29,29,24.11,24.11,321,321,38,234.26,234.25,79.24,3,3,0,1.64,1.65,1.1,1,1,0,0.52,0.52,0,16,16,1,12.85,12.85,5.07,0,0,1.12,1.11,0,0,14.73,58.41,14.5,26.84,81.1,3.8,4.89,4.89,86.74,86.75,-41.24,1.36,1.35,-1.1,0.48,0.48,0,3.15,3.15,-4.07,-1.12,-1.11,12.11,22.69,-10.7,359,313.49,45.51,3,2.75,0.25,17,17.92,-0.92,84.9,72.91,11.99
"2022","JAX",12,"2022_12_BAL_JAX","00-0033881","Evan Engram","TE",0,1,0,0,4,0,1,0,0.71,0,4,0,0,5.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0,0,0,0,0.02,0,0,0,1.29,0,0,1.4,0,4,5.77,0,0,0,0.43,1.4,1.29,0,0.29,0,-1.77,0,0,0,0,0,0,0,0,-0.43,0,0,-0.02,0,0.11,0,-1.77,0,-0.43,0.11,37,37,20,256,256,29,29,24.11,24.11,321,321,38,234.26,234.25,79.24,3,3,0,1.64,1.65,1.1,1,1,0,0.52,0.52,0,16,16,1,12.85,12.85,5.07,0,0,1.12,1.11,0,0,14.73,58.41,14.5,26.84,81.1,3.8,4.89,4.89,86.74,86.75,-41.24,1.36,1.35,-1.1,0.48,0.48,0,3.15,3.15,-4.07,-1.12,-1.11,12.11,22.69,-10.7,359,313.49,45.51,3,2.75,0.25,17,17.92,-0.92,84.9,72.91,11.99
"2022","BAL",12,"2022_12_BAL_JAX","00-0034184","Gus Edwards","RB",0,1,16,0,4,0,0,0,0.76,0,0,52,0,6.35,60.22,0,0,1,0,0.02,0.97,0,0,0,0,0,0,0,0,6,0,0.19,5.92,0,0,0,0.01,0,1,0,1.49,11.86,0,0,9.2,52,66.57,1,0.99,6,6.11,9.2,13.35,0,-0.76,0,-6.35,-8.22,0,-0.02,0.03,0,0,0,0,-0.19,0.0800000000000001,0,-0.01,0,-1.49,-2.66,-14.57,0.01,-0.11,-4.15,32,32,35,376,376,16,16,19.34,19.32,254,254,162,249.95,249.96,152.32,1,1,1,2.64,2.63,1.86,1,1,0,0.58,0.58,0,10,10,13,10.96,10.97,12.82,0,0,0.85,0.85,0,2,20.02,61.32,26.42,16.16,49.4,18.2,-3.34,-3.32,4.05000000000001,4.04,9.68,-1.64,-1.63,-0.86,0.42,0.42,0,-0.960000000000001,-0.97,0.18,-0.85,-0.85,-3.86,-11.92,-8.22,416,402.28,13.72,2,4.49,-2.49,23,23.79,-0.79,67.6,87.74,-20.14
"2022","BAL",12,"2022_12_BAL_JAX","00-0033118","Kenyan Drake","RB",0,1,2,0,4,0,0,0,0.78,0,0,2,0,6.83,8.45,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,1,0,0.2,0.72,0,0,0,0.01,0,0,0,1.47,0.88,0,0,0.2,2,15.28,0,0.01,1,0.92,0.2,2.35,0,-0.78,0,-6.83,-6.45,0,0,-0.01,0,0,0,0,-0.2,0.28,0,-0.01,0,-1.47,-0.68,-13.28,-0.01,0.0800000000000001,-2.15,32,32,35,376,376,16,16,19.34,19.32,254,254,162,249.95,249.96,152.32,1,1,1,2.64,2.63,1.86,1,1,0,0.58,0.58,0,10,10,13,10.96,10.97,12.82,0,0,0.85,0.85,0,2,20.02,61.32,26.42,16.16,49.4,18.2,-3.34,-3.32,4.05000000000001,4.04,9.68,-1.64,-1.63,-0.86,0.42,0.42,0,-0.960000000000001,-0.97,0.18,-0.85,-0.85,-3.86,-11.92,-8.22,416,402.28,13.72,2,4.49,-2.49,23,23.79,-0.79,67.6,87.74,-20.14
"2022","DET",12,"2022_12_BUF_DET","00-0033106","Jared Goff","QB",37,0,0,248,0,23,0,25.49,0,240,0,0,278.42,0,0,2,0,0,3.09,0,0,0,0,0,0,0,0,13,0,0,14.75,0,0,0,0,0.72,0,0,0,22.07,0,0,17.6,0,0,240,278.42,2,3.09,13,14.75,17.6,22.07,-2.49,0,-38.42,0,0,-1.09,0,0,0,0,0,-1.75,0,0,-0.72,0,-4.47,0,0,-38.42,-1.09,-1.75,-4.47,37,37,28,248,248,23,23,25.49,25.49,240,240,96,278.42,278.43,111.79,2,2,1,3.09,3.11,1.88,0,0,1,0,0,0.38,13,13,7,14.75,14.77,7.68,0,0,0.72,0.72,0,1,22.07,71.88,23.36,17.6,59,15.6,-2.49,-2.49,-38.42,-38.43,-15.79,-1.09,-1.11,-0.88,0,0,0.62,-1.75,-1.77,-0.68,-0.72,-0.72,-4.47,-12.88,-7.76,336,390.22,-54.22,3,4.99,-1.99,20,22.45,-2.45,74.6,95.24,-20.64
"2022","DET",12,"2022_12_BUF_DET",,,,0,2,0,0,10,0,0,0,1.35,0,0,0,0,16.19,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.77,0,0,0,0,0.03,0,0,0,3,0,0,0,0,0,16.19,0,0.01,0,0.77,0,3,0,-1.35,0,-16.19,0,0,-0.01,0,0,0,0,0,-0.77,0,0,-0.03,0,-3,0,-16.19,-0.01,-0.77,-3,37,37,28,248,248,23,23,25.49,25.49,240,240,96,278.42,278.43,111.79,2,2,1,3.09,3.11,1.88,0,0,1,0,0,0.38,13,13,7,14.75,14.77,7.68,0,0,0.72,0.72,0,1,22.07,71.88,23.36,17.6,59,15.6,-2.49,-2.49,-38.42,-38.43,-15.79,-1.09,-1.11,-0.88,0,0,0.62,-1.75,-1.77,-0.68,-0.72,-0.72,-4.47,-12.88,-7.76,336,390.22,-54.22,3,4.99,-1.99,20,22.45,-2.45,74.6,95.24,-20.64
"2022","DET",12,"2022_12_BUF_DET","00-0034777","D.J. Chark","WR",0,5,0,0,79,0,2,0,2.58,0,16,0,0,46.04,0,0,1,0,0,0.79,0,0,0,0,0,0,0,0,2,0,0,2.54,0,0,0,0,0.19,0,0,0,11.93,0,0,9.6,0,16,46.04,1,0.79,2,2.54,9.6,11.93,0,-0.58,0,-30.04,0,0,0.21,0,0,0,0,0,-0.54,0,0,-0.19,0,-2.33,0,-30.04,0.21,-0.54,-2.33,37,37,28,248,248,23,23,25.49,25.49,240,240,96,278.42,278.43,111.79,2,2,1,3.09,3.11,1.88,0,0,1,0,0,0.38,13,13,7,14.75,14.77,7.68,0,0,0.72,0.72,0,1,22.07,71.88,23.36,17.6,59,15.6,-2.49,-2.49,-38.42,-38.43,-15.79,-1.09,-1.11,-0.88,0,0,0.62,-1.75,-1.77,-0.68,-0.72,-0.72,-4.47,-12.88,-7.76,336,390.22,-54.22,3,4.99,-1.99,20,22.45,-2.45,74.6,95.24,-20.64
"2022","BUF",12,"2022_12_BUF_DET","00-0034857","Josh Allen","QB",42,0,10,426,0,24,0,27.77,0,253,0,78,358.07,0,63.83,2,0,1,2.42,0,0.61,0,0,0,0,0,0,16,0,5,17.93,0,4.26,1,0,0.84,0,0,0,22.32,0,10.02,16.12,0,13.8,331,421.9,3,3.03,21,22.19,29.92,32.34,-3.77,0,-105.07,0,14.17,-0.42,0,0.39,0,0,0,-1.93,0,0.74,0.16,0,-6.2,0,3.78,-90.9,-0.0299999999999998,-1.19,-2.42,42,42,29,426,426,24,24,27.77,27.77,253,253,164,358.07,358.07,153.54,2,2,1,2.42,2.41,1.1,0,0,0,0,0,0,16,16,10,17.93,17.92,9.33,1,1,0.84,0.85,0,0,22.32,78.11,21.98,16.12,61.3,22.4,-3.77,-3.77,-105.07,-105.07,10.46,-0.42,-0.41,-0.1,0,0,0,-1.93,-1.92,0.67,0.16,0.15,-6.2,-16.81,0.420000000000002,417,511.61,-94.61,3,3.51,-0.51,26,27.25,-1.25,83.7,100.09,-16.39
"2022","BUF",12,"2022_12_BUF_DET","00-0031588","Stefon Diggs","WR",0,15,0,0,135,0,8,0,10.42,0,77,0,0,123.24,0,0,1,0,0,0.86,0,0,0,0,0,0,0,0,6,0,0,6.37,0,0,1,0,0.33,0,0,0,27.89,0,0,21.7,0,77,123.24,1,0.86,6,6.37,21.7,27.89,0,-2.42,0,-46.24,0,0,0.14,0,0,0,0,0,-0.37,0,0,0.67,0,-6.19,0,-46.24,0.14,-0.37,-6.19,42,42,29,426,426,24,24,27.77,27.77,253,253,164,358.07,358.07,153.54,2,2,1,2.42,2.41,1.1,0,0,0,0,0,0,16,16,10,17.93,17.92,9.33,1,1,0.84,0.85,0,0,22.32,78.11,21.98,16.12,61.3,22.4,-3.77,-3.77,-105.07,-105.07,10.46,-0.42,-0.41,-0.1,0,0,0,-1.93,-1.92,0.67,0.16,0.15,-6.2,-16.81,0.420000000000002,417,511.61,-94.61,3,3.51,-0.51,26,27.25,-1.25,83.7,100.09,-16.39
"2022","BUF",12,"2022_12_BUF_DET",,,,0,3,0,0,72,0,0,0,1.08,0,0,0,0,28.33,0,0,0,0,0,0.39,0,0,0,0,0,0,0,0,0,0,0,1.02,0,0,0,0,0.1,0,0,0,6.27,0,0,0,0,0,28.33,0,0.39,0,1.02,0,6.27,0,-1.08,0,-28.33,0,0,-0.39,0,0,0,0,0,-1.02,0,0,-0.1,0,-6.27,0,-28.33,-0.39,-1.02,-6.27,42,42,29,426,426,24,24,27.77,27.77,253,253,164,358.07,358.07,153.54,2,2,1,2.42,2.41,1.1,0,0,0,0,0,0,16,16,10,17.93,17.92,9.33,1,1,0.84,0.85,0,0,22.32,78.11,21.98,16.12,61.3,22.4,-3.77,-3.77,-105.07,-105.07,10.46,-0.42,-0.41,-0.1,0,0,0,-1.93,-1.92,0.67,0.16,0.15,-6.2,-16.81,0.420000000000002,417,511.61,-94.61,3,3.51,-0.51,26,27.25,-1.25,83.7,100.09,-16.39
"2022","DET",12,"2022_12_BUF_DET","00-0036754","Brock Wright","TE",0,3,0,0,4,0,2,0,2.33,0,6,0,0,17.89,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0.63,0,0,0,0,0.03,0,0,0,4.4,0,0,2.6,0,6,17.89,0,0.05,0,0.63,2.6,4.4,0,-0.33,0,-11.89,0,0,-0.05,0,0,0,0,0,-0.63,0,0,-0.03,0,-1.8,0,-11.89,-0.05,-0.63,-1.8,37,37,28,248,248,23,23,25.49,25.49,240,240,96,278.42,278.43,111.79,2,2,1,3.09,3.11,1.88,0,0,1,0,0,0.38,13,13,7,14.75,14.77,7.68,0,0,0.72,0.72,0,1,22.07,71.88,23.36,17.6,59,15.6,-2.49,-2.49,-38.42,-38.43,-15.79,-1.09,-1.11,-0.88,0,0,0.62,-1.75,-1.77,-0.68,-0.72,-0.72,-4.47,-12.88,-7.76,336,390.22,-54.22,3,4.99,-1.99,20,22.45,-2.45,74.6,95.24,-20.64
"2022","DET",12,"2022_12_BUF_DET","00-0036963","Amon-Ra St. Brown","WR",0,10,1,0,84,0,9,0,7.32,0,122,7,0,90.28,5.58,0,1,0,0,0.61,0.01,0,0,0,0,0,0,0,7,1,0,4.63,0.77,0,0,0,0.16,0,0,0,20.02,0.6,0,27.2,0.7,129,95.86,1,0.62,8,5.4,27.9,20.62,0,1.68,0,31.72,1.42,0,0.39,-0.01,0,0,0,0,2.37,0.23,0,-0.16,0,7.18,0.1,33.14,0.38,2.6,7.28,37,37,28,248,248,23,23,25.49,25.49,240,240,96,278.42,278.43,111.79,2,2,1,3.09,3.11,1.88,0,0,1,0,0,0.38,13,13,7,14.75,14.77,7.68,0,0,0.72,0.72,0,1,22.07,71.88,23.36,17.6,59,15.6,-2.49,-2.49,-38.42,-38.43,-15.79,-1.09,-1.11,-0.88,0,0,0.62,-1.75,-1.77,-0.68,-0.72,-0.72,-4.47,-12.88,-7.76,336,390.22,-54.22,3,4.99,-1.99,20,22.45,-2.45,74.6,95.24,-20.64
"2022","DET",12,"2022_12_BUF_DET","00-0032464","Kalif Raymond","WR",0,6,0,0,50,0,4,0,4.14,0,35,0,0,42.38,0,0,0,0,0,0.55,0,0,0,0,0,0,0,0,1,0,0,2.26,0,0,0,0,0.12,0,0,0,11.66,0,0,7.5,0,35,42.38,0,0.55,1,2.26,7.5,11.66,0,-0.14,0,-7.38,0,0,-0.55,0,0,0,0,0,-1.26,0,0,-0.12,0,-4.16,0,-7.38,-0.55,-1.26,-4.16,37,37,28,248,248,23,23,25.49,25.49,240,240,96,278.42,278.43,111.79,2,2,1,3.09,3.11,1.88,0,0,1,0,0,0.38,13,13,7,14.75,14.77,7.68,0,0,0.72,0.72,0,1,22.07,71.88,23.36,17.6,59,15.6,-2.49,-2.49,-38.42,-38.43,-15.79,-1.09,-1.11,-0.88,0,0,0.62,-1.75,-1.77,-0.68,-0.72,-0.72,-4.47,-12.88,-7.76,336,390.22,-54.22,3,4.99,-1.99,20,22.45,-2.45,74.6,95.24,-20.64
"2022","BUF",12,"2022_12_BUF_DET","00-0036196","Gabe Davis","WR",0,5,0,0,61,0,4,0,3.33,0,38,0,0,50.09,0,0,0,0,0,0.27,0,0,0,0,0,0,0,0,3,0,0,2.78,0,0,0,0,0.09,0,0,0,9.98,0,0,7.8,0,38,50.09,0,0.27,3,2.78,7.8,9.98,0,0.67,0,-12.09,0,0,-0.27,0,0,0,0,0,0.22,0,0,-0.09,0,-2.18,0,-12.09,-0.27,0.22,-2.18,42,42,29,426,426,24,24,27.77,27.77,253,253,164,358.07,358.07,153.54,2,2,1,2.42,2.41,1.1,0,0,0,0,0,0,16,16,10,17.93,17.92,9.33,1,1,0.84,0.85,0,0,22.32,78.11,21.98,16.12,61.3,22.4,-3.77,-3.77,-105.07,-105.07,10.46,-0.42,-0.41,-0.1,0,0,0,-1.93,-1.92,0.67,0.16,0.15,-6.2,-16.81,0.420000000000002,417,511.61,-94.61,3,3.51,-0.51,26,27.25,-1.25,83.7,100.09,-16.39
"2022","BUF",12,"2022_12_BUF_DET","00-0035250","Devin Singletary","RB",0,1,14,0,0,0,1,0,0.81,0,8,72,0,5.76,61.44,0,0,0,0,0,0.42,0,0,0,0,0,0,0,0,5,0,0.22,4.11,0,0,0,0,0,0,0,1.4,8.68,0,1.8,7.2,80,67.2,0,0.42,5,4.33,9,10.08,0,0.19,0,2.24,10.56,0,0,-0.42,0,0,0,0,-0.22,0.89,0,0,0,0.4,-1.48,12.8,-0.42,0.67,-1.08,42,42,29,426,426,24,24,27.77,27.77,253,253,164,358.07,358.07,153.54,2,2,1,2.42,2.41,1.1,0,0,0,0,0,0,16,16,10,17.93,17.92,9.33,1,1,0.84,0.85,0,0,22.32,78.11,21.98,16.12,61.3,22.4,-3.77,-3.77,-105.07,-105.07,10.46,-0.42,-0.41,-0.1,0,0,0,-1.93,-1.92,0.67,0.16,0.15,-6.2,-16.81,0.420000000000002,417,511.61,-94.61,3,3.51,-0.51,26,27.25,-1.25,83.7,100.09,-16.39
"2022","BUF",12,"2022_12_BUF_DET","00-0037248","James Cook","RB",0,5,2,0,10,0,2,0,3.88,0,14,4,0,37.72,10.99,0,0,0,0,0.02,0.01,0,0,0,0,0,0,0,1,0,0,1.9,0.34,0,0,0,0.05,0,0,0,7.8,1.17,0,3.4,0.4,18,48.71,0,0.03,1,2.24,3.8,8.97,0,-1.88,0,-23.72,-6.99,0,-0.02,-0.01,0,0,0,0,-0.9,-0.34,0,-0.05,0,-4.4,-0.77,-30.71,-0.03,-1.24,-5.17,42,42,29,426,426,24,24,27.77,27.77,253,253,164,358.07,358.07,153.54,2,2,1,2.42,2.41,1.1,0,0,0,0,0,0,16,16,10,17.93,17.92,9.33,1,1,0.84,0.85,0,0,22.32,78.11,21.98,16.12,61.3,22.4,-3.77,-3.77,-105.07,-105.07,10.46,-0.42,-0.41,-0.1,0,0,0,-1.93,-1.92,0.67,0.16,0.15,-6.2,-16.81,0.420000000000002,417,511.61,-94.61,3,3.51,-0.51,26,27.25,-1.25,83.7,100.09,-16.39
"2022","BUF",12,"2022_12_BUF_DET","00-0033466","Isaiah McKenzie","WR",0,10,2,0,131,0,6,0,5.97,0,96,7,0,88.37,11.68,0,1,0,0,0.86,0.06,0,0,0,0,0,0,0,4,0,0,4.01,0.43,0,0,0,0.25,0,0,0,19.98,1.52,0,21.6,0.7,103,100.05,1,0.92,4,4.44,22.3,21.5,0,0.0300000000000002,0,7.63,-4.68,0,0.14,-0.06,0,0,0,0,-0.00999999999999979,-0.43,0,-0.25,0,1.62,-0.82,2.94999999999999,0.0800000000000001,-0.44,0.800000000000001,42,42,29,426,426,24,24,27.77,27.77,253,253,164,358.07,358.07,153.54,2,2,1,2.42,2.41,1.1,0,0,0,0,0,0,16,16,10,17.93,17.92,9.33,1,1,0.84,0.85,0,0,22.32,78.11,21.98,16.12,61.3,22.4,-3.77,-3.77,-105.07,-105.07,10.46,-0.42,-0.41,-0.1,0,0,0,-1.93,-1.92,0.67,0.16,0.15,-6.2,-16.81,0.420000000000002,417,511.61,-94.61,3,3.51,-0.51,26,27.25,-1.25,83.7,100.09,-16.39
"2022","DET",12,"2022_12_BUF_DET","00-0034440","Justin Jackson","RB",0,2,4,0,-5,0,1,0,1.58,0,15,4,0,11.54,17.79,0,0,0,0,0.01,0.13,0,0,0,0,0,0,0,1,1,0,0.41,0.59,0,0,0,0.02,0,0,0,2.76,2.58,0,2.5,0.4,19,29.33,0,0.14,2,1,2.9,5.34,0,-0.58,0,3.46,-13.79,0,-0.01,-0.13,0,0,0,0,0.59,0.41,0,-0.02,0,-0.26,-2.18,-10.33,-0.14,1,-2.44,37,37,28,248,248,23,23,25.49,25.49,240,240,96,278.42,278.43,111.79,2,2,1,3.09,3.11,1.88,0,0,1,0,0,0.38,13,13,7,14.75,14.77,7.68,0,0,0.72,0.72,0,1,22.07,71.88,23.36,17.6,59,15.6,-2.49,-2.49,-38.42,-38.43,-15.79,-1.09,-1.11,-0.88,0,0,0.62,-1.75,-1.77,-0.68,-0.72,-0.72,-4.47,-12.88,-7.76,336,390.22,-54.22,3,4.99,-1.99,20,22.45,-2.45,74.6,95.24,-20.64
