season,receiver_player_id,receiver_full_name,receiver_position,targets,ep_per_target
2025,00-0036244,Colby Parkinson,TE,56,3.3529962165297804
2025,00-0036252,Michael Pittman,WR,114,2.062362351779401
2025,00-0036259,Jauan Jennings,WR,93,2.2786028198126393
2025,00-0036275,D'Andre Swift,RB,48,1.8145978366052682
2025,00-0036290,Cole Kmet,TE,49,2.247923987941655
2025,00-0036309,Darnell Mooney,WR,72,1.8646147535457402
2025,00-0036322,Justin Jefferson,WR,142,2.1261249175423322
2025,00-0036358,CeeDee Lamb,WR,117,2.2543865440840714
2025,00-0036407,Jerry Jeudy,WR,106,1.6130455258117884
2025,00-0036410,Tee Higgins,WR,99,2.335446026298949
2025,00-0036415,Van Jefferson,WR,52,1.4881227009150626
2025,00-0036554,Nico Collins,WR,121,1.9340845489349399
2025,00-0036613,Jaylen Waddle,WR,100,1.9889022202635533
2025,00-0036894,Pat Freiermuth,TE,54,1.8553398031562447
2025,00-0036900,Ja'Marr Chase,WR,185,2.053924801133139
2025,00-0036912,DeVonta Smith,WR,114,1.6677274440644703
2025,00-0036919,Kenneth Gainwell,RB,85,2.0430299381886416
2025,00-0036924,Michael Carter,RB,45,2.0576091941827648
2025,00-0036963,Amon-Ra St. Brown,WR,172,2.149273141787785
2025,00-0036970,Kyle Pitts,TE,119,1.9152603474018366
2025,00-0036973,Travis Etienne,RB,52,2.2789905644783106
2025,00-0036997,Javonte Williams,RB,51,2.4171539411261476
2025,00-0037112,Jake Tonges,TE,46,2.5641342181239137
2025,00-0037228,Jaylen Warren,RB,45,2.196100949092458
2025,00-0037238,Drake London,WR,113,2.119968509453114
2025,00-0037239,Chris Olave,WR,156,2.1739729870140976
2025,00-0037240,Jameson Williams,WR,102,2.1907766002444915
2025,00-0037247,George Pickens,WR,137,2.2228410830687273
2025,00-0037248,James Cook,RB,40,2.0286767639605388
2025,00-0037256,Rachaad White,RB,45,2.158359292294416
2025,00-0037261,Khalil Shakir,WR,97,1.914720103743522
2025,00-0037291,Jalen Nailor,WR,54,2.2640870564638216
2025,00-0037545,Rashid Shaheed,WR,92,1.8662813980551183
2025,00-0037614,John Metchie III,WR,48,1.6960808060139243
2025,00-0037664,Alec Pierce,WR,84,1.8905645424203525
2025,00-0037740,Garrett Wilson,WR,60,1.6530443082536883
2025,00-0037744,Trey McBride,TE,170,2.4162547943897033
2025,00-0037809,Chig Okonkwo,TE,79,1.8315808843251005
2025,00-0037816,Romeo Doubs,WR,86,2.3011372653213464
2025,00-0037837,Calvin Austin III,WR,55,1.8703494547379456
2025,00-0037840,Kyren Williams,RB,50,2.3240870626887773
2025,00-0038041,Jake Ferguson,TE,103,2.2465478109103416
2025,00-0038117,Wan'Dale Robinson,WR,141,1.5148556044810084
2025,00-0038120,Breece Hall,RB,48,2.347487705226134
2025,00-0038124,Christian Watson,WR,55,1.6721562468245712
2025,00-0038129,Cade Otton,TE,82,1.7800110649012608
2025,00-0038393,Dontayvion Wicks,WR,46,1.6900011976249516
2025,00-0038542,Bijan Robinson,RB,103,2.160459603673498
2025,00-0038543,Jaxon Smith-Njigba,WR,163,1.8185020280597328
2025,00-0038544,Quentin Johnston,WR,84,2.1448166192085845
2025,00-0038558,Darnell Washington,TE,44,2.261553075467829
2025,00-0038559,Michael Wilson,WR,127,1.9595496446238208
2025,00-0038563,Tre Tucker,WR,92,2.169168242978428
2025,00-0038597,Chase Brown,RB,89,2.227299300155351
2025,00-0038606,Parker Washington,WR,97,1.9324870550046056
2025,00-0038608,Kayshon Boutte,WR,46,1.7613479233455702
2025,00-0038618,Xavier Hutchinson,WR,57,2.2730004944907005
2025,00-0038619,Andrei Iosivas,WR,58,2.0061264042762623
2025,00-0038621,DeMario Douglas,WR,46,2.042317394822654
2025,00-0038933,Dalton Kincaid,TE,50,2.1372793138315296
2025,00-0038935,Brenton Strange,TE,60,2.1558508278918453
2025,00-0038976,Marvin Mims Jr.,WR,51,1.7014328701862171
2025,00-0038994,Jordan Addison,WR,79,2.286809018429935
2025,00-0038996,Tucker Kraft,TE,44,2.515576493755692
2025,00-0038997,Josh Downs,WR,88,2.0531406097040668
2025,00-0039032,Tyjae Spears,RB,50,1.6791547006741165
2025,00-0039040,De'Von Achane,RB,85,1.857002961182597
2025,00-0039064,Zay Flowers,WR,119,1.8177254584848044
2025,00-0039065,Sam LaPorta,TE,49,2.1078821855409506
2025,00-0039066,Michael Mayer,TE,50,1.9122652570065113
2025,00-0039067,Rashee Rice,WR,79,2.255152013056867
2025,00-0039075,Puka Nacua,WR,166,2.1037957538320775
2025,00-0039139,Jahmyr Gibbs,RB,94,2.083531081266243
2025,00-0039338,Brock Bowers,TE,87,2.0920495117852926
2025,00-0039342,Xavier Legette,WR,64,2.2437385682405875
2025,00-0039384,Tyrone Tracy Jr.,RB,48,2.143868012513849
2025,00-0039410,Ryan Flournoy,WR,56,1.9396266165713314
2025,00-0039424,Devaughn Vele,WR,40,1.8287550584031098
2025,00-0039491,Jalen Coker,WR,45,1.7421130666709712
2025,00-0039793,AJ Barner,TE,68,2.2348991362420803
2025,00-0039847,Theo Johnson,TE,74,1.9491852664351748
2025,00-0039849,Marvin Harrison Jr.,WR,74,2.091049556394076
2025,00-0039868,Troy Franklin,WR,107,2.053120567083217
2025,00-0039880,Malik Washington,WR,65,1.8618009640772542
2025,00-0039890,Adonai Mitchell,WR,74,1.712531106139854
2025,00-0039893,Brian Thomas Jr.,WR,91,1.8462866292674742
2025,00-0039894,Xavier Worthy,WR,73,1.7721759616313597
2025,00-0039901,Keon Coleman,WR,62,2.1310959230963324
2025,00-0039915,Ladd McConkey,WR,106,2.3016654163108092
2025,00-0039916,Ricky Pearsall,WR,53,1.6890494684218693
2025,00-0039919,Rome Odunze,WR,91,2.1085059920068088
2025,00-0040122,Ashton Jeanty,RB,73,2.1072809907188317
2025,00-0040124,Tetairoa McMillan,WR,122,1.9231177211741985
2025,00-0040126,Colston Loveland,TE,83,2.148367007601204
2025,00-0040128,Tyler Warren,TE,114,2.5665116921884676
2025,00-0040129,Emeka Egbuka,WR,128,1.9703849073399613
2025,00-0040130,Jayden Higgins,WR,69,2.2241391417563228
2025,00-0040134,Pat Bryant,WR,49,1.912577239745439
2025,00-0040162,Dylan Sampson,RB,40,2.200078331912664
2025,00-0040170,Elic Ayomanor,WR,89,1.6468506038873691
2025,00-0040189,Oronde Gadsden II,TE,69,2.355578854871556
2025,00-0040237,Tez Johnson,WR,44,2.454273137242126
2025,00-0040584,Gunnar Helm,TE,55,2.1694641654929994
2025,00-0040663,Harold Fannin Jr.,TE,108,1.6579874647756716
2025,00-0040667,Matthew Golden,WR,44,1.4749938851283249
2025,00-0040705,Chimere Dike,WR,74,2.0337875025536443
2025,00-0040718,Travis Hunter,WR,45,1.9524023831420991
2025,00-0040727,Tre Harris,WR,43,1.5491313465497307
2025,00-0040730,RJ Harvey,RB,58,1.9912496383356106
2025,00-0040734,TreVeyon Henderson,RB,42,2.010950864148548
2025,00-0040735,Luther Burden III,WR,60,1.8947347482666372
2025,00-0040736,Mason Taylor,TE,66,1.8281004010101278
2025,00-0040782,Isaiah Bond,WR,44,1.6644879403875994
