season,week,posteam,implied_total,total_line,vegas_wp
2023,5,MIN,28,52.5,0.17240436697522035
2023,5,NE,18,38.5,0.1653911016667605
2023,5,NO,18,38.5,0.8604463202988402
2023,5,NYG,17.5,47.5,0.03870256900115579
2023,5,NYJ,20,42.5,0.5604590701645817
2023,5,PHI,27,50.5,0.744054675489277
2023,5,PIT,21.5,38.5,0.2920400819761885
2023,5,SF,20.75,45,0.8859335093787223
2023,5,TEN,23,43.5,0.4826956242649702
2023,5,WAS,19.75,45.5,0.15945068483167915
2023,6,ARI,20.5,48,0.24853094375420132
2023,6,ATL,20.25,42,0.2873995823039636
2023,6,BAL,24,42.5,0.8616281600965969
2023,6,BUF,14,43.5,0.7315178220554934
2023,6,CAR,16.75,47.5,0.14408701030561133
2023,6,CHI,23.75,44.5,0.22680604395767054
2023,6,CIN,21.25,45.5,0.6682891052961349
2023,6,CLE,22.75,36,0.2731264976455885
2023,6,DAL,25.5,49.5,0.6122884819550174
2023,6,DEN,18.5,47.5,0.0813877594621609
2023,6,DET,23.25,43.5,0.8154228140007367
2023,6,HOU,22.25,42.5,0.622244425374886
2023,6,IND,20,44,0.11493464493570268
2023,6,JAX,20,44,0.8831167089737069
2023,6,KC,18.5,47.5,0.9448279089787427
2023,6,LA,20.5,48,0.7707976469626794
2023,6,LAC,25.5,49.5,0.4208550232152144
2023,6,LV,19.25,41.5,0.7529950444514935
2023,6,MIA,16.75,47.5,0.8797868426029499
2023,6,MIN,23.75,44.5,0.7730756840615902
2023,6,NE,19.25,41.5,0.21958738178587878
2023,6,NO,22.25,42.5,0.3514658912624184
2023,6,NYG,14,43.5,0.2951175272464752
2023,6,NYJ,24.75,43,0.2481520470565016
2023,6,PHI,24.75,43,0.7873977589518277
2023,6,SEA,21.25,45.5,0.3792913689306288
2023,6,SF,22.75,36,0.7613547811141381
2023,6,TB,23.25,43.5,0.2056744737388074
2023,6,TEN,24,42.5,0.15837181399110706
2023,6,WAS,20.25,42,0.6514171752664779
2023,7,ARI,17,43.5,0.14337759723855276
2023,7,ATL,17.25,37.5,0.6036729410527245
2023,7,BAL,20.25,43.5,0.9013633197004145
2023,7,BUF,24.25,41,0.4517088824166701
2023,7,CHI,20.5,38.5,0.7429913949610583
2023,7,CLE,21.75,40,0.5803045358086976
2023,7,DEN,21.25,44,0.6938934293058183
2023,7,DET,20.25,43.5,0.015798966121875466
2023,7,GB,21.25,44,0.2962526606976009
2023,7,IND,21.75,40,0.3748865018761347
2023,7,JAX,19.25,41,0.697230152785778
2023,7,KC,21.5,48.5,0.8190645651211814
2023,7,LA,20.25,44,0.6241090643243468
2023,7,LAC,21.5,48.5,0.19608489496438
2023,7,LV,20.5,38.5,0.2207868408774589
2023,7,MIA,24.5,52,0.26689833183032036
2023,7,MIN,25.75,44.5,0.5833539037090361
2023,7,NE,24.25,41,0.5255184760090302
2023,7,NO,19.25,41,0.28486955752420695
2023,7,NYG,20,37,0.6486814256574287
2023,7,PHI,24.5,52,0.757662556721614
2023,7,PIT,20.25,44,0.5065492706166375
2023,7,SEA,17,43.5,0.8712834950004306
2023,7,SF,25.75,44.5,0.4727463684976101
2023,7,TB,17.25,37.5,0.49250198347914603
2023,7,WAS,20,37,0.328038076152567
2023,8,ARI,27,44.5,0.13692685989702358
2023,8,ATL,18.75,35,0.3385509065041939
2023,8,BAL,27,44.5,0.8711734222514289
2023,8,BUF,16.5,43,0.9191325866814816
2023,8,CAR,23,43,0.4028980336406014
2023,8,CHI,18.25,46,0.02908383528136701
2023,8,CIN,20,44,0.6828767010721111
2023,8,CLE,17.75,39.5,0.36572268067134744
2023,8,DAL,19,44.5,0.9331569612026215
2023,8,DEN,26.25,45.5,0.6287712060799033
2023,8,DET,19.5,46,0.845624179393053
2023,8,GB,21.25,41.5,0.11966436624864178
2023,8,HOU,23,43,0.6258886744271626
2023,8,IND,22.75,43.5,0.33646704158566604
2023,8,JAX,21.75,41,0.8220653488394464
2023,8,KC,26.25,45.5,0.42551692580444206
2023,8,LA,19,44.5,0.043599958313100894
2023,8,LAC,18.25,46,0.9534968165250924
2023,8,LV,19.5,46,0.16333689681517008
2023,8,MIA,19.5,46.5,0.868546595875646
2023,8,MIN,21.25,41.5,0.8323628188985766
2023,8,NE,19.5,46.5,0.12725066042063796
2023,8,NO,22.75,43.5,0.6919578570585984
2023,8,NYG,19,35,0.4970133509310527
2023,8,NYJ,19,35,0.5311109896042737
2023,8,PHI,24.75,42.5,0.5656104177236557
2023,8,PIT,21.75,41,0.16312062526579765
2023,8,SEA,17.75,39.5,0.6985453427941711
2023,8,SF,20,44,0.32979254290424886
2023,8,TB,16.5,43,0.07655197713460964
2023,8,TEN,18.75,35,0.6372307181358339
2023,8,WAS,24.75,42.5,0.37931171814424863
2023,9,ARI,12.5,38,0.05404536873409531
2023,9,ATL,17.5,38.5,0.5760320743376559
2023,9,BAL,19.25,44.5,0.9086059259401786
2023,9,BUF,24.75,51,0.16554990013458512
2023,9,CAR,23.25,45,0.1430593387835395
2023,9,CHI,16.5,42,0.2668004425903482
2023,9,CIN,24.75,51,0.7968499841112078
2023,9,CLE,12.5,38,0.950688385111945
2023,9,DAL,21.5,46.5,0.27595668876938745
2023,9,GB,17.25,38,0.8090437892824411
2023,9,HOU,18.5,39.5,0.46475192497451334
2023,9,IND,23.25,45,0.8037784408245768
2023,9,KC,25,51,0.7801100225360306
2023,9,LA,17.25,38,0.23047193725856402
2023,9,LAC,22,41,0.8892287436653586
2023,9,LV,18.75,38.5,0.8933356131537485
2023,9,MIA,25,51,0.18333408514207059
2023,9,MIN,17.5,38.5,0.3895860499113798
2023,9,NE,19,40.5,0.494984095768323
2023,9,NO,16.5,42,0.7724485810725918
2023,9,NYG,18.75,38.5,0.13592352096640545
2023,9,NYJ,22,41,0.12101443926445245
2023,9,PHI,21.5,46.5,0.6540794303374631
2023,9,PIT,16.75,37,0.5752566690246265
2023,9,SEA,19.25,44.5,0.12526953621936837
2023,9,TB,18.5,39.5,0.5087494950314038
2023,9,TEN,16.75,37,0.3942001262912527
2023,9,WAS,19,40.5,0.5223745079459371
2023,10,ARI,22.75,43.5,0.4233952798979767
2023,10,ATL,22.75,43.5,0.5576072520221037
2023,10,BAL,16.25,38.5,0.8960394859313965
2023,10,BUF,20,47.5,0.5513329325872209
2023,10,CAR,17.5,38,0.42411201778385377
2023,10,CHI,17.5,38,0.5621314053024564
2023,10,CIN,20.25,46,0.4579388310334512
2023,10,CLE,16.25,38.5,0.14067456411922144
2023,10,DAL,10.5,38.5,0.9773873222338689
2023,10,DEN,20,47.5,0.49903716968843603
2023,10,DET,25.5,48.5,0.7590634226799011
2023,10,GB,17.75,38.5,0.35376416705548763
2023,10,HOU,20.25,46,0.5352825061099169
2023,10,IND,21.5,42,0.7009642753336165
2023,10,JAX,23.75,44.5,0.11219679216354014
2023,10,LAC,25.5,48.5,0.21620436111355526
2023,10,LV,18.25,35.5,0.445938635428073
2023,10,MIN,22,41,0.7335406853191889
2023,10,NE,21.5,42,0.35509806043571895
2023,10,NO,22,41,0.23112680176372333
2023,10,NYG,10.5,38.5,0.025207540370975036
2023,10,NYJ,18.25,35.5,0.5582090535613358
2023,10,PIT,17.75,38.5,0.6875912799673565
2023,10,SEA,19,44,0.6743815255491701
2023,10,SF,23.75,44.5,0.9120900846760849
2023,10,TB,18.5,39.5,0.743166713365193
2023,10,TEN,18.5,39.5,0.2520259393500799
2023,10,WAS,19,44,0.29664651497170846
2023,11,ARI,21.25,48,0.23650332557356785
2023,11,BAL,21.25,46.5,0.8151366925030424
2023,11,BUF,15.75,39.5,0.9393411568232946
2023,11,CAR,27,43,0.0844599310913299
2023,11,CHI,20,48,0.48810545473858935
2023,11,CIN,21.25,46.5,0.21306642986935376
2023,11,CLE,15.75,34,0.7082160322202576
2023,11,DAL,27,43,0.9278013399418663
2023,11,DEN,20.5,43.5,0.4538065724241383
2023,11,DET,20,48,0.5376769485070274
2023,11,GB,23.5,44,0.39991922304034233
2023,11,HOU,21.25,48,0.7654499033140758
2023,11,JAX,16.75,40,0.9309182421249502
2023,11,KC,21.75,46,0.6269907297132766
2023,11,LA,21.25,45,0.358820844313194
2023,11,LAC,23.5,44,0.5653027127186457
2023,11,LV,15.25,44.5,0.12190650661655685
2023,11,MIA,15.25,44.5,0.8676381858427133
2023,11,MIN,20.5,43.5,0.5681400438222814
2023,11,NYG,15.75,39,0.5125557621320088
2023,11,NYJ,15.75,39.5,0.041204854503853826
2023,11,PHI,21.75,46,0.41114506399144934
2023,11,PIT,15.75,34,0.34753349202650563
2023,11,SEA,21.25,45,0.6682349047699913
2023,11,SF,14,41.5,0.9291641636328264
2023,11,TB,14,41.5,0.05449729844085163
2023,11,TEN,16.75,40,0.1097867979115108
2023,11,WAS,15.75,39,0.4622253116063953
2023,12,ARI,24,45,0.13357208115875843
2023,12,ATL,22,42,0.6466460910535629
2023,12,BAL,26,49,0.7863929342867724
2023,12,BUF,23.25,49,0.5287225987988646
2023,12,CAR,16.25,36,0.19782402898584092
2023,12,CHI,20.25,43.5,0.5296772264517271
2023,12,CIN,19,36,0.46662043029996186
2023,12,CLE,18,37.5,0.19102417853641074
2023,12,DAL,17.5,48,0.9317566201569828
2023,12,DEN,18,37.5,0.809758967063466
2023,12,DET,19.25,47,0.2524097677166206
2023,12,GB,19.25,47,0.6627886728236622
2023,12,HOU,24.5,48,0.26386691616089253
2023,12,IND,21.25,45,0.7930151390678744
2023,12,JAX,24.5,48,0.761973173747676
2023,12,KC,25.75,42.5,0.742118854794586
2023,12,LA,24,45,0.8290968745043784
2023,12,LAC,26,49,0.2478135411760637
2023,12,LV,25.75,42.5,0.2329607006139939
2023,12,MIA,24.75,40,0.918128453973514
2023,12,MIN,20.25,43.5,0.4643054041935473
2023,12,NE,20.5,36.5,0.5945896777239713
2023,12,NO,22,42,0.4280519953110453
2023,12,NYG,20.5,36.5,0.4375659207051451
2023,12,NYJ,24.75,40,0.0573113747835426
2023,12,PHI,23.25,49,0.4708509754836707
2023,12,PIT,19,36,0.629262422521909
2023,12,SEA,25.25,43.5,0.053333850080283206
2023,12,SF,25.25,43.5,0.9155238522216678
2023,12,TB,21.25,45,0.2695982445776462
2023,12,TEN,16.25,36,0.7888120584763014
2023,12,WAS,17.5,48,0.06545397337531154
2023,13,ARI,17.5,41,0.6497159956908616
2023,13,ATL,17.5,33,0.6990540286556619
2023,13,CAR,16.5,37,0.26577847510079544
2023,13,CIN,15.5,41,0.2565834850222537
2023,13,CLE,18,39.5,0.3113975841910387
2023,13,DAL,19,47.5,0.7215199709761103
2023,13,DEN,22,47.5,0.22222385249499763
2023,13,DET,25.75,47.5,0.8844044080767115
2023,13,GB,24.5,43.5,0.5719720408564708
2023,13,HOU,22,47.5,0.8243454482531711
2023,13,IND,21.75,42,0.5181402313409683
2023,13,JAX,15.5,41,0.6959670262185682
2023,13,KC,24.5,43.5,0.3960531899908842
2023,13,LA,18,39.5,0.7045663902836461
2023,13,LAC,21.5,38.5,0.8189932147010428
2023,13,MIA,29.25,50,0.9680609501014321
2023,13,NE,21.5,38.5,0.2479589123997772
2023,13,NO,25.75,47.5,0.09999040307906956
2023,13,NYJ,17.5,33,0.33339659621318185
2023,13,PHI,24.75,46.5,0.21797734408975147
2023,13,PIT,17.5,41,0.439836837074334
2023,13,SEA,19,47.5,0.34541849744698355
2023,13,SF,24.75,46.5,0.7720813030546363
2023,13,TB,16.5,37,0.7368264632266864
2023,13,TEN,21.75,42,0.491088378399921
2023,13,WAS,29.25,50,0.05583956730662936
2023,14,ATL,20,41.5,0.41350831850162195
2023,14,BAL,17.25,42,0.5771204177497486
2023,14,BUF,23.75,49.5,0.7047064512968063
2023,14,CAR,16.75,39,0.13073221554780803
2023,14,CHI,23.75,44.5,0.6213557768681786
2023,14,CIN,21,45,0.8206731269234104
2023,14,CLE,17.5,37.5,0.8205016230883664
2023,14,DAL,24.5,52.5,0.8671355843544006
2023,14,DEN,21,45,0.793075589928776
2023,14,DET,23.75,44.5,0.3641299254979181
2023,14,GB,21.75,37.5,0.5737416655347897
2023,14,HOU,18.5,33.5,0.3583658634702938
2023,14,IND,21,45,0.16426959908210095
2023,14,JAX,17.5,37.5,0.16848309208095918
2023,14,KC,23.75,49.5,0.3872138032170592
2023,14,LA,17.25,42,0.40015886089931396
2023,14,LAC,21,45,0.2696296327602362
2023,14,LV,21.75,40.5,0.41332671411183414
2023,14,MIA,15.5,45,0.807111578527838
2023,14,MIN,21.75,40.5,0.6387164944952185
2023,14,NE,12,30,0.6247621251727049
2023,14,NO,16.75,39,0.8725510239601135
2023,14,NYG,21.75,37.5,0.42591017511757934
2023,14,NYJ,18.5,33.5,0.6350731974647891
2023,14,PHI,24.5,52.5,0.11205045924369048
2023,14,PIT,12,30,0.37536996607918005
2023,14,SEA,15,44.5,0.12187885096998743
2023,14,SF,15,44.5,0.8950940310955048
2023,14,TB,20,41.5,0.5474321433540547
2023,14,TEN,15.5,45,0.19048144655756868
2023,15,ARI,30.25,48,0.06519112545764365
2023,15,ATL,17.5,32,0.6695424318313599
2023,15,BAL,23.25,42.5,0.8524121633081725
2023,15,BUF,23.75,49.5,0.850371578708291
2023,15,CAR,17.5,32,0.4254825823009014
2023,15,CHI,17.5,38,0.5859079089627337
2023,15,CIN,19.25,41.5,0.3659994945028302
2023,15,CLE,17.5,38,0.4474274414399314
2023,15,DAL,23.75,49.5,0.1009300294372224
2023,15,DEN,21.75,49,0.10089415139506554
2023,15,DET,21.75,49,0.8690911002697483
2023,15,GB,18.75,41.5,0.4108928228462381
2023,15,HOU,17.5,38,0.25039821975566584
2023,15,IND,20,41.5,0.6603437654914396
2023,15,JAX,23.25,42.5,0.18938093842395273
2023,15,KC,24.75,39.5,0.9012178028451985
2023,15,LA,21,48.5,0.9156093212783757
2023,15,LAC,16.5,36,0.04162723788996725
2023,15,LV,16.5,36,0.9207421339327289
2023,15,MIA,14.25,36,0.9426649113496145
2023,15,MIN,19.25,41.5,0.6355401849086775
2023,15,NE,24.75,39.5,0.11460043317539262
2023,15,NO,16.75,39.5,0.8348528617306761
2023,15,NYG,16.75,39.5,0.1628437585901271
2023,15,NYJ,14.25,36,0.05466264957557339
2023,15,PHI,25.5,46,0.7716555226108303
2023,15,PIT,20,41.5,0.36503486326299023
2023,15,SEA,25.5,46,0.20757782276262315
2023,15,SF,30.25,48,0.9278828016033879
2023,15,TB,18.75,41.5,0.5881947950883346
2023,15,TEN,17.5,38,0.7093045662498169
2023,15,WAS,21,48.5,0.10372212901711464
2023,16,ARI,18.75,42,0.10083260480437617
2023,16,ATL,20.5,44,0.7685362672995006
2023,16,BAL,20.5,47.5,0.5697434126842217
2023,16,BUF,28.75,44.5,0.7634807977021909
2023,16,CAR,21.5,39.5,0.13958606957788428
2023,16,CHI,18.75,42,0.8963062546469949
2023,16,CIN,21.25,39.5,0.1956178255021746
2023,16,CLE,21.5,40,0.9114547872472879
2023,16,DAL,23.5,48.5,0.35776558727548835
2023,16,DEN,15.25,37.5,0.5275954775384838
2023,16,DET,25,47.5,0.6988212740735003
2023,16,GB,21.5,39.5,0.8366226582757889
2023,16,HOU,21.5,40,0.08524249952567448
2023,16,IND,20.5,44,0.25087975991599737
2023,16,JAX,22.5,43,0.13702806188500197
2023,16,KC,14.75,40.5,0.40829254617648464
2023,16,LA,20.75,45.5,0.8788855256456316
2023,16,LAC,28.75,44.5,0.22954579188177984
2023,16,LV,14.75,40.5,0.545521721566526
2023,16,MIA,23.5,48.5,0.6496708123456865
2023,16,MIN,25,47.5,0.2523425681159851
2023,16,NE,15.25,37.5,0.40492742812192
2023,16,NO,20.75,45.5,0.1382615319594267
2023,16,NYG,13.5,41,0.04766194976058047
2023,16,NYJ,16.75,36.5,0.8549263796385597
2023,16,PHI,13.5,41,0.9496244649364524
2023,16,PIT,21.25,39.5,0.8787578307745749
2023,16,SEA,22.5,42,0.47701446978109224
2023,16,SF,20.5,47.5,0.352951685716107
2023,16,TB,22.5,43,0.7991039710985104
2023,16,TEN,22.5,42,0.46828529617652814
2023,16,WAS,16.75,36.5,0.14568087386718964
2023,17,ARI,18,48,0.15309037884671084
2023,17,ATL,18,39,0.12202070742045693
2023,17,BAL,22,47,0.7905015018251206
2023,17,BUF,12.5,40,0.9433003397130254
2023,17,CAR,17.25,38,0.16927906030383727
2023,17,CHI,18,39,0.887029476787733
2023,17,CIN,19.25,46,0.3590300747408317
2023,17,CLE,13.5,33.5,0.9127495748954907
2023,17,DAL,23.75,53,0.7104955916687594
2023,17,DEN,18,39.5,0.8005059489837059
2023,17,DET,23.75,53,0.298406784147469
2023,17,GB,20.75,42.5,0.8228547642492267
2023,17,HOU,19.5,44,0.9034463147322336
2023,17,IND,19.5,42.5,0.7825733148134673
2023,17,JAX,17.25,38,0.832988044973147
2023,17,KC,19.25,46,0.6894152427420897
2023,17,LA,24.75,43.5,0.7828437351343924
2023,17,LAC,18,39.5,0.18592386845979958
2023,17,LV,19.5,42.5,0.19796404516738322
2023,17,MIA,22,47,0.21106076687617326
2023,17,MIN,20.75,42.5,0.14645275449523373
2023,17,NE,12.5,40,0.06285216588526964
2023,17,NO,20,42.5,0.7995269605215046
2023,17,NYG,24.75,43.5,0.22652823251197415
2023,17,NYJ,13.5,33.5,0.052751269053480807
2023,17,PHI,18,48,0.7453172400276712
2023,17,PIT,18,40.5,0.556480810046196
2023,17,SEA,18,40.5,0.4345762748271227
2023,17,SF,31.5,49,0.9218675876731304
2023,17,TB,20,42.5,0.15385621335629224
2023,17,TEN,19.5,44,0.08527847013248631
2023,17,WAS,31.5,49,0.07997768309827995
2023,18,ARI,25.25,48,0.4977275930783328
2023,18,ATL,19,41.5,0.23473829504362545
2023,18,BAL,18.5,34,0.24078088020027247
2023,18,BUF,25,47.5,0.582453060391787
2023,18,CAR,20.75,36.5,0.2509600188820921
2023,18,CHI,21.5,45.5,0.31348451590392645
2023,18,CIN,14.75,37,0.9558356517347796
2023,18,CLE,14.75,37,0.03608610686867904
2023,18,DAL,30.25,47.5,0.94563412061636
2023,18,DEN,17,37.5,0.18475501643088477
2023,18,DET,22,47.5,0.8544051766395568
2023,18,GB,21.5,45.5,0.7229520602751588
2023,18,HOU,24.5,47.5,0.7315327867313668
2023,18,IND,24.5,47.5,0.3230801230606533
2023,18,JAX,22.5,41.5,0.32920113375241106
2023,18,KC,15.75,35,0.590896647551964
2023,18,LA,17.25,40,0.2271741153202096
2023,18,LAC,15.75,35,0.5228540968972367
2023,18,LV,17,37.5,0.801538752184974
2023,18,MIA,25,47.5,0.4288409360228701
2023,18,MIN,22,47.5,0.1561830795624039
2023,18,NE,13,28.5,0.39837346807539953
2023,18,NO,19,41.5,0.6852141013221135
2023,18,NYG,23.75,43,0.7600746131502092
2023,18,NYJ,13,28.5,0.6635883083777346
2023,18,PHI,23.75,43,0.24458737841826705
2023,18,PIT,18.5,34,0.7242396675934226
2023,18,SEA,25.25,48,0.609802824270946
2023,18,SF,17.25,40,0.748972394249656
2023,18,TB,20.75,36.5,0.7960268112479663
2023,18,TEN,22.5,41.5,0.6672726144205848
2023,18,WAS,30.25,47.5,0.108002907755013
2024,1,ARI,19.75,46,0.38929852221775474
2024,1,ATL,19.5,43,0.5197789418355873
2024,1,BAL,21.5,46,0.23809694820275049
2024,1,BUF,19.75,46,0.6450653608356204
2024,1,CAR,19,41.5,0.035195979435818175
2024,1,CHI,19.5,43,0.49082532000040197
2024,1,CIN,16.25,40.5,0.39635800653033787
2024,1,CLE,19.75,42,0.1447458058457869
2024,1,DAL,19.75,42,0.7256692658390915
2024,1,DEN,17.75,42,0.3085236829330228
2024,1,DET,24.5,54,0.7161921914232801
2024,1,GB,23.75,49.5,0.44016630447250715
2024,1,HOU,26,49,0.7608351285809728
2024,1,IND,26,49,0.25927514411792874
2024,1,JAX,23,49.5,0.6808176744491496
2024,1,KC,21.5,46,0.7612009042253096
2024,1,LA,24.5,54,0.30494995384166634
2024,1,LAC,19,41,0.6714482031819513
2024,1,LV,19,41,0.3951073746958917
2024,1,MIA,23,49.5,0.45155978419127
2024,1,MIN,21.75,42.5,0.8529267120361328
2024,1,NE,16.25,40.5,0.634994141639225
2024,1,NO,19,41.5,0.931268397901879
2024,1,NYG,21.75,42.5,0.1450928781251562
2024,1,NYJ,19.75,43,0.1657478556054225
2024,1,PHI,23.75,49.5,0.600556248592006
2024,1,PIT,19.5,43,0.588633329141885
2024,1,SEA,17.75,42,0.7625325937397399
2024,1,SF,19.75,43,0.813999664427629
2024,1,TB,19,42,0.8526938259601593
2024,1,TEN,19.5,43,0.5585150026298803
2024,1,WAS,19,42,0.12218476281759158
2024,2,ARI,24.25,47.5,0.9007405413955938
2024,2,ATL,20.5,46.5,0.3788713473965382
2024,2,BAL,16,41,0.772772132006825
2024,2,BUF,23,48.5,0.7678750197092693
2024,2,CAR,22,39,0.064071717303787315
2024,2,CHI,19.75,45.5,0.1607630875403598
2024,2,CIN,20.5,47.5,0.43905999383022043
2024,2,CLE,19.25,41.5,0.7270375054980082
2024,2,DAL,20.25,47,0.27796860722088557
2024,2,DEN,19.75,36.5,0.13988779742201723
2024,2,DET,22,51.5,0.5503933943179716
2024,2,GB,22.25,41.5,0.7294410409322426
2024,2,HOU,19.75,45.5,0.8313312551070904
2024,2,IND,22.25,41.5,0.19966713584458023
2024,2,JAX,19.25,41.5,0.29546887164606767
2024,2,KC,20.5,47.5,0.5957145379401486
2024,2,LA,24.25,47.5,0.13069514093073872
2024,2,LAC,22,39,0.9103736113756895
2024,2,LV,16,41,0.2056577341123061
2024,2,MIA,23,48.5,0.20676305408674067
2024,2,MIN,25.5,46.5,0.6630527603626251
2024,2,NE,21.25,39,0.426263793408575
2024,2,NO,20.25,47,0.774313651973551
2024,2,NYG,20.5,42.5,0.5217288698743169
2024,2,NYJ,22.5,41.5,0.6077385301943179
2024,2,PHI,20.5,46.5,0.643686602143242
2024,2,PIT,19.75,36.5,0.8310724294611387
2024,2,SEA,21.25,39,0.6292304642210227
2024,2,SF,25.5,46.5,0.3655381158727115
2024,2,TB,22,51.5,0.47985227441503886
2024,2,TEN,22.5,41.5,0.3678590206961546
2024,2,WAS,20.5,42.5,0.5778417750261724
2024,3,ARI,27.25,51.5,0.1565443412758983
2024,3,ATL,24.5,46,0.36766288098361755
2024,3,BAL,24.5,47.5,0.8849974244832992
2024,3,BUF,21.25,46.5,0.8954197357098261
2024,3,CAR,17.25,40,0.7118014842500889
2024,3,CHI,20.75,43,0.28894069234806075
2024,3,CIN,19.25,46,0.41435371595191756
2024,3,CLE,15.75,38,0.3527287961680974
2024,3,DAL,24.5,47.5,0.11360413625123711
2024,3,DEN,17.25,40.5,0.7584354868158698
2024,3,DET,27.25,51.5,0.8142575332612703
2024,3,GB,17,37,0.7706188570175853
2024,3,HOU,24,46,0.16741791125354338
2024,3,IND,20.75,43,0.7295340580760308
2024,3,JAX,21.25,46.5,0.04362381465863212
2024,3,KC,24.5,46,0.6044559114509158
2024,3,LA,25.25,44.5,0.11467868318924539
2024,3,LAC,16.5,36,0.45778188910335305
2024,3,LV,17.25,40,0.24400763852996835
2024,3,MIA,18.75,41.5,0.1095213544330909
2024,3,MIN,24,46,0.8645157856600625
2024,3,NE,16.25,39,0.06862207995827035
2024,3,NO,23.25,49,0.6166981898195364
2024,3,NYG,15.75,38,0.5739456307309776
2024,3,NYJ,16.25,39,0.9049059696057264
2024,3,PHI,23.25,49,0.44232638961193144
2024,3,PIT,16.5,36,0.6095560230906049
2024,3,SEA,18.75,41.5,0.9067284757630867
2024,3,SF,25.25,44.5,0.8616564731346443
2024,3,TB,17.25,40.5,0.2392849871373203
2024,3,TEN,17,37,0.20706865344028397
2024,3,WAS,19.25,46,0.6104719533161684
2024,4,ARI,22.75,49,0.27940642675466054
2024,4,ATL,19.5,41.5,0.6204300910234452
2024,4,BAL,22,46.5,0.9117242345270121
2024,4,BUF,22,46.5,0.14905722097002444
2024,4,CAR,25.75,47,0.1873844684367733
2024,4,CHI,18.5,40,0.6686146656672161
2024,4,CIN,25.75,47,0.8491403547025497
2024,4,CLE,19.5,36.5,0.5411205785693947
2024,4,DAL,25.25,45,0.7744472002983094
2024,4,DEN,16,39.5,0.32603480454002104
2024,4,DET,21.5,46.5,0.8164981223167257
2024,4,GB,20.75,44,0.10982063668362195
2024,4,HOU,19.5,44.5,0.6121431422052961
2024,4,IND,21.25,40,0.7654044983848449
2024,4,JAX,19.5,44.5,0.419839213291804
2024,4,KC,24.5,41.5,0.6513761374083431
2024,4,LA,18.5,40,0.40561014556246144
2024,4,LAC,24.5,41.5,0.4159492799172214
2024,4,LV,19.5,36.5,0.48706610528927935
2024,4,MIA,17.25,37,0.2938351114785644
2024,4,MIN,20.75,44,0.8543555640405225
2024,4,NE,15.5,41.5,0.054746285710799786
2024,4,NO,19.5,41.5,0.3888876375512801
2024,4,NYG,25.25,45,0.2351737366989255
2024,4,NYJ,16,39.5,0.7183705320725075
2024,4,PHI,21.5,42,0.12077284444123508
2024,4,PIT,21.25,40,0.22528372693341225
2024,4,SEA,21.5,46.5,0.1110608409808115
2024,4,SF,15.5,41.5,0.9520088797908718
2024,4,TB,21.5,42,0.8249720306032233
2024,4,TEN,17.25,37,0.6736528634047898
2024,4,WAS,22.75,49,0.7308617857524728
2024,5,ARI,20.75,48.5,0.26846593404600494
2024,5,ATL,20.75,44,0.42638861517385623
2024,5,BAL,25.5,48.5,0.4788602455396597
2024,5,BUF,23.5,48,0.2970147599177114
2024,5,CAR,18,40,0.11723629163717067
2024,5,CHI,18,40,0.8542790006061336
2024,5,CIN,25.5,48.5,0.5163338489353007
2024,5,CLE,20.5,44,0.1374099149949101
2024,5,DAL,20.5,43.5,0.4833368050725493
2024,5,DEN,16.5,36,0.7168744217265737
2024,5,GB,26.25,49.5,0.7279638674642358
2024,5,HOU,23.5,48,0.7626544801574765
2024,5,IND,20.75,45,0.3052462004125118
2024,5,JAX,20.75,45,0.6407926459061473
2024,5,KC,18.75,43,0.8753214432643011
2024,5,LA,26.25,49.5,0.2842022686226143
2024,5,LV,16.5,36,0.317223610214963
2024,5,MIA,19.5,37,0.5446080565429101
2024,5,MIN,19.75,42,0.8213877245303123
2024,5,NE,19.5,37,0.5074197665419219
2024,5,NO,18.75,43,0.13392733711749316
2024,5,NYG,17.75,42.5,0.49721843281764183
2024,5,NYJ,19.75,42,0.1944047292584882
2024,5,PIT,20.5,43.5,0.4948012483892617
2024,5,SEA,17.75,42.5,0.41583862227807733
2024,5,SF,20.75,48.5,0.7860804986758311
2024,5,TB,20.75,44,0.6062633687257766
2024,5,WAS,20.5,44,0.854299844272675
2024,6,ARI,20.75,47,0.06814071034631605
2024,6,ATL,25.75,45.5,0.8207313004045383
2024,6,BAL,22.5,51.5,0.7956803772184584
2024,6,BUF,21.5,42,0.6647234841667372
2024,6,CAR,25.75,45.5,0.20096814220150624
2024,6,CHI,23,44.5,0.7037023187711322
2024,6,CIN,25.25,46,0.811511273185412
2024,6,CLE,17,42,0.25999051037554943
2024,6,DAL,28,52.5,0.11982496284279058
2024,6,DEN,20,37,0.08315807231848774
2024,6,DET,28,52.5,0.9174677180865454
2024,6,GB,20.75,47,0.9224471305097852
2024,6,HOU,22.5,38.5,0.9292219450076421
2024,6,IND,19.75,42,0.45613996639396204
2024,6,JAX,23,44.5,0.2817986104276415
2024,6,LAC,20,37,0.9058586301075089
2024,6,LV,20,36.5,0.2146423156727348
2024,6,NE,22.5,38.5,0.03892085780596786
2024,6,NO,23,42.5,0.24794726984289245
2024,6,NYG,25.25,46,0.2185475648277336
2024,6,NYJ,21.5,42,0.44178491617952076
2024,6,PHI,17,42,0.7818716178174878
2024,6,PIT,20,36.5,0.7505570030995956
2024,6,SEA,26.25,49,0.12379635130087585
