"season","week","player_id","full_name","position","posteam","receptions","receptions_exp","rush_attempt","rec_attempt","rush_yards_gained","rush_yards_gained_exp","rush_touchdown","rush_touchdown_exp","rec_touchdown","rec_touchdown_exp","rec_yards_gained","rec_yards_gained_exp","total_fantasy_points","total_fantasy_points_exp","total_fantasy_points_diff","total_touchdown_diff","expected_td_equity","team_rush_att","backfield_command","target_volume"
"2024",8,"00-0036275","D'Andre Swift","RB","CHI",0,0,18,0,129,79.32,1,0.19,0,0,0,0,18.9,9.06,9.84,0.81,0.19,20,0.9,0
"2024",8,"00-0033955","Jeremy McNichols","RB","WAS",0,0,1,0,-1,4.93,0,0,0,0,0,0,-0.1,0.52,-0.62,0,0,24,0.0416666666666667,0
"2024",8,"00-0039021","Roschon Johnson","RB","CHI",0,0,2,0,6,4.93,1,0.45,0,0,0,0,6.6,3.2,3.4,0.55,0.45,20,0.1,0
"2024",8,"00-0038738","Hunter Luepke","RB","DAL",0,0,1,0,0,5.75,0,0,0,0,0,0,0,0.6,-0.6,0,0,17,0.0588235294117647,0
"2024",8,"00-0037525","Jordan Mason","RB","SF",0,0,6,0,18,30.71,0,0.04,0,0,0,0,1.8,3.3,-1.5,-0.04,0.04,23,0.260869565217391,0
"2024",8,"00-0035973","Patrick Taylor","RB","SF",0,0,2,0,9,8.33,0,0.01,0,0,0,0,0.9,0.91,-0.01,-0.01,0.01,23,0.0869565217391304,0
"2024",8,"00-0037258","Dameon Pierce","RB","HOU",0,0,1,0,4,4.37,0,0,0,0,0,0,0.4,0.45,-0.05,0,0,27,0.037037037037037,0
"2024",8,"00-0038040","Zamir White","RB","LV",0,0,2,0,-1,7.21,0,0.06,0,0,0,0,-0.1,1.07,-1.17,-0.06,0.06,17,0.117647058823529,0
"2024",8,"00-0038551","Kendre Miller","RB","NO",0,0,3,0,16,12.72,0,0,0,0,0,0,1.6,1.3,0.3,0,0,15,0.2,0
"2024",8,"00-0039391","Kimani Vidal","RB","LAC",0,0,6,0,16,28.83,0,0.11,0,0,0,0,1.6,3.56,-1.96,-0.11,0.11,24,0.25,0
"2024",8,"00-0037617","Hassan Haskins","RB","LAC",0,0,1,0,0,0.39,0,0.65,0,0,0,0,0,3.93,-3.93,-0.65,0.65,24,0.0416666666666667,0
"2024",8,"00-0033948","Jamaal Williams","RB","NO",0,0,2,0,4,8.88,0,0.02,0,0,0,0,0.4,0.98,-0.58,-0.02,0.02,15,0.133333333333333,0
"2024",8,"00-0036328","Antonio Gibson","RB","NE",0,0,5,0,7,19.16,0,0.26,0,0,0,0,0.7,3.5,-2.8,-0.26,0.26,25,0.2,0
"2024",8,"00-0039794","Braelon Allen","RB","NYJ",0,0,12,0,32,49.27,1,0.4,0,0,0,0,9.2,7.35,1.85,0.6,0.4,28,0.428571428571429,0
"2024",8,"00-0039746","Will Shipley","RB","PHI",0,0,2,0,-3,7.5,0,0.04,0,0,0,0,-0.3,0.99,-1.29,-0.04,0.04,29,0.0689655172413793,0
"2024",8,"00-0035567","Craig Reynolds","RB","DET",0,0,3,0,3,14.59,0,0.01,0,0,0,0,0.3,1.54,-1.24,-0.01,0.01,23,0.130434782608696,0
"2024",8,"00-0037594","Julius Chestnut","RB","TEN",0,0,7,0,32,32.8,0,0.02,0,0,0,0,3.2,3.38,-0.18,-0.02,0.02,27,0.259259259259259,0
"2024",9,"00-0036425","DeeJay Dallas","RB","ARI",0,0,1,0,2,3.54,0,0,0,0,0,0,0.2,0.38,-0.18,0,0,31,0.032258064516129,0
"2024",9,"00-0037263","Tyler Allgeier","RB","ATL",0,0,6,0,18,25.83,1,0.25,0,0,0,0,7.8,4.08,3.72,0.75,0.25,25,0.24,0
"2024",9,"00-0033893","Dalvin Cook","RB","DAL",0,0,2,0,8,9.41,0,0,0,0,0,0,0.8,0.96,-0.16,0,0,15,0.133333333333333,0
"2024",9,"00-0031595","Michael Burton","RB","DEN",0,0,2,0,-1,3.35,0,0.57,0,0,0,0,-0.1,3.78,-3.88,-0.57,0.57,24,0.0833333333333333,0
"2024",9,"00-0039373","Audric Estimé","RB","DEN",0,0,5,0,35,20.64,0,0.25,0,0,0,0,3.5,3.58,-0.0800000000000001,-0.25,0.25,24,0.208333333333333,0
"2024",9,"00-0036096","J.J. Taylor","RB","HOU",0,0,3,0,23,12.15,0,0.02,0,0,0,0,2.3,1.35,0.95,-0.02,0.02,28,0.107142857142857,0
"2024",9,"00-0038555","Tank Bigsby","RB","JAX",0,0,8,0,22,36.52,0,0.02,0,0,0,0,2.2,3.78,-1.58,-0.02,0.02,13,0.615384615384615,0
"2024",9,"00-0039391","Kimani Vidal","RB","LAC",0,0,5,0,7,23.49,0,0.05,0,0,0,0,0.7,2.65,-1.95,-0.05,0.05,19,0.263157894736842,0
"2024",9,"00-0038098","Pierre Strong","RB","CLE",0,0,2,0,8,9.69,0,0,0,0,0,0,0.8,0.99,-0.19,0,0,19,0.105263157894737,0
"2024",9,"00-0039738","Blake Corum","RB","LA",0,0,1,0,-1,4.37,0,0,0,0,0,0,-0.1,0.44,-0.54,0,0,23,0.0434782608695652,0
"2024",9,"00-0034972","Alexander Mattison","RB","LV",0,0,9,0,36,37.08,0,0.31,0,0,0,0,3.6,5.59,-1.99,-0.31,0.31,19,0.473684210526316,0
"2024",9,"00-0038040","Zamir White","RB","LV",0,0,6,0,10,16.35,1,1.23,0,0,0,0,7,9.04,-2.04,-0.23,1.23,19,0.31578947368421,0
"2024",9,"00-0035537","Ty Johnson","RB","BUF",0,0,3,0,23,11.79,0,0.06,0,0,0,0,2.3,1.52,0.78,-0.06,0.06,17,0.176470588235294,0
"2024",9,"00-0039874","Jaylen Wright","RB","MIA",0,0,6,0,18,26.73,0,0.05,0,0,0,0,1.8,3,-1.2,-0.05,0.05,28,0.214285714285714,0
"2024",9,"00-0037594","Julius Chestnut","RB","TEN",0,0,5,0,22,23.39,0,0.07,0,0,0,0,2.2,2.73,-0.53,-0.07,0.07,33,0.151515151515152,0
"2024",9,"00-0039325","Carson Steele","RB","KC",0,0,3,0,9,10.79,0,0.07,0,0,0,0,0.9,1.49,-0.59,-0.07,0.07,31,0.0967741935483871,0
"2024",9,"00-0035250","Devin Singletary","RB","NYG",0,0,7,0,33,30.43,0,0.01,0,0,0,0,3.3,3.11,0.19,-0.01,0.01,23,0.304347826086957,0
"2024",9,"00-0038611","Chris Rodriguez Jr.","RB","WAS",0,0,11,0,52,39.2,0,0.9,0,0,0,0,5.2,9.34,-4.14,-0.9,0.9,30,0.366666666666667,0
"2024",10,"00-0037263","Tyler Allgeier","RB","ATL",0,0,11,0,59,37.26,0,1.42,0,0,0,0,5.9,12.22,-6.32,-1.42,1.42,31,0.354838709677419,0
"2024",10,"00-0039875","Ray Davis","RB","BUF",0,0,3,0,6,14.29,0,0.04,0,0,0,0,0.6,1.67,-1.07,-0.04,0.04,22,0.136363636363636,0
