season,player_id,full_name,position,posteam,kind,opportunities,neutral_opps,neutral_share,early_down_share,mean_wp
2022,00-0038104,Tyquan Thornton,WR,NE,target,45,22,0.4888888888888889,0.7111111111111111,0.5233315904068553
2022,00-0038120,Breece Hall,RB,NYJ,carry,80,55,0.6875,0.9125,0.49653099037241205
2022,00-0038124,Christian Watson,WR,GB,target,66,31,0.4696969696969697,0.6212121212121212,0.45996878048699175
2022,00-0038129,Cade Otton,TE,TB,target,65,24,0.36923076923076925,0.7692307692307693,0.4201354745924618
2022,00-0038134,Kenneth Walker,RB,SEA,carry,228,113,0.4956140350877193,0.8947368421052632,0.5502863740900803
2023,00-0030035,Adam Thielen,WR,CAR,target,138,72,0.5217391304347826,0.6231884057971014,0.22119162379130594
2023,00-0030061,Zach Ertz,TE,ARI,target,43,22,0.5116279069767442,0.627906976744186,0.24582059305333157
2023,00-0030279,Keenan Allen,WR,LAC,target,150,84,0.56,0.7,0.49683700879958137
2023,00-0030431,Robert Woods,WR,HOU,target,75,33,0.44,0.6266666666666667,0.4255650362568121
2023,00-0030506,Travis Kelce,TE,KC,target,121,75,0.6198347107438017,0.7851239669421488,0.6926123424748742
2023,00-0030513,Latavius Murray,RB,BUF,carry,79,35,0.4430379746835443,0.7468354430379747,0.731281512884771
2023,00-0030564,DeAndre Hopkins,WR,TEN,target,137,76,0.5547445255474452,0.7518248175182481,0.4128881697062327
2023,00-0030578,Cordarrelle Patterson,RB,ATL,carry,50,35,0.7,0.84,0.6022778309541172
2023,00-0031235,Odell Beckham Jr.,WR,BAL,target,64,42,0.65625,0.71875,0.7428241777306539
2023,00-0031236,Brandin Cooks,WR,DAL,target,82,29,0.35365853658536583,0.6829268292682927,0.7159569090785525
2023,00-0031260,Logan Thomas,TE,WAS,target,79,41,0.5189873417721519,0.7468354430379747,0.30797271534982085
2023,00-0031381,Davante Adams,WR,LV,target,175,100,0.5714285714285714,0.7314285714285714,0.3784296324396772
2023,00-0031408,Mike Evans,WR,TB,target,137,81,0.5912408759124088,0.6496350364963503,0.432430187529891
2023,00-0031428,Allen Robinson,WR,PIT,target,49,22,0.4489795918367347,0.6938775510204082,0.3621638286888495
2023,00-0031544,Amari Cooper,WR,CLE,target,130,69,0.5307692307692308,0.676923076923077,0.5540935388416472
2023,00-0031547,DeVante Parker,WR,NE,target,55,30,0.5454545454545454,0.6909090909090909,0.2824452235537386
2023,00-0031549,Nelson Agholor,WR,BAL,target,45,26,0.5777777777777777,0.6666666666666666,0.6225067368812032
2023,00-0031588,Stefon Diggs,WR,BUF,target,161,90,0.5590062111801242,0.7763975155279503,0.6535642002866493
2023,00-0031610,Darren Waller,TE,NYG,target,74,23,0.3108108108108108,0.6756756756756757,0.2453227157636098
2023,00-0031687,Raheem Mostert,RB,MIA,carry,209,109,0.5215311004784688,0.9569377990430622,0.7687903684427467
2023,00-0032211,Tyler Lockett,WR,SEA,target,124,76,0.6129032258064516,0.6935483870967742,0.45615469913582996
2023,00-0032464,Kalif Raymond,WR,DET,target,44,27,0.6136363636363636,0.75,0.5692616663979028
2023,00-0032764,Derrick Henry,RB,TEN,carry,280,175,0.625,0.9535714285714286,0.48824595038128277
2023,00-0032765,Michael Thomas,WR,NO,target,64,33,0.515625,0.65625,0.5613570087152766
2023,00-0033009,Tyler Boyd,WR,CIN,target,98,54,0.5510204081632653,0.6836734693877551,0.4402413213695637
2023,00-0033040,Tyreek Hill,WR,MIA,target,172,107,0.622093023255814,0.6976744186046512,0.6297133497199974
2023,00-0033045,Ezekiel Elliott,RB,NE,carry,184,102,0.5543478260869565,0.907608695652174,0.3909872718916573
2023,00-0033045,Ezekiel Elliott,RB,NE,target,65,30,0.46153846153846156,0.7846153846153846,0.33281968981791576
2023,00-0033090,Hunter Henry,TE,NE,target,61,26,0.4262295081967213,0.6721311475409836,0.28386490300431805
2023,00-0033110,Tyler Higbee,TE,LA,target,70,42,0.6,0.7714285714285715,0.5577032381948811
2023,00-0033280,Christian McCaffrey,RB,SF,carry,272,158,0.5808823529411765,0.9117647058823529,0.8355016878066475
2023,00-0033280,Christian McCaffrey,RB,SF,target,83,48,0.5783132530120482,0.7831325301204819,0.7383958958482078
2023,00-0033282,Curtis Samuel,WR,WAS,target,91,41,0.45054945054945056,0.7252747252747253,0.21316362790029028
2023,00-0033288,George Kittle,TE,SF,target,90,58,0.6444444444444445,0.7777777777777778,0.6887463729518156
2023,00-0033293,Aaron Jones,RB,GB,carry,142,92,0.647887323943662,0.9154929577464789,0.6210229539273072
2023,00-0033293,Aaron Jones,RB,GB,target,43,23,0.5348837209302325,0.7209302325581395,0.50050324101954
2023,00-0033307,Kendrick Bourne,WR,NE,target,55,15,0.2727272727272727,0.7636363636363637,0.27322311962922285
2023,00-0033308,Matt Breida,RB,NYG,carry,55,31,0.5636363636363636,0.8181818181818182,0.29699645926385443
2023,00-0033357,Taysom Hill,QB,NO,target,40,22,0.55,0.875,0.4955229160375893
2023,00-0033526,Samaje Perine,RB,DEN,carry,53,28,0.5283018867924528,0.7547169811320755,0.48410077552981884
2023,00-0033526,Samaje Perine,RB,DEN,target,56,27,0.48214285714285715,0.7321428571428571,0.44850070131672376
2023,00-0033553,James Conner,RB,ARI,carry,210,107,0.5095238095238095,0.919047619047619,0.4029548029723977
2023,00-0033591,Noah Brown,WR,HOU,target,56,28,0.5,0.5178571428571429,0.3785969930145623
2023,00-0033699,Austin Ekeler,RB,LAC,carry,179,102,0.5698324022346368,0.8715083798882681,0.48643574905994763
2023,00-0033699,Austin Ekeler,RB,LAC,target,74,38,0.5135135135135135,0.8243243243243243,0.45307573511710775
2023,00-0033857,JuJu Smith-Schuster,WR,NE,target,47,16,0.3404255319148936,0.6170212765957447,0.3103398527442512
2023,00-0033858,Jonnu Smith,TE,ATL,target,70,41,0.5857142857142857,0.8,0.41368174508762817
2023,00-0033881,Evan Engram,TE,JAX,target,144,57,0.3958333333333333,0.7361111111111112,0.4670071815386253
2023,00-0033885,David Njoku,TE,CLE,target,123,70,0.5691056910569106,0.6829268292682927,0.5048338269996572
2023,00-0033891,Zay Jones,WR,JAX,target,64,30,0.46875,0.65625,0.4252977736032335
2023,00-0033893,Dalvin Cook,RB,NYJ,carry,67,40,0.5970149253731343,0.9402985074626866,0.3708230310481097
2023,00-0033895,Gerald Everett,TE,LAC,target,70,41,0.5857142857142857,0.7428571428571429,0.3739055965279215
2023,00-0033897,Joe Mixon,RB,CIN,carry,257,158,0.6147859922178989,0.9105058365758755,0.562306558255696
2023,00-0033897,Joe Mixon,RB,CIN,target,65,42,0.6461538461538462,0.9076923076923077,0.47875882381785373
2023,00-0033906,Alvin Kamara,RB,NO,carry,182,92,0.5054945054945055,0.8956043956043956,0.5370191133144302
2023,00-0033906,Alvin Kamara,RB,NO,target,87,35,0.40229885057471265,0.735632183908046,0.40101046027110937
2023,00-0033908,Cooper Kupp,WR,LA,target,97,62,0.6391752577319587,0.6701030927835051,0.5429990807680496
2023,00-0033921,Chris Godwin,WR,TB,target,131,73,0.5572519083969466,0.6106870229007634,0.44952299361445985
2023,00-0033923,Kareem Hunt,RB,CLE,carry,135,63,0.4666666666666667,0.7925925925925926,0.5781717551251252
2023,00-0033925,D'Onta Foreman,RB,CHI,carry,109,72,0.6605504587155964,0.944954128440367,0.45095003467937517
2023,00-0033943,Josh Reynolds,WR,DET,target,64,33,0.515625,0.6875,0.618095907568204
2023,00-0033948,Jamaal Williams,RB,NO,carry,106,57,0.5377358490566038,0.8867924528301887,0.6685616582311372
2023,00-0034115,Jeff Wilson,RB,MIA,carry,41,19,0.4634146341463415,0.926829268292683,0.6893106333729697
2023,00-0034184,Gus Edwards,RB,BAL,carry,199,99,0.49748743718592964,0.9045226130653267,0.8102979982797638
2023,00-0034270,Tyler Conklin,TE,NYJ,target,87,30,0.3448275862068966,0.5402298850574713,0.2919766359682502
2023,00-0034272,Marquez Valdes-Scantling,WR,KC,target,42,23,0.5476190476190477,0.6666666666666666,0.596405247581147
2023,00-0034348,Courtland Sutton,WR,DEN,target,91,43,0.4725274725274725,0.6703296703296703,0.37719000163142735
2023,00-0034351,Dallas Goedert,TE,PHI,target,83,54,0.6506024096385542,0.7108433734939759,0.7379775477281536
2023,00-0034383,Dalton Schultz,TE,HOU,target,89,47,0.5280898876404494,0.6292134831460674,0.4213231181511064
2023,00-0034386,Justin Watson,WR,KC,target,53,32,0.6037735849056604,0.5094339622641509,0.6248670247084689
2023,00-0034521,Allen Lazard,WR,NYJ,target,49,20,0.40816326530612246,0.7551020408163265,0.24549792788397728
2023,00-0034613,Tanner Hudson,TE,CIN,target,50,32,0.64,0.6,0.4608466502721421
2023,00-0034646,Brandon Powell,WR,MIN,target,44,18,0.4090909090909091,0.5227272727272727,0.4528102559779654
2023,00-0034681,Chase Edmonds,RB,TB,carry,49,26,0.5306122448979592,1,0.5863914166444115
2023,00-0034753,Mark Andrews,TE,BAL,target,61,38,0.6229508196721312,0.8032786885245902,0.772226782256096
2023,00-0034764,Michael Gallup,WR,DAL,target,57,28,0.49122807017543857,0.7894736842105263,0.6376986037249049
2023,00-0034775,Christian Kirk,WR,JAX,target,85,42,0.49411764705882355,0.6941176470588235,0.5493445273258711
2023,00-0034777,D.J. Chark,WR,CAR,target,66,27,0.4090909090909091,0.5909090909090909,0.16703645577074366
2023,00-0034798,Durham Smythe,TE,MIA,target,43,28,0.6511627906976745,0.7441860465116279,0.5616034713581707
2023,00-0034827,D.J. Moore,WR,CHI,target,138,70,0.5072463768115942,0.5942028985507246,0.4965316903439301
2023,00-0034829,Mike Gesicki,TE,NE,target,46,20,0.43478260869565216,0.5434782608695652,0.2625900540996869
2023,00-0034837,Calvin Ridley,WR,JAX,target,137,74,0.5401459854014599,0.7372262773722628,0.5167689813352012
2023,00-0034838,Royce Freeman,RB,LA,carry,77,37,0.4805194805194805,0.8571428571428571,0.47671723134060984
2023,00-0034844,Saquon Barkley,RB,NYG,carry,248,130,0.5241935483870968,0.8830645161290323,0.38214011971754414
2023,00-0034844,Saquon Barkley,RB,NYG,target,61,28,0.45901639344262296,0.5901639344262295,0.282794802443241
2023,00-0034960,Jakobi Meyers,WR,LV,target,106,55,0.5188679245283019,0.6509433962264151,0.4195053097198911
2023,00-0034972,Alexander Mattison,RB,MIN,carry,180,119,0.6611111111111111,0.9666666666666667,0.5538839708913454
2023,00-0034972,Alexander Mattison,RB,MIN,target,44,27,0.6136363636363636,0.7727272727272727,0.4711635533359103
2023,00-0034975,Justice Hill,RB,BAL,carry,84,40,0.47619047619047616,0.8571428571428571,0.825636954179832
2023,00-0035216,Diontae Johnson,WR,PIT,target,87,47,0.5402298850574713,0.5517241379310345,0.429270245303432
2023,00-0035229,T.J. Hockenson,TE,MIN,target,127,74,0.5826771653543307,0.6850393700787402,0.5169717856457339
2023,00-0035243,Miles Sanders,RB,CAR,carry,129,81,0.627906976744186,0.937984496124031,0.2739196327946878
2023,00-0035243,Miles Sanders,RB,CAR,target,41,11,0.2682926829268293,0.7804878048780488,0.20226502928048057
2023,00-0035250,Devin Singletary,RB,HOU,carry,216,119,0.5509259259259259,0.9444444444444444,0.5843005335352953
2023,00-0035261,Tony Pollard,RB,DAL,carry,253,124,0.4901185770750988,0.9051383399209486,0.7188547738603971
2023,00-0035261,Tony Pollard,RB,DAL,target,67,31,0.4626865671641791,0.7910447761194029,0.6822312657079319
2023,00-0035329,Donald Parham,TE,LAC,target,41,23,0.5609756097560976,0.6097560975609756,0.5598113587035275
2023,00-0035500,Greg Dortch,WR,ARI,target,41,12,0.2926829268292683,0.7073170731707317,0.1920133269375627
2023,00-0035535,Darius Slayton,WR,NYG,target,79,34,0.43037974683544306,0.6835443037974683,0.23453649741552707
2023,00-0035567,Craig Reynolds,RB,DET,carry,41,15,0.36585365853658536,0.9024390243902439,0.7855162036650609
2023,00-0035628,D'Ernest Johnson,RB,JAX,carry,41,17,0.4146341463414634,0.8780487804878049,0.6034920949175835
2023,00-0035640,DK Metcalf,WR,SEA,target,119,73,0.6134453781512605,0.7394957983193278,0.4481740232348929
2023,00-0035644,Noah Fant,TE,SEA,target,43,26,0.6046511627906976,0.7441860465116279,0.4335628892998969
2023,00-0035659,Terry McLaurin,WR,WAS,target,132,57,0.4318181818181818,0.6818181818181818,0.254910270316038
2023,00-0035662,Marquise Brown,WR,ARI,target,104,53,0.5096153846153846,0.5961538461538461,0.23960268435268212
2023,00-0035664,Darrell Henderson,RB,LA,carry,46,29,0.6304347826086957,0.9347826086956522,0.3705803412809947
2023,00-0035676,A.J. Brown,WR,PHI,target,158,78,0.4936708860759494,0.740506329113924,0.6294210649111499
2023,00-0035685,David Montgomery,RB,DET,carry,219,119,0.54337899543379,0.8538812785388128,0.7010121182729937
2023,00-0035700,Josh Jacobs,RB,LV,carry,233,148,0.6351931330472103,0.9184549356223176,0.4542251750686937
2023,00-0035700,Josh Jacobs,RB,LV,target,54,26,0.48148148148148145,0.9074074074074074,0.28603705807795954
2023,00-0035719,Deebo Samuel,WR,SF,target,89,53,0.5955056179775281,0.7528089887640449,0.798703588639501
2023,00-0036040,Juwan Johnson,TE,NO,target,59,35,0.5932203389830508,0.6101694915254238,0.5552525286911987
2023,00-0036139,Rico Dowdle,RB,DAL,carry,89,31,0.34831460674157305,0.9550561797752809,0.8042555993234406
2023,00-0036182,Nick Westbrook-Ikhine,WR,TEN,target,46,24,0.5217391304347826,0.717391304347826,0.4587385177545138
2023,00-0036196,Gabe Davis,WR,BUF,target,82,45,0.5487804878048781,0.7195121951219512,0.6876455862863137
2023,00-0036223,Jonathan Taylor,RB,IND,carry,169,104,0.6153846153846154,0.8461538461538461,0.5339538034385058
2023,00-0036251,Zack Moss,RB,IND,carry,183,105,0.5737704918032787,0.8907103825136612,0.4732205299183451
2023,00-0036252,Michael Pittman,WR,IND,target,158,90,0.569620253164557,0.7658227848101266,0.45386125067437566
2023,00-0036261,Brandon Aiyuk,WR,SF,target,105,64,0.6095238095238096,0.7428571428571429,0.707666447627846
2023,00-0036265,AJ Dillon,RB,GB,carry,178,98,0.550561797752809,0.8932584269662921,0.5212777253669383
2023,00-0036275,D'Andre Swift,RB,PHI,carry,229,122,0.5327510917030568,0.9432314410480349,0.7032880443433002
2023,00-0036275,D'Andre Swift,RB,PHI,target,49,33,0.673469387755102,0.9183673469387755,0.6434040085605004
2023,00-0036290,Cole Kmet,TE,CHI,target,90,50,0.5555555555555556,0.7222222222222222,0.4016043634795298
2023,00-0036309,Darnell Mooney,WR,CHI,target,61,36,0.5901639344262295,0.6721311475409836,0.434656157718385
2023,00-0036322,Justin Jefferson,WR,MIN,target,100,42,0.42,0.71,0.33390511544843315
2023,00-0036328,Antonio Gibson,RB,WAS,carry,65,30,0.46153846153846156,0.9230769230769231,0.2560817381268162
2023,00-0036328,Antonio Gibson,RB,WAS,target,59,18,0.3050847457627119,0.711864406779661,0.19189341224707387
2023,00-0036345,K.J. Osborn,WR,MIN,target,75,44,0.5866666666666667,0.6533333333333333,0.48244539861877755
2023,00-0036358,CeeDee Lamb,WR,DAL,target,182,95,0.521978021978022,0.7197802197802198,0.6918601318593437
2023,00-0036360,Clyde Edwards-Helaire,RB,KC,carry,70,31,0.44285714285714284,0.9428571428571428,0.7600536029253687
2023,00-0036370,Joshua Kelley,RB,LAC,carry,107,66,0.616822429906542,0.897196261682243,0.6188392195109482
2023,00-0036407,Jerry Jeudy,WR,DEN,target,87,41,0.47126436781609193,0.7011494252873564,0.39044386678014936
2023,00-0036410,Tee Higgins,WR,CIN,target,76,43,0.5657894736842105,0.6973684210526315,0.4489890033942892
2023,00-0036550,Rashod Bateman,WR,BAL,target,56,42,0.75,0.7321428571428571,0.7437415740319661
2023,00-0036554,Nico Collins,WR,HOU,target,109,54,0.4954128440366973,0.6238532110091743,0.5353748231973109
2023,00-0036555,Chuba Hubbard,RB,CAR,carry,238,134,0.5630252100840336,0.8487394957983193,0.2601094321746912
2023,00-0036555,Chuba Hubbard,RB,CAR,target,44,15,0.3409090909090909,0.7272727272727273,0.17895363769713932
2023,00-0036567,Elijah Mitchell,RB,SF,carry,75,36,0.48,0.9066666666666666,0.888349351088206
2023,00-0036613,Jaylen Waddle,WR,MIA,target,104,62,0.5961538461538461,0.7115384615384616,0.7263657012784699
2023,00-0036637,Noah Gray,TE,KC,target,41,23,0.5609756097560976,0.7804878048780488,0.6442231506836124
2023,00-0036849,Tutu Atwell,WR,LA,target,68,31,0.45588235294117646,0.6764705882352942,0.36952085311946575
2023,00-0036875,Rhamondre Stevenson,RB,NE,carry,156,88,0.5641025641025641,0.8910256410256411,0.3824223965241462
2023,00-0036875,Rhamondre Stevenson,RB,NE,target,51,28,0.5490196078431373,0.7058823529411765,0.36753403629158055
2023,00-0036876,Kylen Granson,TE,IND,target,50,26,0.52,0.56,0.3826421722397208
2023,00-0036893,Najee Harris,RB,PIT,carry,256,154,0.6015625,0.95703125,0.5500904560945351
2023,00-0036894,Pat Freiermuth,TE,PIT,target,48,26,0.5416666666666666,0.5625,0.4444151544191409
2023,00-0036900,Ja'Marr Chase,WR,CIN,target,145,95,0.6551724137931034,0.7655172413793103,0.5160267353664023
2023,00-0036906,Khalil Herbert,RB,CHI,carry,133,64,0.48120300751879697,0.9172932330827067,0.5934896762729731
2023,00-0036912,DeVonta Smith,WR,PHI,target,113,60,0.5309734513274337,0.7079646017699115,0.5628222741403869
2023,00-0036919,Kenneth Gainwell,RB,PHI,carry,85,47,0.5529411764705883,0.788235294117647,0.7380642648775787
2023,00-0036936,Rondale Moore,WR,ARI,target,63,36,0.5714285714285714,0.6031746031746031,0.2492341023929503
2023,00-0036963,Amon-Ra St. Brown,WR,DET,target,165,79,0.47878787878787876,0.7212121212121212,0.5834761472750561
2023,00-0036970,Kyle Pitts,TE,ATL,target,90,59,0.6555555555555556,0.6444444444444445,0.4642117146480208
2023,00-0036973,Travis Etienne,RB,JAX,carry,269,150,0.5576208178438662,0.895910780669145,0.6481991659969537
2023,00-0036973,Travis Etienne,RB,JAX,target,73,36,0.4931506849315068,0.863013698630137,0.5082590831060931
2023,00-0036980,Elijah Moore,WR,CLE,target,104,54,0.5192307692307693,0.6826923076923077,0.4911651478655235
2023,00-0036988,Josh Palmer,WR,LAC,target,61,32,0.5245901639344263,0.639344262295082,0.4680089829061381
2023,00-0036997,Javonte Williams,RB,DEN,carry,219,119,0.54337899543379,0.9041095890410958,0.5437566886984436
2023,00-0036997,Javonte Williams,RB,DEN,target,59,32,0.5423728813559322,0.9491525423728814,0.49113176494944116
2023,00-0037197,Isiah Pacheco,RB,KC,carry,206,117,0.5679611650485437,0.9271844660194175,0.752501318360923
2023,00-0037197,Isiah Pacheco,RB,KC,target,49,28,0.5714285714285714,0.9183673469387755,0.7270449182512808
2023,00-0037228,Jaylen Warren,RB,PIT,carry,149,80,0.5369127516778524,0.8993288590604027,0.5051876046473995
2023,00-0037228,Jaylen Warren,RB,PIT,target,74,36,0.4864864864864865,0.581081081081081,0.4364332113648227
2023,00-0037238,Drake London,WR,ATL,target,112,54,0.48214285714285715,0.6517857142857143,0.3968099614891575
2023,00-0037239,Chris Olave,WR,NO,target,139,62,0.4460431654676259,0.6330935251798561,0.4781174594548215
2023,00-0037240,Jameson Williams,WR,DET,target,42,28,0.6666666666666666,0.7380952380952381,0.555206820925984
2023,00-0037247,George Pickens,WR,PIT,target,106,55,0.5188679245283019,0.6698113207547169,0.4300989792470815
2023,00-0037248,James Cook,RB,BUF,carry,237,121,0.510548523206751,0.9831223628691983,0.7333905276698001
2023,00-0037248,James Cook,RB,BUF,target,54,29,0.5370370370370371,0.8888888888888888,0.6761667764922431
2023,00-0037256,Rachaad White,RB,TB,carry,272,161,0.5919117647058824,0.9044117647058824,0.5508384183468643
2023,00-0037256,Rachaad White,RB,TB,target,70,45,0.6428571428571429,0.7142857142857143,0.4269836466825966
2023,00-0037258,Dameon Pierce,RB,HOU,carry,145,77,0.5310344827586206,0.9517241379310345,0.5388651011528496
2023,00-0037261,Khalil Shakir,WR,BUF,target,46,24,0.5217391304347826,0.717391304347826,0.6510042614807253
2023,00-0037263,Tyler Allgeier,RB,ATL,carry,187,86,0.45989304812834225,0.893048128342246,0.5406954390759107
2023,00-0037267,Jerome Ford,RB,CLE,carry,206,100,0.4854368932038835,0.9077669902912622,0.6049418258257373
2023,00-0037267,Jerome Ford,RB,CLE,target,63,38,0.6031746031746031,0.7142857142857143,0.5329633430942017
2023,00-0037276,Ty Chandler,RB,MIN,carry,102,59,0.5784313725490197,0.9411764705882353,0.5288462763613402
2023,00-0037525,Jordan Mason,RB,SF,carry,40,15,0.375,0.875,0.9006912492215633
2023,00-0037545,Rashid Shaheed,WR,NO,target,75,40,0.5333333333333333,0.72,0.4895231749489903
2023,00-0037664,Alec Pierce,WR,IND,target,65,33,0.5076923076923077,0.676923076923077,0.3886829099044777
2023,00-0037740,Garrett Wilson,WR,NYJ,target,168,76,0.4523809523809524,0.7440476190476191,0.325572666526341
2023,00-0037741,Jahan Dotson,WR,WAS,target,83,49,0.5903614457831325,0.7469879518072289,0.306971894839972
2023,00-0037744,Trey McBride,TE,ARI,target,106,58,0.5471698113207547,0.7452830188679245,0.22747497030616803
2023,00-0037746,Brian Robinson,RB,WAS,carry,179,92,0.5139664804469274,0.9162011173184358,0.39009927667472405
2023,00-0037746,Brian Robinson,RB,WAS,target,43,25,0.5813953488372093,0.8604651162790697,0.28479212271063153
2023,00-0037809,Chigoziem Okonkwo,TE,TEN,target,77,39,0.5064935064935064,0.6493506493506493,0.3994077894985585
2023,00-0037816,Romeo Doubs,WR,GB,target,96,36,0.375,0.6875,0.4047817298742302
2023,00-0037838,Isaiah Likely,TE,BAL,target,40,28,0.7,0.75,0.7095469294989016
2023,00-0037840,Kyren Williams,RB,LA,carry,229,137,0.5982532751091703,0.868995633187773,0.6872778295887451
2023,00-0037840,Kyren Williams,RB,LA,target,48,30,0.625,0.8333333333333334,0.5883197617416347
2023,00-0038040,Zamir White,RB,LV,carry,104,36,0.34615384615384615,0.9519230769230769,0.6154481017615231
2023,00-0038041,Jake Ferguson,TE,DAL,target,102,48,0.47058823529411764,0.696078431372549,0.6540475060619607
2023,00-0038098,Pierre Strong,RB,CLE,carry,64,20,0.3125,0.96875,0.4847453601631176
2023,00-0038117,Wan'Dale Robinson,WR,NYG,target,78,48,0.6153846153846154,0.6923076923076923,0.2566005812577597
2023,00-0038120,Breece Hall,RB,NYJ,carry,224,122,0.5446428571428571,0.9107142857142857,0.4596969861422789
2023,00-0038120,Breece Hall,RB,NYJ,target,95,32,0.3368421052631579,0.7578947368421053,0.3432927794491038
2023,00-0038124,Christian Watson,WR,GB,target,53,23,0.4339622641509434,0.6415094339622641,0.35863028201362446
2023,00-0038129,Cade Otton,TE,TB,target,67,38,0.5671641791044776,0.746268656716418,0.41997078178735425
2023,00-0038134,Kenneth Walker,RB,SEA,carry,219,162,0.7397260273972602,0.954337899543379,0.5671314737278718
2023,00-0038393,Dontayvion Wicks,WR,GB,target,58,30,0.5172413793103449,0.6206896551724138,0.44849306311265663
2023,00-0038454,Keaton Mitchell,RB,BAL,carry,47,29,0.6170212765957447,0.9361702127659575,0.8038400873799432
2023,00-0038542,Bijan Robinson,RB,ATL,carry,214,130,0.6074766355140186,0.8878504672897196,0.4649106752769394
2023,00-0038542,Bijan Robinson,RB,ATL,target,86,55,0.6395348837209303,0.6511627906976745,0.4627528551483369
2023,00-0038543,Jaxon Smith-Njigba,WR,SEA,target,93,58,0.6236559139784946,0.5483870967741935,0.4386557421181664
2023,00-0038544,Quentin Johnston,WR,LAC,target,67,37,0.5522388059701493,0.6417910447761194,0.4731684106365121
2023,00-0038551,Kendre Miller,RB,NO,carry,41,20,0.4878048780487805,0.9024390243902439,0.7857740863067348
2023,00-0038555,Tank Bigsby,RB,JAX,carry,50,24,0.48,0.74,0.6993421241060422
2023,00-0038559,Michael Wilson,WR,ARI,target,58,19,0.3275862068965517,0.6379310344827587,0.20879536244846636
2023,00-0038597,Chase Brown,RB,CIN,carry,44,23,0.5227272727272727,0.9090909090909091,0.5498009304322873
2023,00-0038611,Chris Rodriguez,RB,WAS,carry,51,9,0.17647058823529413,0.8235294117647058,0.2864431784489223
2023,00-0038621,Demario Douglas,WR,NE,target,79,49,0.620253164556962,0.7088607594936709,0.3341027239572973
2023,00-0038705,Emari Demercado,RB,ARI,carry,58,41,0.7068965517241379,0.7931034482758621,0.20654188239734206
2023,00-0038794,Jaleel McLaughlin,RB,DEN,carry,76,44,0.5789473684210527,0.9473684210526315,0.4389034987342125
2023,00-0038933,Dalton Kincaid,TE,BUF,target,91,57,0.6263736263736264,0.7472527472527473,0.6324273938988592
2023,00-0038938,Jalin Hyatt,WR,NYG,target,40,24,0.6,0.6,0.29869245105619485
2023,00-0038977,Tank Dell,WR,HOU,target,76,45,0.5921052631578947,0.6973684210526315,0.457547427291802
2023,00-0038979,Cedric Tillman,WR,CLE,target,44,25,0.5681818181818182,0.6136363636363636,0.41442016139725724
2023,00-0038994,Jordan Addison,WR,MIN,target,108,61,0.5648148148148148,0.6574074074074074,0.4392149115855218
2023,00-0038996,Tucker Kraft,TE,GB,target,40,24,0.6,0.775,0.5496097025228666
2023,00-0038997,Josh Downs,WR,IND,target,98,58,0.5918367346938775,0.6428571428571429,0.43310554277574126
2023,00-0039021,Roschon Johnson,RB,CHI,carry,81,29,0.35802469135802467,0.8271604938271605,0.5247073236728789
2023,00-0039021,Roschon Johnson,RB,CHI,target,40,15,0.375,0.55,0.37776467040571343
2023,00-0039032,Tyjae Spears,RB,TEN,carry,100,57,0.57,0.79,0.4415085491633909
2023,00-0039032,Tyjae Spears,RB,TEN,target,70,36,0.5142857142857142,0.5428571428571428,0.3723417758720253
2023,00-0039040,De'Von Achane,RB,MIA,carry,103,47,0.4563106796116505,0.941747572815534,0.741060310467802
2023,00-0039052,Trey Palmer,WR,TB,target,69,40,0.5797101449275363,0.6376811594202898,0.4138660418990649
2023,00-0039062,Jonathan Mingo,WR,CAR,target,85,50,0.5882352941176471,0.7058823529411765,0.25123940221259117
2023,00-0039064,Zay Flowers,WR,BAL,target,109,67,0.6146788990825688,0.7064220183486238,0.7248726745948468
2023,00-0039065,Sam LaPorta,TE,DET,target,122,61,0.5,0.6065573770491803,0.5815310409626713
2023,00-0039066,Michael Mayer,TE,LV,target,41,26,0.6341463414634146,0.5609756097560976,0.43974482804173376
2023,00-0039067,Rashee Rice,WR,KC,target,102,50,0.49019607843137253,0.7254901960784313,0.629223736395943
2023,00-0039075,Puka Nacua,WR,LA,target,160,99,0.61875,0.70625,0.486768081948321
2023,00-0039139,Jahmyr Gibbs,RB,DET,carry,182,101,0.554945054945055,0.8516483516483516,0.6465848392960781
2023,00-0039139,Jahmyr Gibbs,RB,DET,target,72,29,0.4027777777777778,0.75,0.5039313018513945
2023,00-0039144,Luke Musgrave,TE,GB,target,46,28,0.6086956521739131,0.6739130434782609,0.40846874265243177
2023,00-0039146,Jayden Reed,WR,GB,target,95,44,0.4631578947368421,0.6421052631578947,0.4616715966466127
2023,00-0039165,Zach Charbonnet,RB,SEA,carry,108,59,0.5462962962962963,0.8703703703703703,0.47683574811620655
2023,00-0039165,Zach Charbonnet,RB,SEA,target,40,19,0.475,0.725,0.42230557934381063
2024,00-0030035,Adam Thielen,WR,CAR,target,62,34,0.5483870967741935,0.532258064516129,0.24020578864810296
2024,00-0030061,Zach Ertz,TE,WAS,target,93,42,0.45161290322580644,0.7204301075268817,0.5689930350960881
2024,00-0030279,Keenan Allen,WR,CHI,target,123,49,0.3983739837398374,0.6178861788617886,0.2935437004854606
2024,00-0030506,Travis Kelce,TE,KC,target,134,92,0.6865671641791045,0.7238805970149254,0.7442693106330369
