season,player_id,full_name,position,games,pts,exp_pts,gap,td,td_exp,gap_per_game,td_gap,fade_flag,exp_per_game
2021,00-0031381,Davante Adams,WR,17,362.3,321.13,41.17,11,10.280000000000001,2.421764705882353,0.7199999999999989,TRUE,18.89
2021,00-0031382,Jarvis Landry,WR,12,135,146.41,-11.410000000000004,4,3,-0.9508333333333336,1,FALSE,12.200833333333334
2021,00-0031387,Eric Ebron,TE,8,32.5,34.11,-1.610000000000003,2,1.75,-0.20125000000000037,0.25,FALSE,4.26375
2021,00-0031408,Mike Evans,WR,18,315.09999999999997,286.74000000000007,28.360000000000003,16,12.049999999999997,1.5755555555555558,3.950000000000003,TRUE,15.930000000000003
2021,00-0031428,Allen Robinson,WR,12,87.00000000000001,105.73000000000002,-18.729999999999997,1,2.2700000000000005,-1.560833333333333,-1.2700000000000005,FALSE,8.810833333333335
2021,00-0031484,Chris Manhertz,TE,8,19.1,15.04,4.0600000000000005,1,0.23,0.5075000000000001,0.77,FALSE,1.88
2021,00-0031544,Amari Cooper,WR,16,220.90000000000003,216.11,4.789999999999999,9,7.830000000000001,0.29937499999999995,1.169999999999999,FALSE,13.506875
2021,00-0031547,DeVante Parker,WR,9,103.49999999999999,121.55,-18.050000000000004,2,3.04,-2.005555555555556,-1.04,FALSE,13.505555555555555
2021,00-0031549,Nelson Agholor,WR,15,106.19999999999999,115.32,-9.120000000000001,3,2.9899999999999998,-0.6080000000000001,0.010000000000000231,FALSE,7.688
2021,00-0031585,MyCole Pruitt,TE,10,48.50000000000001,40.26,8.239999999999998,3,2.1899999999999995,0.8239999999999998,0.8100000000000005,FALSE,4.026
2021,00-0031588,Stefon Diggs,WR,19,300.2,326.96000000000004,-26.760000000000012,10,12.84,-1.4084210526315797,-2.84,FALSE,17.208421052631582
2021,00-0031595,Michael Burton,RB,11,15.099999999999998,14.839999999999998,0.2599999999999988,1,1.22,0.023636363636363525,-0.21999999999999997,FALSE,1.349090909090909
2021,00-0031610,Darren Waller,TE,12,148.10000000000002,189.89000000000001,-41.79,2,5.07,-3.4825,-3.0700000000000003,FALSE,15.824166666666668
2021,00-0031763,DeAndre Carter,WR,15,80.49999999999999,79.15,1.3499999999999934,3,1.9700000000000002,0.08999999999999957,1.0299999999999998,FALSE,5.276666666666667
2021,00-0031800,Taylor Heinicke,QB,16,226.86,262.73,-35.86999999999999,21,25.189999999999998,-2.2418749999999994,-4.189999999999998,FALSE,16.420625
2021,00-0031868,Damiere Byrd,WR,11,66.89999999999999,61.599999999999994,5.299999999999997,1,1.1400000000000001,0.48181818181818153,-0.14000000000000012,FALSE,5.6
2021,00-0031941,Jamison Crowder,WR,12,109.7,110.55,-0.8500000000000014,2,1.7900000000000003,-0.07083333333333346,0.20999999999999974,FALSE,9.2125
2021,00-0032009,Adam Humphries,WR,17,79.3,92.60000000000001,-13.299999999999997,0,1.4200000000000002,-0.7823529411764705,-1.4200000000000002,FALSE,5.447058823529412
2021,00-0032058,Tevin Coleman,RB,11,51.5,74.05,-22.55,0,3.2399999999999998,-2.0500000000000003,-3.2399999999999998,FALSE,6.7318181818181815
2021,00-0032062,Blake Bell,TE,12,20.000000000000004,25.27,-5.2700000000000005,0,0.42,-0.4391666666666667,-0.42,FALSE,2.1058333333333334
2021,00-0032063,Mike Davis,RB,17,138.2,166.81999999999996,-28.619999999999997,4,4.889999999999999,-1.6835294117647057,-0.8899999999999988,FALSE,9.812941176470586
2021,00-0032104,Ameer Abdullah,RB,15,89.5,105.21,-15.709999999999999,1,2.11,-1.0473333333333332,-1.1099999999999999,FALSE,7.013999999999999
2021,00-0032128,Chris Conley,WR,14,64.6,58.940000000000005,5.66,2,0.7500000000000001,0.4042857142857143,1.25,FALSE,4.21
2021,00-0032134,C.J. Uzomah,TE,20,163.89999999999998,129.9,34.00000000000001,6,2.86,1.7000000000000004,3.14,TRUE,6.495
2021,00-0032141,Geoff Swaim,TE,16,70,74.36999999999999,-4.369999999999999,3,3.29,-0.27312499999999995,-0.29000000000000004,FALSE,4.648124999999999
2021,00-0032144,Melvin Gordon,RB,16,195.09999999999997,187.07999999999998,8.020000000000003,10,8.559999999999999,0.5012500000000002,1.4400000000000013,FALSE,11.692499999999999
2021,00-0032187,David Johnson,RB,13,81.3,102.25,-20.95,1,2.7000000000000006,-1.6115384615384616,-1.7000000000000006,FALSE,7.865384615384615
2021,00-0032200,Ty Montgomery,WR,11,29.900000000000002,47.76,-17.859999999999996,0,0.9300000000000002,-1.6236363636363633,-0.9300000000000002,FALSE,4.341818181818182
2021,00-0032211,Tyler Lockett,WR,16,241.39999999999998,194.57999999999998,46.82000000000001,8,5.390000000000001,2.9262500000000005,2.6099999999999994,TRUE,12.161249999999999
2021,00-0032214,Tyler Kroft,TE,9,39.300000000000004,41.14,-1.8400000000000007,1,0.86,-0.20444444444444454,0.14,FALSE,4.571111111111112
2021,00-0032355,Chester Rogers,WR,17,68.3,75.56,-7.26,1,1.7200000000000002,-0.42705882352941177,-0.7200000000000002,FALSE,4.444705882352942
2021,00-0032392,Austin Hooper,TE,15,92.5,111.42,-18.919999999999998,3,3.7499999999999996,-1.2613333333333332,-0.7499999999999996,FALSE,7.428
2021,00-0032398,Chris Moore,WR,8,55.7,32.48,23.219999999999995,2,0.47000000000000003,2.9024999999999994,1.53,TRUE,4.06
2021,00-0032426,Alex Collins,RB,11,68.8,76.97,-8.170000000000002,2,2.73,-0.7427272727272729,-0.73,FALSE,6.997272727272727
2021,00-0032464,Kalif Raymond,WR,16,132.4,122.68,9.72000000000001,4,2.6700000000000004,0.6075000000000006,1.3299999999999996,FALSE,7.6675
2021,00-0032602,J.D. McKissic,RB,11,127.9,109.82000000000001,18.080000000000002,4,2.0500000000000003,1.6436363636363638,1.9499999999999997,FALSE,9.983636363636364
2021,00-0032688,Robby Anderson,WR,17,138.5,183.51999999999998,-45.01999999999999,5,4.489999999999999,-2.6482352941176464,0.5100000000000007,FALSE,10.795294117647058
2021,00-0032725,Stephen Anderson,TE,11,38.5,33.339999999999996,5.160000000000002,1,0.94,0.4690909090909093,0.06000000000000005,FALSE,3.0309090909090908
2021,00-0032741,Peyton Barber,RB,9,49.900000000000006,50.6,-0.6999999999999944,2,1.9100000000000001,-0.07777777777777715,0.08999999999999986,FALSE,5.622222222222223
2021,00-0032764,Derrick Henry,RB,9,205.50000000000003,181.04,24.459999999999994,12,7.99,2.717777777777777,4.01,TRUE,20.115555555555556
2021,00-0032775,Demarcus Robinson,WR,17,81,87.02,-6.02,3,2.2899999999999996,-0.3541176470588235,0.7100000000000004,FALSE,5.118823529411764
2021,00-0032778,Tajae Sharpe,WR,14,48.000000000000014,60.309999999999995,-12.309999999999999,0,1.37,-0.8792857142857142,-1.37,FALSE,4.307857142857142
2021,00-0032780,Jordan Howard,RB,8,64.2,68.49,-4.290000000000002,3,4.0600000000000005,-0.5362500000000002,-1.0600000000000005,FALSE,8.56125
2021,00-0032813,Elijhaa Penny,RB,11,35.9,31.320000000000004,4.58,2,0.8200000000000001,0.4163636363636364,1.18,FALSE,2.8472727272727276
2021,00-0032918,C.J. Ham,RB,15,32.900000000000006,33.38,-0.48000000000000054,0,0.54,-0.032000000000000035,-0.54,FALSE,2.2253333333333334
2021,00-0032950,Carson Wentz,QB,17,266.02,283.48,-17.46,28,30.63,-1.0270588235294118,-2.629999999999999,FALSE,16.67529411764706
2021,00-0032951,Laquon Treadwell,WR,12,82.4,90.92999999999999,-8.53,1,2.99,-0.7108333333333333,-1.9900000000000002,FALSE,7.5775
2021,00-0032972,Devontae Booker,RB,16,144.10000000000002,150.05000000000004,-5.950000000000006,3,4.549999999999998,-0.3718750000000004,-1.549999999999998,FALSE,9.378125000000002
2021,00-0032977,Rashard Higgins,WR,12,57.5,76.94999999999999,-19.449999999999996,1,1.4700000000000002,-1.620833333333333,-0.4700000000000002,FALSE,6.412499999999999
2021,00-0033009,Tyler Boyd,WR,20,216.14,189.92,26.220000000000006,6,3.93,1.3110000000000004,2.07,TRUE,9.495999999999999
2021,00-0033025,Jalen Richard,RB,9,24.599999999999998,29.96,-5.359999999999999,0,0.6699999999999999,-0.5955555555555555,-0.6699999999999999,FALSE,3.328888888888889
2021,00-0033040,Tyreek Hill,WR,20,365.79999999999995,361.41,4.390000000000004,12,11.63,0.2195000000000002,0.3699999999999992,FALSE,18.070500000000003
2021,00-0033045,Ezekiel Elliott,RB,18,254.76,280.78000000000003,-26.019999999999992,12,12.750000000000002,-1.445555555555555,-0.7500000000000018,FALSE,15.59888888888889
2021,00-0033077,Dak Prescott,QB,17,344.9200000000001,378.1099999999999,-33.19,40,42.419999999999995,-1.9523529411764704,-2.4199999999999946,FALSE,22.241764705882346
2021,00-0033090,Hunter Henry,TE,17,168.29999999999998,153.28,15.019999999999998,9,7.63,0.8835294117647058,1.37,FALSE,9.016470588235293
2021,00-0033106,Jared Goff,QB,14,202.1,207.99999999999997,-5.899999999999999,19,18.909999999999997,-0.4214285714285713,0.09000000000000341,FALSE,14.857142857142856
2021,00-0033110,Tyler Higbee,TE,18,167.5,185.98999999999998,-18.490000000000002,5,7.009999999999999,-1.0272222222222223,-2.009999999999999,FALSE,10.332777777777777
2021,00-0033114,Mike Thomas,WR,8,12.899999999999999,19.849999999999998,-6.949999999999998,0,0.44000000000000006,-0.8687499999999998,-0.44000000000000006,FALSE,2.4812499999999997
2021,00-0033118,Kenyan Drake,RB,12,102.5,94.65,7.8500000000000005,3,1.6900000000000002,0.6541666666666667,1.3099999999999998,FALSE,7.8875
2021,00-0033119,Jacoby Brissett,QB,9,78.32000000000001,110.91,-32.589999999999996,6,10.69,-3.6211111111111105,-4.6899999999999995,FALSE,12.323333333333332
2021,00-0033217,Mo Alie-Cox,TE,17,79.6,88.23,-8.629999999999999,4,4.309999999999999,-0.5076470588235293,-0.3099999999999987,FALSE,5.19
2021,00-0033251,Zach Pascal,WR,16,94.5,127.30000000000001,-32.800000000000004,3,4.7299999999999995,-2.0500000000000003,-1.7299999999999995,FALSE,7.956250000000001
2021,00-0033288,George Kittle,TE,17,221.8,195.05,26.750000000000007,7,4.72,1.5735294117647063,2.2800000000000002,TRUE,11.473529411764707
2021,00-0033293,Aaron Jones,RB,16,255,239.96,15.040000000000001,10,9.9,0.9400000000000001,0.09999999999999964,FALSE,14.9975
2021,00-0033307,Kendrick Bourne,WR,18,208.60000000000002,143.32999999999998,65.27,8,3.8899999999999992,3.626111111111111,4.110000000000001,TRUE,7.962777777777777
2021,00-0033357,Taysom Hill,QB,12,121.72,115.74000000000001,5.979999999999999,9,7.880000000000001,0.49833333333333324,1.1199999999999992,FALSE,9.645000000000001
2021,00-0033375,Tim Patrick,WR,16,156.4,146.67000000000002,9.729999999999993,5,4.8500000000000005,0.6081249999999996,0.14999999999999947,FALSE,9.166875000000001
2021,00-0033439,Pharaoh Brown,TE,12,38.1,48.410000000000004,-10.310000000000002,0,0.19000000000000003,-0.8591666666666669,-0.19000000000000003,FALSE,4.034166666666667
2021,00-0033455,Anthony Firkser,TE,16,71.1,72.41000000000001,-1.3100000000000005,2,2.0100000000000002,-0.08187500000000003,-0.010000000000000231,FALSE,4.525625000000001
2021,00-0033460,John Ross,WR,9,41,36.76,4.239999999999997,1,0.8500000000000001,0.47111111111111076,0.1499999999999999,FALSE,4.084444444444444
2021,00-0033466,Isaiah McKenzie,WR,13,67.7,65.17,2.5300000000000007,2,2.18,0.19461538461538466,-0.18000000000000016,FALSE,5.013076923076923
2021,00-0033471,Isaiah Ford,WR,10,40.1,29.490000000000002,10.610000000000001,2,1.1300000000000001,1.0610000000000002,0.8699999999999999,FALSE,2.9490000000000003
2021,00-0033526,Samaje Perine,RB,19,98.10000000000001,85.12999999999997,12.970000000000006,3,1.3200000000000003,0.6826315789473687,1.6799999999999997,FALSE,4.480526315789472
2021,00-0033536,Mike Williams,WR,16,246.60000000000002,252.65999999999997,-6.059999999999997,9,10.87,-0.3787499999999998,-1.8699999999999992,FALSE,15.791249999999998
2021,00-0033553,James Conner,RB,16,266.20000000000005,224.1,42.099999999999994,19,13.490000000000002,2.6312499999999996,5.509999999999998,TRUE,14.00625
2021,00-0033555,Mack Hollins,WR,13,60.3,61.720000000000006,-1.420000000000002,4,3.5100000000000002,-0.10923076923076938,0.48999999999999977,FALSE,4.747692307692308
2021,00-0033591,Noah Brown,WR,9,34.4,41.39,-6.99,0,0.22999999999999998,-0.7766666666666667,-0.22999999999999998,FALSE,4.598888888888889
2021,00-0033611,Ricky Seals-Jones,TE,11,69.1,85.76,-16.66,2,3.4899999999999993,-1.5145454545454546,-1.4899999999999993,FALSE,7.796363636363637
2021,00-0033658,Blake Jarwin,TE,8,32.6,38.04,-5.4399999999999995,2,2.0700000000000003,-0.6799999999999999,-0.07000000000000028,FALSE,4.755
2021,00-0033681,Keelan Cole,WR,14,78.9,88.11999999999999,-9.219999999999999,1,2.0500000000000003,-0.6585714285714285,-1.0500000000000003,FALSE,6.294285714285714
2021,00-0033699,Austin Ekeler,RB,16,343.79999999999995,290.66,53.14,20,12.04,3.32125,7.960000000000001,TRUE,18.16625
2021,00-0033757,Robert Tonyan,TE,8,50.4,55.419999999999995,-5.020000000000003,2,2.1799999999999997,-0.6275000000000004,-0.17999999999999972,FALSE,6.927499999999999
2021,00-0033839,Dede Westbrook,WR,8,16.8,24.93,-8.13,0,0.47000000000000003,-1.01625,-0.47000000000000003,FALSE,3.11625
2021,00-0033854,Dare Ogunbowale,RB,10,50.099999999999994,56.04,-5.940000000000002,2,1.58,-0.5940000000000002,0.41999999999999993,FALSE,5.604
2021,00-0033856,Leonard Fournette,RB,15,287.29999999999995,296.95,-9.649999999999988,12,13.389999999999999,-0.6433333333333325,-1.3899999999999988,FALSE,19.796666666666667
2021,00-0033858,Jonnu Smith,TE,15,67.4,87.30999999999999,-19.910000000000004,1,2.6699999999999995,-1.3273333333333335,-1.6699999999999995,FALSE,5.820666666666666
2021,00-0033871,Corey Davis,WR,9,105.2,100.11,5.089999999999997,4,1.98,0.5655555555555553,2.02,FALSE,11.123333333333333
2021,00-0033873,Patrick Mahomes,QB,20,461.28,470.34000000000003,-9.059999999999992,51,51.309999999999995,-0.45299999999999957,-0.30999999999999517,FALSE,23.517000000000003
2021,00-0033879,O.J. Howard,TE,11,36.5,44.23,-7.73,1,1.3800000000000001,-0.7027272727272728,-0.3800000000000001,FALSE,4.0209090909090905
2021,00-0033881,Evan Engram,TE,15,102.5,118.25999999999999,-15.759999999999998,3,2.979999999999999,-1.0506666666666666,0.020000000000000906,FALSE,7.8839999999999995
2021,00-0033885,David Njoku,TE,15,107.59999999999998,97.04999999999998,10.55,4,3.8199999999999994,0.7033333333333334,0.1800000000000006,FALSE,6.469999999999999
2021,00-0033891,Zay Jones,WR,16,123,138.83,-15.829999999999997,2,4.13,-0.9893749999999998,-2.13,FALSE,8.676875
2021,00-0033893,Dalvin Cook,RB,13,206.29999999999998,230.22,-23.919999999999995,6,8.78,-1.8399999999999996,-2.7799999999999994,FALSE,17.709230769230768
2021,00-0033895,Gerald Everett,TE,15,117.8,112.63,5.170000000000001,4,4.0200000000000005,0.34466666666666673,-0.020000000000000462,FALSE,7.508666666666667
2021,00-0033897,Joe Mixon,RB,20,353.04,343.67,9.370000000000001,18,15.760000000000002,0.4685,2.2399999999999984,FALSE,17.183500000000002
2021,00-0033906,Alvin Kamara,RB,13,234.7,252.92999999999998,-18.23,9,10.01,-1.4023076923076923,-1.0099999999999998,FALSE,19.456153846153846
2021,00-0033908,Cooper Kupp,WR,21,554.8000000000001,447.59,107.20999999999998,22,16.98,5.105238095238095,5.02,TRUE,21.31380952380952
2021,00-0033921,Chris Godwin,WR,14,242.39999999999998,242.79,-0.3899999999999926,6,7.290000000000001,-0.027857142857142327,-1.290000000000001,FALSE,17.342142857142857
2021,00-0033923,Kareem Hunt,RB,8,109.80000000000001,96.89999999999999,12.900000000000004,5,3.979999999999999,1.6125000000000005,1.020000000000001,FALSE,12.112499999999999
2021,00-0033925,D'Onta Foreman,RB,10,100.50000000000001,95.6,4.900000000000004,3,3.4699999999999998,0.4900000000000004,-0.46999999999999975,FALSE,9.559999999999999
2021,00-0033932,Kenny Golladay,WR,14,89.10000000000001,128.60999999999999,-39.51,0,3.5700000000000003,-2.822142857142857,-3.5700000000000003,FALSE,9.18642857142857
2021,00-0033943,Josh Reynolds,WR,10,80.59999999999998,87.05000000000001,-6.449999999999999,2,2.7600000000000007,-0.6449999999999999,-0.7600000000000007,FALSE,8.705000000000002
2021,00-0033948,Jamaal Williams,RB,13,119.8,124.85000000000001,-5.0500000000000025,3,4.0600000000000005,-0.38846153846153864,-1.0600000000000005,FALSE,9.603846153846154
2021,00-0033955,Jeremy McNichols,RB,13,73.6,80.35,-6.750000000000007,1,1.7700000000000002,-0.5192307692307698,-0.7700000000000002,FALSE,6.18076923076923
2021,00-0034011,Dan Arnold,TE,10,75.80000000000001,81.8,-6.000000000000001,0,1.28,-0.6000000000000001,-1.28,FALSE,8.18
2021,00-0034052,Brandon Zylstra,WR,9,49.00000000000001,39.42999999999999,9.57,1,0.75,1.0633333333333335,0.25,FALSE,4.38111111111111
2021,00-0034104,Cam Sims,WR,10,48.8,42.43,6.370000000000001,2,1.62,0.6370000000000001,0.3799999999999999,FALSE,4.243
2021,00-0034109,Phillip Lindsay,RB,14,45.4,57.510000000000005,-12.110000000000003,2,2.0300000000000002,-0.8650000000000002,-0.03000000000000025,FALSE,4.107857142857143
2021,00-0034159,Will Dissly,TE,12,50.099999999999994,42.33,7.770000000000001,1,0.8700000000000001,0.6475000000000001,0.1299999999999999,FALSE,3.5275
2021,00-0034253,Dontrell Hilliard,RB,8,76.99999999999999,72.74,4.259999999999999,2,1.6900000000000002,0.5324999999999999,0.30999999999999983,FALSE,9.0925
2021,00-0034270,Tyler Conklin,TE,17,138.3,156.70999999999998,-18.409999999999997,3,4.929999999999999,-1.082941176470588,-1.9299999999999988,FALSE,9.218235294117646
2021,00-0034272,Marquez Valdes-Scantling,WR,11,87,106.85999999999999,-19.860000000000003,3,4.06,-1.8054545454545456,-1.0599999999999996,FALSE,9.714545454545453
2021,00-0034279,Equanimeous St. Brown,WR,10,20.3,33.98,-13.68,0,1.0200000000000002,-1.3679999999999999,-1.0200000000000002,FALSE,3.3979999999999997
2021,00-0034297,Byron Pringle,WR,19,167,140.52,26.480000000000004,8,4.43,1.393684210526316,3.5700000000000003,TRUE,7.395789473684211
2021,00-0034301,Darrel Williams,RB,18,196.40000000000003,213.82,-17.419999999999998,8,12,-0.9677777777777776,-4,FALSE,11.878888888888888
2021,00-0034348,Courtland Sutton,WR,17,150.24,175.14999999999998,-24.91,2,4.890000000000001,-1.4652941176470589,-2.8900000000000006,FALSE,10.302941176470586
2021,00-0034351,Dallas Goedert,TE,16,180.2,144.64999999999998,35.55,4,2.49,2.221875,1.5099999999999998,TRUE,9.040624999999999
2021,00-0034364,Jordan Akins,TE,12,41.7,54.63,-12.93,0,1.57,-1.0775,-1.57,FALSE,4.5525
2021,00-0034365,Ian Thomas,TE,14,36.8,46.33,-9.530000000000001,0,0.87,-0.6807142857142858,-0.87,FALSE,3.309285714285714
2021,00-0034367,Nyheim Hines,RB,17,115.6,116.83999999999997,-1.2399999999999953,3,2.27,-0.07294117647058795,0.73,FALSE,6.8729411764705866
2021,00-0034383,Dalton Schultz,TE,18,224.7,207.96000000000004,16.740000000000002,8,6.139999999999999,0.9300000000000002,1.8600000000000012,FALSE,11.553333333333335
2021,00-0034407,Ray-Ray McCloud,WR,15,72.2,104.55999999999999,-32.36,0,2.1,-2.1573333333333333,-2.1,FALSE,6.9706666666666655
2021,00-0034411,Russell Gage,WR,13,163.1,155.07999999999998,8.020000000000003,4,4.0600000000000005,0.6169230769230771,-0.0600000000000005,FALSE,11.929230769230768
2021,00-0034414,Boston Scott,RB,10,109.1,99.69000000000001,9.41,8,6.909999999999999,0.9410000000000001,1.0900000000000007,FALSE,9.969000000000001
2021,00-0034418,Cedrick Wilson,WR,15,159.01999999999998,134.23,24.79,6,3.8400000000000007,1.6526666666666665,2.1599999999999993,TRUE,8.948666666666666
2021,00-0034419,Braxton Berrios,WR,15,112.90000000000002,108.79,4.1099999999999985,4,3.08,0.2739999999999999,0.9199999999999999,FALSE,7.252666666666667
2021,00-0034440,Justin Jackson,RB,13,86.2,82.91000000000001,3.2899999999999987,2,3,0.253076923076923,-1,FALSE,6.377692307692309
2021,00-0034487,Trent Sherfield,WR,10,23.700000000000003,43.1,-19.4,1,1.57,-1.94,-0.5700000000000001,FALSE,4.3100000000000005
2021,00-0034521,Allen Lazard,WR,15,144.1,124.95,19.15,8,6.550000000000001,1.2766666666666666,1.4499999999999993,FALSE,8.33
2021,00-0034614,Godwin Igwebuike,RB,8,26.799999999999997,24.57,2.2300000000000004,1,0.34,0.27875000000000005,0.6599999999999999,FALSE,3.07125
2021,00-0034676,James Washington,WR,16,77.5,80.78,-3.280000000000001,3,3.0300000000000002,-0.20500000000000007,-0.03000000000000025,FALSE,5.04875
2021,00-0034681,Chase Edmonds,RB,13,146.10000000000002,165.96,-19.860000000000003,2,5.24,-1.527692307692308,-3.24,FALSE,12.766153846153847
2021,00-0034750,Rashaad Penny,RB,10,121.70000000000002,82.6,39.099999999999994,6,3.27,3.9099999999999993,2.73,TRUE,8.26
2021,00-0034753,Mark Andrews,TE,17,301.1,278.71999999999997,22.38000000000001,9,8.36,1.3164705882352947,0.6400000000000006,TRUE,16.395294117647058
2021,00-0034764,Michael Gallup,WR,9,91.5,121.08,-29.580000000000005,2,4.3500000000000005,-3.286666666666667,-2.3500000000000005,FALSE,13.453333333333333
2021,00-0034765,Tre'Quan Smith,WR,10,87.70000000000002,92.89999999999999,-5.199999999999999,3,3.9699999999999998,-0.5199999999999999,-0.9699999999999998,FALSE,9.29
2021,00-0034775,Christian Kirk,WR,18,218.72000000000003,210.52999999999997,8.189999999999996,5,6.330000000000001,0.4549999999999998,-1.330000000000001,FALSE,11.69611111111111
2021,00-0034791,Nick Chubb,RB,14,215.30000000000004,180.88000000000002,34.42,9,7.560000000000001,2.4585714285714286,1.4399999999999986,TRUE,12.920000000000002
2021,00-0034796,Lamar Jackson,QB,12,241.97999999999996,299.19,-57.21,18,25.389999999999997,-4.7675,-7.389999999999997,FALSE,24.9325
2021,00-0034798,Durham Smythe,TE,15,70,71.09,-1.0899999999999999,0,2.0199999999999996,-0.07266666666666666,-2.0199999999999996,FALSE,4.739333333333334
2021,00-0034799,Kalen Ballage,RB,9,7.7,20.78,-13.079999999999998,0,0.6100000000000001,-1.4533333333333331,-0.6100000000000001,FALSE,2.308888888888889
2021,00-0034816,Ronald Jones,RB,15,79.2,90.16000000000001,-10.959999999999997,4,4.2700000000000005,-0.7306666666666665,-0.27000000000000046,FALSE,6.010666666666667
2021,00-0034827,D.J. Moore,WR,17,237.50000000000003,273.7699999999999,-36.269999999999996,4,6.01,-2.1335294117647057,-2.01,FALSE,16.104117647058818
2021,00-0034829,Mike Gesicki,TE,17,165,191.17999999999998,-26.179999999999993,2,3.8200000000000003,-1.5399999999999996,-1.8200000000000003,FALSE,11.245882352941175
2021,00-0034830,Hayden Hurst,TE,12,64.1,53.80999999999999,10.290000000000001,3,1.58,0.8575,1.42,FALSE,4.484166666666666
2021,00-0034838,Royce Freeman,RB,11,34.6,51.43000000000001,-16.830000000000002,0,0.9700000000000002,-1.5300000000000002,-0.9700000000000002,FALSE,4.675454545454546
2021,00-0034844,Saquon Barkley,RB,13,148.6,163.33000000000004,-14.729999999999999,4,2.98,-1.1330769230769229,1.02,FALSE,12.563846153846157
2021,00-0034845,Sony Michel,RB,21,156.49999999999997,207.45,-50.949999999999996,5,9.23,-2.426190476190476,-4.23,FALSE,9.878571428571428
2021,00-0034854,KhaDarel Hodge,WR,10,30.700000000000003,45.61,-14.910000000000002,0,1.45,-1.491,-1.45,FALSE,4.561
2021,00-0034855,Baker Mayfield,QB,14,185.28,218.42000000000002,-33.14,18,19.75,-2.367142857142857,-1.75,FALSE,15.601428571428572
2021,00-0034857,Josh Allen,QB,19,481.4599999999999,513.08,-31.620000000000005,51,58.209999999999994,-1.6642105263157898,-7.209999999999994,FALSE,27.00421052631579
2021,00-0034867,Malik Turner,WR,8,46.50000000000001,33.22,13.28,3,1.8300000000000003,1.66,1.1699999999999997,FALSE,4.1525
2021,00-0034869,Sam Darnold,QB,12,161.27999999999997,203.45000000000002,-42.170000000000016,14,18.820000000000004,-3.514166666666668,-4.820000000000004,FALSE,16.95416666666667
2021,00-0034960,Jakobi Meyers,WR,17,196.30000000000004,222.23,-25.929999999999996,2,5.17,-1.5252941176470587,-3.17,FALSE,13.07235294117647
2021,00-0034972,Alexander Mattison,RB,16,125.89999999999998,141.72,-15.819999999999997,4,4.579999999999999,-0.9887499999999998,-0.5799999999999992,FALSE,8.8575
2021,00-0034981,Foster Moreau,TE,13,85.3,83.98000000000002,1.3199999999999976,3,2.6899999999999995,0.10153846153846136,0.3100000000000005,FALSE,6.460000000000002
2021,00-0034983,Hunter Renfrow,WR,18,272.8999999999999,240.3,32.60000000000001,9,7.52,1.8111111111111116,1.4800000000000004,TRUE,13.350000000000001
2021,00-0035021,Ashton Dulin,WR,14,45.49999999999999,44.519999999999996,0.9800000000000004,2,1.7000000000000002,0.07000000000000003,0.2999999999999998,FALSE,3.1799999999999997
2021,00-0035022,Penny Hart,WR,9,12.899999999999999,19.14,-6.239999999999999,0,0.5800000000000001,-0.6933333333333332,-0.5800000000000001,FALSE,2.126666666666667
2021,00-0035126,Antoine Wesley,WR,9,57.8,68.72,-10.919999999999998,3,3.59,-1.2133333333333332,-0.5899999999999999,FALSE,7.635555555555555
2021,00-0035140,Mecole Hardman,WR,20,176.5,181.00000000000003,-4.5,4,6.17,-0.225,-2.17,FALSE,9.05
2021,00-0035208,Olamide Zaccheaus,WR,15,89.8,90.50000000000001,-0.700000000000002,3,2.6299999999999994,-0.046666666666666794,0.37000000000000055,FALSE,6.033333333333334
2021,00-0035215,Deonte Harris,WR,13,115.10000000000001,96.53,18.569999999999993,3,1.3900000000000001,1.428461538461538,1.6099999999999999,FALSE,7.4253846153846155
2021,00-0035216,Diontae Johnson,WR,17,288.8,293.89000000000004,-5.090000000000001,9,7.430000000000001,-0.2994117647058824,1.5699999999999994,FALSE,17.28764705882353
2021,00-0035217,Benny Snell,RB,14,18.2,26.229999999999997,-8.030000000000001,0,0.25000000000000006,-0.5735714285714286,-0.25000000000000006,FALSE,1.8735714285714284
2021,00-0035222,Zach Gentry,TE,11,42.99999999999999,46.74,-3.7399999999999993,0,1.36,-0.3399999999999999,-1.36,FALSE,4.249090909090909
2021,00-0035228,Kyler Murray,QB,15,301.58,337.47,-35.88999999999998,29,35.480000000000004,-2.392666666666665,-6.480000000000004,FALSE,22.498
2021,00-0035229,T.J. Hockenson,TE,12,145.3,137.46,7.840000000000003,4,2.9299999999999997,0.6533333333333337,1.0700000000000003,FALSE,11.455
2021,00-0035243,Miles Sanders,RB,13,123.00000000000003,142.86999999999998,-19.869999999999997,0,4.7700000000000005,-1.5284615384615383,-4.7700000000000005,FALSE,10.989999999999998
2021,00-0035249,Josh Oliver,TE,10,15.6,25.94,-10.34,0,0.8500000000000001,-1.034,-0.8500000000000001,FALSE,2.5940000000000003
2021,00-0035250,Devin Singletary,RB,19,237.29999999999998,239.97,-2.6699999999999986,11,10.239999999999998,-0.1405263157894736,0.7600000000000016,FALSE,12.63
2021,00-0035261,Tony Pollard,RB,16,161.19999999999996,147.77000000000004,13.430000000000007,2,3.1,0.8393750000000004,-1.1,FALSE,9.235625000000002
2021,00-0035311,Myles Gaskin,RB,17,173.60000000000002,203.63000000000002,-30.03,7,7.97,-1.7664705882352942,-0.9699999999999998,FALSE,11.978235294117649
