season,week,posteam,plays,proe
2021,14,LA,51,3.4494842530465752
2021,14,LAC,66,-3.5838365103259218
2021,14,LV,57,7.0845478459408255
2021,14,MIN,67,-4.056434033077144
2021,14,NO,65,-13.614696003496684
2021,14,NYG,64,-10.876818699762225
2021,14,NYJ,59,1.489936749813936
2021,14,PIT,65,-10.463461692516606
2021,14,SEA,58,-3.370609616154241
2021,14,SF,64,2.983417548239231
2021,14,TB,73,8.98655552978389
2021,14,TEN,62,-0.04528377565647945
2021,14,WAS,58,-7.647421801912357
2021,15,ARI,71,-0.8379304073226623
2021,15,ATL,55,2.758033356883327
2021,15,BAL,66,6.392778162703394
2021,15,BUF,59,0.792925211332618
2021,15,CAR,69,-5.868423848912374
2021,15,CHI,66,-7.0472450193130864
2021,15,CIN,48,-4.407394460091996
2021,15,CLE,53,-18.349373621760677
2021,15,DAL,65,0.28728809494240615
2021,15,DEN,68,-15.780450053074823
2021,15,DET,60,-8.928265869617475
2021,15,GB,54,7.344779620567987
2021,15,HOU,56,-6.693213845470137
2021,15,IND,49,-18.26598642736066
2021,15,JAX,62,-10.24169513294776
2021,15,KC,66,12.761101284713483
2021,15,LA,55,-5.215308381752548
2021,15,LAC,78,-4.3768182970010505
2021,15,LV,62,-0.6804111984468619
2021,15,MIA,66,-6.669946274522615
2021,15,MIN,56,-12.09105859244507
2021,15,NE,64,-3.060722444206476
2021,15,NO,58,-4.210566883457107
2021,15,NYG,60,-12.052392475306972
2021,15,NYJ,48,-6.305902575453115
2021,15,PHI,67,-6.630443859456214
2021,15,PIT,41,-1.0520070791244285
2021,15,SEA,50,-9.527150869369482
2021,15,SF,56,-6.495681298630607
2021,15,TB,69,0.06554161292916527
2021,15,TEN,74,-16.317190270166147
2021,15,WAS,52,-7.497163604085277
2021,16,ARI,64,-3.1880939146503806
2021,16,ATL,41,0.7581156564921976
2021,16,BAL,56,6.38672305004937
2021,16,BUF,74,17.585905339266823
2021,16,CAR,60,3.6190010358889912
2021,16,CHI,65,-5.97466209760078
2021,16,CIN,66,13.47699229690159
2021,16,CLE,61,-5.098112074078087
2021,16,DAL,69,10.723932411359726
2021,16,DEN,38,-7.8725336805770425
2021,16,DET,68,-17.410098695579745
2021,16,GB,57,2.093212672492928
2021,16,HOU,62,-13.794197118090057
2021,16,IND,60,-14.874913928409427
2021,16,JAX,70,-2.0424452424049333
2021,16,KC,65,-5.527705481419204
2021,16,LA,69,-1.5483902308388253
2021,16,LAC,59,1.348571479320504
2021,16,LV,61,-7.8242452173936385
2021,16,MIA,56,-5.593895785776653
2021,16,MIN,59,-1.4109891602548497
2021,16,NE,59,-10.012930252794472
2021,16,NO,43,-16.30936511034191
2021,16,NYG,71,-3.661288383980843
2021,16,NYJ,58,-12.065884602609406
2021,16,PHI,59,-4.697954225338069
2021,16,PIT,67,-6.175002322268163
2021,16,SEA,51,-7.6053437064675595
2021,16,SF,56,-0.10447856038808823
2021,16,TB,63,-4.18408102695903
2021,16,TEN,54,-9.738729452645368
2021,16,WAS,51,-6.556128812771189
2021,17,ARI,69,-1.7430885222510906
2021,17,ATL,45,-5.181588762336298
2021,17,BAL,62,-5.682266263231117
2021,17,BUF,68,-10.25991324773604
2021,17,CAR,52,-12.314802694779203
2021,17,CHI,62,5.161565974835403
2021,17,CIN,57,11.790645841443759
2021,17,CLE,58,-10.104523599147797
2021,17,DAL,57,6.324840533105935
2021,17,DEN,55,-10.887106684121184
2021,17,DET,60,-0.5624638001124338
2021,17,GB,73,12.605588699448573
2021,17,HOU,59,-5.374772366830838
2021,17,IND,53,-17.47609691799814
2021,17,JAX,44,0.11127347295935008
2021,17,KC,58,9.175777409611097
2021,17,LA,55,2.145587151700812
2021,17,LAC,64,-7.431861280929297
2021,17,LV,59,-6.616717551724404
2021,17,MIA,55,2.1585039658979954
2021,17,MIN,50,5.556090831756599
2021,17,NE,70,2.2667209325092252
2021,17,NO,52,-6.272262019606711
2021,17,NYG,51,-38.82024317395453
2021,17,NYJ,59,1.8116799451537102
2021,17,PHI,59,-8.784932908365317
2021,17,PIT,76,3.3762411557530236
2021,17,SEA,68,-5.623271431335597
2021,17,SF,60,-14.301514358570145
2021,17,TB,71,-1.7752234784649823
2021,17,TEN,58,-17.721086573497978
2021,17,WAS,57,-0.661388510151939
2021,18,ARI,67,-0.015209643031266484
2021,18,ATL,45,2.586894498931036
2021,18,BAL,68,-7.715548311962794
2021,18,BUF,76,2.2591068948570214
2021,18,CAR,68,5.957507846110022
2021,18,CHI,74,2.3827510306964284
2021,18,CIN,48,-4.308770410716534
2021,18,CLE,64,-16.651808912865818
2021,18,DAL,57,-10.109086857553084
2021,18,DEN,53,-8.250919124990164
2021,18,DET,57,-4.342055373024523
2021,18,GB,63,-3.2072905273664354
2021,18,HOU,54,3.239916016658151
2021,18,IND,48,-4.189270144949364
2021,18,JAX,60,0.2001015034814646
2021,18,KC,71,13.142077288997033
2021,18,LA,59,-11.085943277862153
2021,18,LAC,86,2.767363675805057
2021,18,LV,71,-7.2958010603004775
2021,18,MIA,65,-10.093422669630792
2021,18,MIN,43,-8.022706219276731
2021,18,NE,57,-10.06751486606764
2021,18,NO,69,-16.768888708042056
2021,18,NYG,56,-11.734345475477848
2021,18,NYJ,37,-6.117316113935933
2021,18,PHI,67,-11.691968921405149
2021,18,PIT,71,-3.5949495896486994
2021,18,SEA,55,-10.014866041866199
2021,18,SF,63,-15.009700495099255
2021,18,TB,58,14.892181259547833
2021,18,TEN,62,-10.511972635023037
2021,18,WAS,56,-16.551225492730747
2022,1,ARI,61,-3.0121586850432203
2022,1,ATL,70,-2.2586654233080927
2022,1,BAL,49,6.465396680393987
2022,1,BUF,55,8.879223655570655
2022,1,CAR,45,-5.025115940305902
2022,1,CHI,51,-18.096911045266157
2022,1,CIN,88,-2.341681718826294
2022,1,CLE,71,-14.874636875072
2022,1,DAL,59,-6.688315029871661
2022,1,DEN,62,2.378163895299379
2022,1,DET,64,-8.593851700425148
2022,1,GB,55,4.265085187825257
2022,1,HOU,64,-1.781471841968596
2022,1,IND,88,-7.923883301290613
2022,1,JAX,61,3.617117444022755
2022,1,KC,66,10.228167530713673
2022,1,LA,59,-3.1860950134568244
2022,1,LAC,63,2.1811419654460207
2022,1,LV,51,5.5485647098690745
2022,1,MIA,54,13.004450289601554
2022,1,MIN,60,4.297387320548296
2022,1,NE,51,-5.923499838978619
2022,1,NO,53,-3.643749991677825
2022,1,NYG,55,-18.98833659562197
2022,1,NYJ,76,4.7199719830562925
2022,1,PHI,70,2.7159028713192424
2022,1,PIT,58,6.208295619179449
2022,1,SEA,44,8.492082492871722
2022,1,SF,65,-20.396226438192212
2022,1,TB,58,-4.991362308119863
2022,1,TEN,58,-6.296642021886212
2022,1,WAS,68,9.357397647245879
2022,2,ARI,79,-4.159519623352004
2022,2,ATL,54,-10.701120920755237
2022,2,BAL,54,0.4323860009511016
2022,2,BUF,62,17.621606047595677
2022,2,CAR,52,3.2283501556286565
2022,2,CHI,38,-31.092991013275938
2022,2,CIN,61,-6.7785972943071755
2022,2,CLE,63,-4.681458729245352
2022,2,DAL,57,-9.366281879575622
2022,2,DEN,61,-3.335531251352364
2022,2,DET,56,5.901421603214507
2022,2,GB,62,-10.384750744748523
2022,2,HOU,55,8.253339799967641
2022,2,IND,43,-4.469750301782483
2022,2,JAX,66,-5.074761632942798
2022,2,KC,51,14.86791121024712
2022,2,LA,62,6.486462909848479
2022,2,LAC,71,10.214771204431338
2022,2,LV,60,4.372643977403645
2022,2,MIA,68,5.762933490469202
2022,2,MIN,57,11.014316688504133
2022,2,NE,63,0.40538160810397184
2022,2,NO,60,-1.2979623178641209
2022,2,NYG,65,5.185918521422639
2022,2,NYJ,64,-4.317195736803114
2022,2,PHI,65,-0.4057077031869083
2022,2,PIT,56,-1.7279615891831357
2022,2,SEA,45,-2.8809083832634808
2022,2,SF,69,-19.519369617320486
2022,2,TB,62,-4.291269237235717
2022,2,TEN,51,-10.895239868584806
2022,2,WAS,69,-0.003079767676350542
2022,3,ARI,79,3.12185945767387
2022,3,ATL,49,-6.8661064745820175
2022,3,BAL,52,1.1536691337823979
2022,3,BUF,85,12.844254812773503
2022,3,CAR,56,-4.332191157819959
2022,3,CHI,55,-23.345936238765702
2022,3,CIN,62,8.479036018252328
2022,3,CLE,69,-8.915468208167853
2022,3,DAL,59,-1.351661790730585
2022,3,DEN,64,-7.029317319393158
2022,3,DET,75,0.392061889171591
2022,3,GB,59,0.40432964846240926
2022,3,HOU,56,0.3004846030048247
2022,3,IND,63,-0.6864565705495984
2022,3,JAX,74,4.721732095286657
2022,3,KC,60,9.155280714233694
2022,3,LA,43,2.133610290150323
2022,3,LAC,57,7.471681686869847
2022,3,LV,65,-0.28063829128561757
2022,3,MIA,37,1.3835910405661789
2022,3,MIN,64,-3.5576762864366174
2022,3,NE,61,-0.9147968937138762
2022,3,NO,63,-5.594977405336154
2022,3,NYG,62,3.096852283323981
2022,3,NYJ,72,-1.0056616117556705
2022,3,PHI,63,3.10809405904916
2022,3,PIT,54,-7.334639242401797
2022,3,SEA,67,-0.2778343967537067
2022,3,SF,48,0.5087626166641712
2022,3,TB,56,4.5035398432186735
2022,3,TEN,52,-3.031247940201043
2022,3,WAS,66,2.4853470650585963
2022,4,ARI,67,-2.8823135003670064
2022,4,ATL,51,-19.843400430445605
2022,4,BAL,61,1.663107657041718
2022,4,BUF,59,6.983116925772947
2022,4,CAR,50,8.337334215641013
2022,4,CHI,54,-14.617087829996011
2022,4,CIN,59,5.058812084844533
2022,4,CLE,70,-9.819880702665873
2022,4,DAL,56,-7.5336583291313435
2022,4,DEN,45,-9.092347489462938
2022,4,DET,67,-11.81451291290685
2022,4,GB,70,-9.144450277090066
2022,4,HOU,49,0.5472934975916055
2022,4,IND,60,-4.829874485731089
2022,4,JAX,42,-7.259084284305562
2022,4,KC,74,10.110389859088375
2022,4,LA,66,5.4334836927327546
2022,4,LAC,62,-1.531213185479563
2022,4,LV,70,-3.2635451746838573
2022,4,MIA,59,-5.3213842339434825
2022,4,MIN,64,-2.299597137607634
2022,4,NE,54,-18.7932126775936
2022,4,NO,56,-11.312131903001232
2022,4,NYG,60,-22.283950354903904
2022,4,NYJ,66,-12.447614877512992
2022,4,PHI,73,-17.53681480680425
2022,4,PIT,57,-9.13182680021254
2022,4,SEA,61,-2.2534950956946687
2022,4,SF,49,-1.5670378597414936
2022,4,TB,58,16.60330444574357
2022,4,TEN,46,-3.5583446612176717
2022,4,WAS,69,-10.746367081351904
2022,5,ARI,66,-8.212155510078766
2022,5,ATL,57,-17.232461678877232
2022,5,BAL,59,-1.7006910705970713
2022,5,BUF,51,21.255131796294556
2022,5,CAR,60,-3.3747324347495833
2022,5,CHI,46,-10.688908527726737
2022,5,CIN,56,-2.75836445923362
2022,5,CLE,65,-7.693718591561661
2022,5,DAL,48,-18.416915996931493
2022,5,DEN,65,7.807573102987764
2022,5,DET,61,-6.949844638832248
2022,5,GB,59,0.8257454734737268
2022,5,HOU,54,-11.812655310387992
2022,5,IND,66,-7.460579930832889
2022,5,JAX,72,-2.0381391876273525
2022,5,KC,66,11.700216387257424
2022,5,LA,59,-0.7077088295402878
2022,5,LAC,66,0.07216069057132124
2022,5,LV,55,-8.801707611842613
2022,5,MIA,60,-10.969188412030517
2022,5,MIN,71,-0.8790387653968779
2022,5,NE,54,-9.229454887961897
2022,5,NO,69,-21.089263767867845
2022,5,NYG,55,-6.492393518036044
2022,5,NYJ,51,-6.816376059078716
2022,5,PHI,68,6.250526821788638
2022,5,PIT,69,5.219221244687599
2022,5,SEA,47,-5.85251342743004
2022,5,SF,57,-2.3837080650162545
2022,5,TB,73,19.02680441941298
2022,5,TEN,57,-16.472584414377557
2022,5,WAS,54,5.069478132106653
2022,6,ARI,65,-9.359446580593367
2022,6,ATL,54,-21.062616062247113
2022,6,BAL,56,1.1055584464754187
2022,6,BUF,69,4.440297326747922
2022,6,CAR,41,-18.190980684466453
2022,6,CHI,64,-10.19546827301383
2022,6,CIN,51,18.399327964174983
2022,6,CLE,64,-2.6141337119042873
2022,6,DAL,64,-9.190621296875179
2022,6,DEN,51,-4.910516622019722
2022,6,GB,65,0.5161229922221455
2022,6,IND,76,8.196119611200514
2022,6,JAX,55,-11.308743357658363
2022,6,KC,58,14.00006395475616
2022,6,LA,60,-0.11106276884678135
2022,6,LAC,81,6.859396398067464
2022,6,MIA,68,7.172104617690367
2022,6,MIN,46,10.669218254802004
2022,6,NE,60,3.0596960956851715
2022,6,NO,70,-11.583316028118107
2022,6,NYG,55,-13.757503439079654
2022,6,NYJ,48,-7.970016744608688
2022,6,PHI,63,-10.657219990851402
2022,6,PIT,57,-1.4059878166830408
2022,6,SEA,61,2.6641937644510727
2022,6,SF,57,5.249991646984187
2022,6,TB,66,-3.219713993144735
2022,6,WAS,51,-12.667709968838043
2022,7,ARI,59,-1.5013886836625745
2022,7,ATL,42,-23.283786078294135
2022,7,BAL,59,-22.502074668468055
2022,7,CAR,49,-9.03183703823965
2022,7,CHI,65,-18.544960795686823
2022,7,CIN,62,20.300596994498054
2022,7,CLE,51,-9.762036478986902
2022,7,DAL,55,-2.1147185225378227
2022,7,DEN,74,-1.127660979290268
2022,7,DET,51,-7.562375536151944
2022,7,GB,46,7.0920957495337
2022,7,HOU,64,-2.3100266698747873
2022,7,IND,61,6.501859328785898
2022,7,JAX,66,1.969604510249523
2022,7,KC,54,10.14328334066603
2022,7,LAC,66,6.2634371898390935
2022,7,LV,52,-8.23058652190064
2022,7,MIA,61,0.5779362604266591
2022,7,NE,46,-4.599668992602323
2022,7,NO,70,1.6243257480007989
2022,7,NYG,69,-7.525941454198004
2022,7,NYJ,49,-0.16083464178505702
2022,7,PIT,66,1.8374212989301197
2022,7,SEA,59,-3.713299315107088
2022,7,SF,66,2.7753777801990287
2022,7,TB,65,11.157693427342618
2022,7,TEN,53,-15.304393915213533
2022,7,WAS,71,-8.15131028353332
2022,8,ARI,66,1.6978870738636465
2022,8,ATL,64,-14.931197906844318
2022,8,BAL,68,0.3432775464127902
2022,8,BUF,51,7.402130099488247
2022,8,CAR,73,-15.636721906596662
2022,8,CHI,69,-30.344416827395314
2022,8,CIN,45,8.9023526509603
2022,8,CLE,65,-16.213024132526872
2022,8,DAL,54,-1.8140008604084934
2022,8,DEN,57,-0.40098138218906954
2022,8,DET,56,4.066713340580453
2022,8,GB,61,-16.59284925363106
2022,8,HOU,47,-4.67373487797188
2022,8,IND,51,-9.752356684675402
2022,8,JAX,63,-5.770475665728247
2022,8,LA,53,2.8243451748254045
2022,8,LV,51,1.0669621182422984
2022,8,MIA,59,3.791684884641122
2022,8,MIN,65,3.3507291743388623
2022,8,NE,66,-2.251274782148305
2022,8,NO,63,-4.860834907444694
2022,8,NYG,59,-14.406180356518728
2022,8,NYJ,56,1.2841566864933207
2022,8,PHI,49,11.575794280791762
2022,8,PIT,64,6.4283018466085196
2022,8,SEA,58,13.307408750827987
2022,8,SF,49,-1.6627776911672498
2022,8,TB,59,6.847016185016974
2022,8,TEN,54,-39.31929557411758
2022,8,WAS,59,-3.7338285122887727
2022,9,ARI,56,-6.619260939104188
2022,9,ATL,58,-9.327837670671551
2022,9,BAL,62,-10.286058864045561
2022,9,BUF,56,2.022380541477853
2022,9,CAR,48,-5.082204254964995
2022,9,CHI,68,-12.34734641278491
2022,9,CIN,68,-2.291607791010042
2022,9,DET,57,-10.202292601267516
2022,9,GB,68,3.644905370824447
2022,9,HOU,54,-17.969538326616657
2022,9,IND,51,-2.6697221339917587
2022,9,JAX,66,-4.985294959536057
2022,9,KC,88,18.989246795800575
2022,9,LA,50,-5.826328217983212
2022,9,LAC,67,-1.1559463258999259
2022,9,LV,55,-4.747408601370706
2022,9,MIA,50,0.5791359543800612
2022,9,MIN,63,2.543167083982445
2022,9,NE,57,-2.5359500395624512
2022,9,NO,45,-4.120343393749659
2022,9,NYJ,58,-8.026542026421101
2022,9,PHI,57,-2.8797146521116757
2022,9,SEA,66,-2.1560985030549706
2022,9,TB,77,0.7344852407257574
2022,9,TEN,44,-22.85238463770259
2022,9,WAS,57,-6.600203064450039
2022,10,ARI,62,3.189830409903671
2022,10,ATL,54,-16.90305212029707
2022,10,BUF,70,8.884700259992083
2022,10,CAR,63,-23.907369357489394
2022,10,CHI,55,-15.99055742675607
2022,10,CLE,58,1.1781497248287809
2022,10,DAL,77,-3.33429137607677
2022,10,DEN,66,-1.0046687315811154
2022,10,DET,56,-9.720416939152143
2022,10,GB,58,-24.766834311444196
2022,10,HOU,56,-6.569416501692382
2022,10,IND,58,-7.619222176486085
2022,10,JAX,56,5.460844455020775
2022,10,KC,61,14.688081788967844
2022,10,LA,56,-8.281661197543166
2022,10,LAC,53,6.917739139412948
2022,10,LV,63,-8.400470018386807
2022,10,MIA,63,3.0501710635329027
2022,10,MIN,74,4.307478867672565
2022,10,NO,43,-4.781153590180153
2022,10,NYG,63,-22.338706030259086
2022,10,PHI,46,-2.9107652280641827
2022,10,PIT,72,-2.9906120668682536
2022,10,SEA,48,14.289044464627887
2022,10,SF,68,-13.976972144754463
2022,10,TB,68,-8.727645238532771
2022,10,TEN,59,-4.189803587051721
2022,10,WAS,74,-16.422313502108764
2022,11,ARI,68,-2.123068623683011
2022,11,ATL,48,-11.568342413132404
2022,11,BAL,62,-5.3254485851334294
2022,11,BUF,60,-8.912500496953758
2022,11,CAR,50,1.5604932904243474
2022,11,CHI,62,-20.949830715694738
2022,11,CIN,61,9.148786473469638
2022,11,CLE,66,-0.5552471135601755
2022,11,DAL,70,-3.55236935828413
2022,11,DEN,59,-4.007432672937073
2022,11,DET,60,-5.045780111104276
2022,11,GB,59,-3.7672922015190125
2022,11,HOU,48,2.064699213951815
2022,11,IND,58,-8.114766380910188
2022,11,KC,60,-1.220973903934186
2022,11,LA,57,-17.258458859042147
2022,11,LAC,60,-0.7135125746329574
2022,11,LV,61,-6.109876197869635
2022,11,MIN,47,-7.201729556347447
2022,11,NE,53,-12.063290431814355
2022,11,NO,50,5.075293716043195
2022,11,NYG,71,-5.249581769318679
2022,11,NYJ,45,-13.238096369637365
2022,11,PHI,56,-15.9485657034176
2022,11,PIT,66,-8.756586051348503
2022,11,SF,55,-1.9334349578077115
2022,11,TEN,58,-0.7366547361016273
2022,11,WAS,67,-11.958255802295115
2022,12,ARI,63,-10.703496729570727
2022,12,ATL,54,-19.282278694488404
2022,12,BAL,67,-0.012856165864527647
2022,12,BUF,71,2.527133050099184
2022,12,CAR,64,-19.828083872562274
2022,12,CHI,53,-18.45042995124495
2022,12,CIN,61,9.67566270808704
2022,12,CLE,71,-15.447555639794198
2022,12,DAL,68,-12.772061232039134
2022,12,DEN,54,-4.160147243075906
2022,12,DET,66,-2.862485633655032
2022,12,GB,45,-9.196738368935042
2022,12,HOU,55,5.628192316402092
2022,12,IND,59,-5.350406973038691
2022,12,JAX,58,-2.4091097815283513
2022,12,KC,72,8.686280726558593
2022,12,LA,51,-17.762250993766028
2022,12,LAC,60,16.78600147366526
2022,12,LV,76,-11.680824584082538
2022,12,MIA,63,8.409276468649763
2022,12,MIN,64,4.395611153449863
2022,12,NE,51,6.330580746426284
2022,12,NO,52,4.4545042113615985
2022,12,NYG,53,-7.597985188916024
2022,12,NYJ,59,-5.876485889745958
2022,12,PHI,76,-12.262317768641223
2022,12,PIT,64,-7.371876831166446
2022,12,SEA,59,8.616634597212547
2022,12,SF,64,-1.6201978258322924
2022,12,TB,63,5.9233250362532575
2022,12,TEN,55,-2.4081616510044257
2022,12,WAS,59,-14.354788972917227
2022,13,ATL,52,-19.707433134317398
2022,13,BAL,64,-5.069390218704939
2022,13,BUF,66,-4.536118821212776
2022,13,CHI,49,-6.4100137170480025
2022,13,CIN,63,1.2962884491398263
2022,13,CLE,57,-15.835635324842078
2022,13,DAL,65,-10.312744969358823
2022,13,DEN,50,-11.882089138031043
2022,13,DET,70,11.099043520433582
2022,13,GB,62,-10.928612274508275
2022,13,HOU,62,0.8402273299232821
2022,13,IND,66,-7.672762961098667
2022,13,JAX,54,3.9878983740453067
2022,13,KC,52,-1.5289167801921244
2022,13,LA,59,-7.344862944998964
2022,13,LAC,68,0.8935615420341381
2022,13,LV,59,-2.8020855860185323
2022,13,MIA,42,22.442561636368442
2022,13,MIN,62,-1.8901808367621897
2022,13,NE,50,-0.9190850555896857
2022,13,NO,54,-2.0917045849340843
2022,13,NYG,58,-8.94767441626253
2022,13,NYJ,82,2.0070816685513915
2022,13,PHI,65,10.248692041406294
2022,13,PIT,64,-4.245694994460791
2022,13,SEA,60,7.774948750933008
2022,13,SF,72,-1.9789975653919933
2022,13,TB,73,0.748615007694442
2022,13,TEN,47,-7.885553164685044
2022,13,WAS,76,-10.036650476487063
2022,14,ARI,63,4.511584057694407
2022,14,BAL,55,-13.681667135520453
2022,14,BUF,50,-1.0575377568602384
2022,14,CAR,69,-10.292544205119642
2022,14,CIN,56,4.304445548249147
2022,14,CLE,67,-3.4285481963584497
2022,14,DAL,69,-6.829960406690394
2022,14,DEN,63,1.4321364580638485
2022,14,DET,69,2.0877261011712944
2022,14,HOU,63,-18.609133173549015
2022,14,JAX,67,7.23315822099575
2022,14,KC,62,14.915605928869002
2022,14,LA,55,-4.936960285360148
2022,14,LAC,72,13.837974021832167
2022,14,LV,58,-20.76355897147077
2022,14,MIA,47,-3.30176486613899
2022,14,MIN,59,1.9908328177565382
2022,14,NE,53,7.303233184623248
2022,14,NYG,57,-3.876921011690526
2022,14,NYJ,69,-1.831925390423228
2022,14,PHI,61,1.1528746759305042
2022,14,PIT,51,-0.7934751171691623
2022,14,SEA,50,2.9159290194511356
2022,14,SF,58,-9.811838151052077
2022,14,TB,73,8.100209272887637
2022,14,TEN,59,-2.6686911108130373
2022,15,ARI,57,-3.898150931324862
2022,15,ATL,66,-21.98516035621812
2022,15,BAL,58,-13.72892581697165
2022,15,BUF,69,-2.6266445716222053
2022,15,CAR,38,-13.727794273903504
2022,15,CHI,51,-9.345979725613308
2022,15,CIN,59,12.774285383648776
2022,15,CLE,58,1.5185563150664771
2022,15,DAL,71,-11.70315723603882
2022,15,DEN,58,-7.406753943911926
2022,15,DET,66,-4.774190688675128
2022,15,GB,62,2.5066097236929097
2022,15,HOU,55,-1.3064930113879325
2022,15,IND,75,-5.287345727284737
2022,15,JAX,69,-1.0900745573250825
2022,15,KC,75,-0.5916630625724895
2022,15,LA,38,-13.061867732750754
2022,15,LAC,64,0.501717091538012
2022,15,LV,61,-7.47572764998573
2022,15,MIA,56,1.9940882389034686
2022,15,MIN,79,-1.9403646075273118
2022,15,NE,63,-10.435370817070911
2022,15,NO,52,-12.163979194771768
2022,15,NYG,59,3.5575058753207323
2022,15,NYJ,57,-2.071295547903651
2022,15,PHI,69,-1.37543686922047
2022,15,PIT,66,-14.756540107456157
2022,15,SEA,58,5.664493040791873
2022,15,SF,57,-1.1091748089120945
2022,15,TB,70,7.546885843787898
2022,15,TEN,52,-14.54690373860872
2022,15,WAS,55,-12.981355867602574
2022,16,ARI,72,-1.1189579756723966
2022,16,ATL,66,-17.462301163962422
2022,16,BAL,49,-19.36228908598422
2022,16,BUF,58,-1.5817532187392236
2022,16,CAR,64,-15.805865975562483
2022,16,CHI,56,-14.868027184690769
2022,16,CIN,76,13.258093262189286
2022,16,CLE,65,-24.161592423915877
2022,16,DAL,64,-3.8046248024329543
2022,16,DEN,56,-11.415854256067936
2022,16,DET,60,1.7221468190352307
2022,16,GB,60,7.958633812765292
2022,16,HOU,62,-3.045158845282381
2022,16,IND,43,-0.8320968858031352
2022,16,JAX,67,-1.858299364572158
2022,16,KC,50,7.465997010469461
2022,16,LA,63,-2.643858937044008
2022,16,LAC,60,-4.770120109120979
2022,16,LV,49,-2.0838275247690774
2022,16,MIA,43,-5.553172511416793
2022,16,MIN,66,11.912224577231822
2022,16,NE,48,-0.33903665219743306
2022,16,NO,53,-31.124095843648025
2022,16,NYG,64,7.624875986948609
2022,16,NYJ,53,-7.509419434475451
2022,16,PHI,68,-8.234284292249129
2022,16,PIT,66,-5.866763097318706
2022,16,SEA,71,-14.253201451100095
2022,16,SF,48,-4.2311578678587924
2022,16,TB,77,1.593708953300077
2022,16,TEN,54,-27.17983088007682
2022,16,WAS,68,-18.067961964098888
2022,17,ARI,67,-1.149932484128613
2022,17,ATL,59,-13.501208843821221
2022,17,BAL,48,-20.61842742065587
2022,17,CAR,57,3.239433885666332
2022,17,CHI,43,-11.74598731273827
2022,17,CLE,45,-8.179288879036905
2022,17,DAL,73,0.1296335244424074
2022,17,DEN,62,-1.5034176889927142
2022,17,DET,65,-7.24725020619541
2022,17,GB,58,-4.146204323604175
2022,17,HOU,65,2.301067045101768
2022,17,IND,54,-21.04083961910672
2022,17,JAX,58,-1.733974328842658
2022,17,KC,58,22.716264779968498
2022,17,LA,44,-14.143712141297076
2022,17,LAC,62,-3.240030457175558
2022,17,LV,66,-2.7527081243919893
2022,17,MIA,67,-6.67527731674824
2022,17,MIN,55,-4.246591952714029
2022,17,NE,52,5.908973099520553
2022,17,NO,57,-11.942528632649175
2022,17,NYG,61,-7.725315650955533
2022,17,NYJ,63,2.143674331998091
2022,17,PHI,47,-3.1255060370932175
2022,17,PIT,66,-21.139018373055883
2022,17,SEA,67,-2.020275731807314
2022,17,SF,60,-1.143052900830921
2022,17,TB,72,8.79427907057102
2022,17,TEN,63,-10.692486852880478
2022,17,WAS,65,-21.949315254504874
2022,18,ARI,46,-2.226204263127385
2022,18,ATL,65,-8.562245827454774
2022,18,BAL,69,-9.432032877120456
2022,18,BUF,53,9.247107838965796
2022,18,CAR,56,-31.676582433283308
2022,18,CHI,48,-7.022556724647688
2022,18,CIN,62,14.409974115269808
2022,18,CLE,50,-5.809181034564981
2022,18,DAL,65,-13.72989145609045
2022,18,DEN,60,-11.818917964895547
2022,18,DET,58,1.1587205375062748
2022,18,GB,55,-5.457693595777857
2022,18,HOU,64,-3.6457172129303217
2022,18,IND,68,-6.759669938508228
2022,18,JAX,44,8.136990530924349
2022,18,KC,52,8.12995452433823
2022,18,LA,53,-9.196795312301143
2022,18,LAC,66,1.3199720870364695
2022,18,LV,61,5.515901817650082
2022,18,MIA,63,-13.240482078658221
2022,18,MIN,71,0.1914192909296064
2022,18,NE,63,6.0448722943427295
2022,18,NO,57,-18.339022105200254
2022,18,NYG,62,-3.2155592595377147
2022,18,NYJ,53,-9.159493193311485
2022,18,PHI,65,3.154654502868659
2022,18,PIT,67,-9.607011691403006
2022,18,SEA,66,-7.41777528416031
2022,18,SF,57,-13.210122993117906
2022,18,TB,54,-2.0204337382758286
2022,18,TEN,68,-19.638584444628016
2022,18,WAS,59,-14.720158354710739
2023,1,ARI,55,-12.265545563264302
2023,1,ATL,43,-16.239432721983576
2023,1,BAL,55,-6.2511337209831375
2023,1,BUF,62,3.392148690838981
2023,1,CAR,70,-10.021191665104457
2023,1,CHI,68,-6.589781558688978
2023,1,CIN,50,-4.6808108091354494
2023,1,CLE,70,-11.66027475148439
2023,1,DAL,55,-5.8145509795709485
2023,1,DEN,55,-0.5544752966273658
2023,1,DET,65,-7.116345625657294
2023,1,GB,59,-5.426320152641323
2023,1,HOU,66,-2.978560983231593
2023,1,IND,65,-2.087774597681469
2023,1,JAX,66,-3.592148869100842
2023,1,KC,62,12.178549819415597
2023,1,LA,78,-3.231258265292014
2023,1,LAC,73,-8.248633207523637
2023,1,LV,51,-0.4586070191626379
2023,1,MIA,63,10.554452122203905
2023,1,MIN,61,7.540114834660394
2023,1,NE,77,0.2590931855239065
2023,1,NO,58,-3.9558830060835493
2023,1,NYG,58,-4.607565752391141
2023,1,NYJ,48,-12.669596510628844
2023,1,PHI,57,3.6180543402830945
2023,1,PIT,55,6.738201163031854
2023,1,SEA,44,-0.866444713690051
