season,receiver_player_id,receiver_full_name,receiver_position,posteam,targets,adot,deep_share,rz_targets,ez_targets,catchable
2021,00-0032104,Ameer Abdullah,RB,CAR,49,0.8367346938775511,0,7,2,0.7610468785373532
2021,00-0032128,Chris Conley,WR,HOU,37,9.189189189189188,0.13513513513513514,1,0,0.6689072013706774
2021,00-0032134,C.J. Uzomah,TE,CIN,81,4.432098765432099,0.024691358024691357,10,4,0.7374568585260415
2021,00-0032141,Geoff Swaim,TE,TEN,40,3.65,0,8,4,0.7404288969933986
2021,00-0032144,Melvin Gordon,RB,DEN,38,0.3157894736842104,0,8,3,0.75474671705773
2021,00-0032187,David Johnson,RB,HOU,42,2.0714285714285716,0.023809523809523808,7,5,0.7341270858333224
2021,00-0032200,Ty Montgomery,WR,NO,26,1.7692307692307692,0.038461538461538464,2,2,0.7723068377146354
2021,00-0032211,Tyler Lockett,WR,SEA,108,14.481481481481481,0.3055555555555556,8,3,0.5938876538916871
2021,00-0032214,Tyler Kroft,TE,NYJ,25,5.76,0.04,2,1,0.7288928639888763
2021,00-0032355,Chester Rogers,WR,TEN,45,6.911111111111111,0.08888888888888889,5,3,0.701807787683275
2021,00-0032385,Sterling Shepard,WR,NYG,53,7.622641509433963,0.05660377358490566,9,3,0.6771240341213515
2021,00-0032392,Austin Hooper,TE,CLE,62,5.322580645161291,0.03225806451612903,13,6,0.7345605949240346
2021,00-0032398,Chris Moore,WR,HOU,22,4.090909090909092,0.09090909090909091,2,0,0.730428743768822
2021,00-0032464,Kalif Raymond,WR,DET,71,10.211267605633804,0.18309859154929578,6,3,0.6643915866882029
2021,00-0032602,J.D. McKissic,RB,WAS,54,0.6111111111111112,0.018518518518518517,4,3,0.7848640310543555
2021,00-0032688,Robby Anderson,WR,CAR,110,10.509090909090908,0.17272727272727273,8,5,0.630618510463021
2021,00-0032764,Derrick Henry,RB,TEN,20,-0.1500000000000002,0,2,0,0.8351333945989609
2021,00-0032775,Demarcus Robinson,WR,KC,50,9.9,0.18,4,1,0.6678564012050628
2021,00-0032778,Tajae Sharpe,WR,ATL,37,9.378378378378379,0.08108108108108109,5,2,0.6404580695403589
2021,00-0032951,Laquon Treadwell,WR,JAX,51,12.019607843137255,0.11764705882352941,6,4,0.611267711017646
2021,00-0032972,Devontae Booker,RB,NYG,45,-0.1777777777777779,0,2,2,0.7858873844146729
2021,00-0032977,Rashard Higgins,WR,CLE,47,11.48936170212766,0.1276595744680851,5,2,0.6222581352959288
2021,00-0033009,Tyler Boyd,WR,CIN,115,7.121739130434783,0.06956521739130435,12,6,0.6939809511537137
2021,00-0033040,Tyreek Hill,WR,KC,187,10.074866310160425,0.15508021390374332,32,12,0.6804186521685697
2021,00-0033045,Ezekiel Elliott,RB,DAL,69,0.3188405797101452,0,17,5,0.7770660122235615
2021,00-0033090,Hunter Henry,TE,NE,79,9.911392405063292,0.11392405063291139,19,10,0.603268169904057
2021,00-0033110,Tyler Higbee,TE,LA,99,5.666666666666667,0.06060606060606061,21,10,0.7275219168325867
2021,00-0033118,Kenyan Drake,RB,LV,40,1.7750000000000006,0.075,6,0,0.7837076656520366
