season,player_id,full_name,position,opps_rec,opps_rush,ep_total_rec,ep_total_rush,ep_per_opp_rec,ep_per_opp_rush
2025,00-0038558,Darnell Washington,TE,44,NA,99.50833532058448,NA,2.261553075467829,NA
2025,00-0038559,Michael Wilson,WR,127,NA,248.86280486722524,NA,1.9595496446238208,NA
2025,00-0038563,Tre Tucker,WR,92,NA,199.5634783540154,NA,2.169168242978428,NA
2025,00-0038597,Chase Brown,RB,89,233,198.22963771382626,580.6371796935708,2.227299300155351,2.492005063062536
2025,00-0038606,Parker Washington,WR,97,NA,187.45124433544675,NA,1.9324870550046056,NA
2025,00-0038608,Kayshon Boutte,WR,46,NA,81.02200447389623,NA,1.7613479233455702,NA
2025,00-0038611,Chris Rodriguez Jr.,RB,NA,112,NA,336.9581964807003,NA,3.0085553257205384
2025,00-0038618,Xavier Hutchinson,WR,57,NA,129.56102818596992,NA,2.2730004944907005,NA
2025,00-0038619,Andrei Iosivas,WR,58,NA,116.35533144802321,NA,2.0061264042762623,NA
2025,00-0038621,DeMario Douglas,WR,46,NA,93.94660016184207,NA,2.042317394822654,NA
2025,00-0038705,Emari Demercado,RB,NA,44,NA,104.20727277550031,NA,2.368347108534098
2025,00-0038797,Emanuel Wilson,RB,NA,125,NA,325.48207549756626,NA,2.60385660398053
2025,00-0038933,Dalton Kincaid,TE,50,NA,106.86396569157648,NA,2.1372793138315296,NA
2025,00-0038935,Brenton Strange,TE,60,NA,129.35104967351072,NA,2.1558508278918453,NA
2025,00-0038951,Sean Tucker,RB,NA,86,NA,242.98412297322648,NA,2.8253967787584475
2025,00-0038976,Marvin Mims Jr.,WR,51,NA,86.77307637949707,NA,1.7014328701862171,NA
2025,00-0038994,Jordan Addison,WR,79,NA,180.65791245596483,NA,2.286809018429935,NA
2025,00-0038996,Tucker Kraft,TE,44,NA,110.68536572525045,NA,2.515576493755692,NA
2025,00-0038997,Josh Downs,WR,88,NA,180.67637365395785,NA,2.0531406097040668,NA
2025,00-0039032,Tyjae Spears,RB,50,72,83.95773503370583,182.17870709692943,1.6791547006741165,2.530259820790687
2025,00-0039040,De'Von Achane,RB,85,238,157.84525170052075,545.6810974204564,1.857002961182597,2.2927777202540183
2025,00-0039064,Zay Flowers,WR,119,NA,216.30932955969172,NA,1.8177254584848044,NA
2025,00-0039065,Sam LaPorta,TE,49,NA,103.28622709150659,NA,2.1078821855409506,NA
2025,00-0039066,Michael Mayer,TE,50,NA,95.61326285032555,NA,1.9122652570065113,NA
2025,00-0039067,Rashee Rice,WR,79,NA,178.15700903149252,NA,2.255152013056867,NA
2025,00-0039075,Puka Nacua,WR,166,NA,349.2300951361249,NA,2.1037957538320775,NA
2025,00-0039139,Jahmyr Gibbs,RB,94,243,195.85192163902684,665.6891613412299,2.083531081266243,2.7394615693054734
2025,00-0039150,Bryce Young,QB,NA,54,NA,105.09137513284804,NA,1.9461365765342231
2025,00-0039163,C.J. Stroud,QB,NA,48,NA,94.56789407535689,NA,1.9701644599032686
2025,00-0039165,Zach Charbonnet,RB,NA,185,NA,533.0709029355638,NA,2.881464340192237
2025,00-0039338,Brock Bowers,TE,87,NA,182.00830752532045,NA,2.0920495117852926,NA
2025,00-0039342,Xavier Legette,WR,64,NA,143.5992683673976,NA,2.2437385682405875,NA
2025,00-0039361,Bucky Irving,RB,NA,173,NA,403.99876235966804,NA,2.335252961616578
2025,00-0039373,Audric Estimé,RB,NA,46,NA,111.13316530786688,NA,2.4159383762579756
2025,00-0039384,Tyrone Tracy Jr.,RB,48,176,102.90566460066475,424.124002988945,2.143868012513849,2.4097954715280974
2025,00-0039391,Kimani Vidal,RB,NA,155,NA,423.1934515054454,NA,2.7302803322931948
2025,00-0039405,Jawhar Jordan,RB,NA,43,NA,106.5139907769044,NA,2.477069552951265
2025,00-0039410,Ryan Flournoy,WR,56,NA,108.61909052799456,NA,1.9396266165713314,NA
2025,00-0039424,Devaughn Vele,WR,40,NA,73.15020233612438,NA,1.8287550584031098,NA
2025,00-0039491,Jalen Coker,WR,45,NA,78.39508800019371,NA,1.7421130666709712,NA
2025,00-0039732,Bo Nix,QB,NA,83,NA,158.04188703070395,NA,1.9041191208518549
2025,00-0039738,Blake Corum,RB,NA,145,NA,438.70247513326467,NA,3.025534311263894
2025,00-0039793,AJ Barner,TE,68,NA,151.97314126446145,NA,2.2348991362420803,NA
2025,00-0039798,Isaiah Davis,RB,NA,43,NA,115.9329832464282,NA,2.6961158894518187
2025,00-0039847,Theo Johnson,TE,74,NA,144.23970971620292,NA,1.9491852664351748,NA
2025,00-0039849,Marvin Harrison Jr.,WR,74,NA,154.73766717316164,NA,2.091049556394076,NA
2025,00-0039851,Drake Maye,QB,NA,104,NA,241.8521600508392,NA,2.325501538950377
2025,00-0039868,Troy Franklin,WR,107,NA,219.68390067790426,NA,2.053120567083217,NA
2025,00-0039874,Jaylen Wright,RB,NA,70,NA,171.65369523281697,NA,2.4521956461830996
2025,00-0039875,Ray Davis,RB,NA,58,NA,148.11977577302605,NA,2.553789237465966
2025,00-0039880,Malik Washington,WR,65,NA,121.01706266502151,NA,1.8618009640772542,NA
2025,00-0039890,Adonai Mitchell,WR,74,NA,126.72730185434921,NA,1.712531106139854,NA
2025,00-0039893,Brian Thomas Jr.,WR,91,NA,168.01208326334017,NA,1.8462866292674742,NA
2025,00-0039894,Xavier Worthy,WR,73,NA,129.36884519908926,NA,1.7721759616313597,NA
2025,00-0039901,Keon Coleman,WR,62,NA,132.1279472319726,NA,2.1310959230963324,NA
2025,00-0039910,Jayden Daniels,QB,NA,59,NA,127.50696294153738,NA,2.161134965110803
2025,00-0039915,Ladd McConkey,WR,106,NA,243.9765341289458,NA,2.3016654163108092,NA
2025,00-0039916,Ricky Pearsall,WR,53,NA,89.51962182635907,NA,1.6890494684218693,NA
2025,00-0039918,Caleb Williams,QB,NA,77,NA,180.02105131515418,NA,2.337935731365639
2025,00-0039919,Rome Odunze,WR,91,NA,191.87404527261958,NA,2.1085059920068088,NA
2025,00-0040078,Brashard Smith,RB,NA,44,NA,121.65280004695524,NA,2.764836364703528
2025,00-0040122,Ashton Jeanty,RB,73,267,153.83151232247474,624.3943108357633,2.1072809907188317,2.3385554712949936
2025,00-0040124,Tetairoa McMillan,WR,122,NA,234.62036198325222,NA,1.9231177211741985,NA
2025,00-0040126,Colston Loveland,TE,83,NA,178.31446163089993,NA,2.148367007601204,NA
2025,00-0040128,Tyler Warren,TE,114,NA,292.58233290948533,NA,2.5665116921884676,NA
2025,00-0040129,Emeka Egbuka,WR,128,NA,252.20926813951507,NA,1.9703849073399613,NA
2025,00-0040130,Jayden Higgins,WR,69,NA,153.46560078118625,NA,2.2241391417563228,NA
2025,00-0040134,Pat Bryant,WR,49,NA,93.71628474752652,NA,1.912577239745439,NA
2025,00-0040162,Dylan Sampson,RB,40,65,88.00313327650656,123.15598885260988,2.200078331912664,1.8947075208093824
2025,00-0040170,Elic Ayomanor,WR,89,NA,146.56970374597586,NA,1.6468506038873691,NA
2025,00-0040189,Oronde Gadsden II,TE,69,NA,162.53494098613737,NA,2.355578854871556,NA
2025,00-0040198,Ollie Gordon II,RB,NA,70,NA,201.3966212689993,NA,2.8770945895571325
2025,00-0040202,Devin Neal,RB,NA,57,NA,149.50086751233903,NA,2.622822237058579
2025,00-0040236,Kyle Monangai,RB,NA,171,NA,448.4425562160902,NA,2.6224710889829836
2025,00-0040237,Tez Johnson,WR,44,NA,107.98801803865354,NA,2.454273137242126,NA
2025,00-0040242,Jacory Croskey-Merritt,RB,NA,176,NA,465.9588017071509,NA,2.6474931915179027
2025,00-0040583,Woody Marks,RB,NA,196,NA,530.3526276336634,NA,2.7058807532329765
2025,00-0040584,Gunnar Helm,TE,55,NA,119.32052910211496,NA,2.1694641654929994,NA
2025,00-0040663,Harold Fannin Jr.,TE,108,NA,179.06264619577257,NA,1.6579874647756716,NA
2025,00-0040666,Omarion Hampton,RB,NA,124,NA,327.13659675300005,NA,2.6381983609112907
2025,00-0040667,Matthew Golden,WR,44,NA,64.8997309456463,NA,1.4749938851283249,NA
2025,00-0040691,Jaxson Dart,QB,NA,86,NA,241.4585778285982,NA,2.807657881727886
2025,00-0040705,Chimere Dike,WR,74,NA,150.50027518896968,NA,2.0337875025536443,NA
2025,00-0040715,Cam Skattebo,RB,NA,102,NA,271.9198544697282,NA,2.6658809261738057
2025,00-0040718,Travis Hunter,WR,45,NA,87.85810724139446,NA,1.9524023831420991,NA
2025,00-0040719,Bhayshul Tuten,RB,NA,84,NA,265.1136606173676,NA,3.1561150073496145
2025,00-0040727,Tre Harris,WR,43,NA,66.61264790163841,NA,1.5491313465497307,NA
2025,00-0040730,RJ Harvey,RB,58,147,115.49247902346542,387.14193443873944,1.9912496383356106,2.6336186016240775
2025,00-0040734,TreVeyon Henderson,RB,42,180,84.45993629423901,474.96542400243925,2.010950864148548,2.638696800013551
2025,00-0040735,Luther Burden III,WR,60,NA,113.68408489599824,NA,1.8947347482666372,NA
2025,00-0040736,Mason Taylor,TE,66,NA,120.65462646666845,NA,1.8281004010101278,NA
2025,00-0040743,Tyler Shough,QB,NA,46,NA,126.35822555799666,NA,2.746917946912971
2025,00-0040782,Isaiah Bond,WR,44,NA,73.23746937705437,NA,1.6644879403875994,NA
2025,00-0040784,Quinshon Judkins,RB,NA,231,NA,493.634052439971,NA,2.136943949956584
